Time (s),IR Value raw,PPG processed,Label,source_row_index,segment_id,retained_interval_id,sqi_artifact,rule
2.050542831,119459,-871.2495847591193,0,52,2,2,False,T60
2.090601206,119414,-663.8507428926262,0,53,2,2,False,T60
2.130887032,118397,244.0304269713681,0,54,2,2,False,T60
2.170867682,117561,1076.3583842938667,0,55,2,2,False,T60
2.210101128,117612,1120.427695272571,0,56,2,2,False,T60
2.253998518,117946,742.298324319117,0,57,2,2,False,T60
2.28482461,118279,425.63311705555066,0,58,2,2,False,T60
2.330150127,118516,197.2353444403335,0,59,2,2,False,T60
2.372596979,118690,37.19742597998325,0,60,2,2,False,T60
2.411118031,118734,4.779156360155142,0,61,2,2,False,T60
2.450740337,118684,56.92514254312067,0,62,2,2,False,T60
2.490197897,118706,45.621804485309504,0,63,2,2,False,T60
2.530718088,118858,-95.4951200924192,0,64,2,2,False,T60
2.57114172,119061,-289.8096907447936,0,65,2,2,False,T60
2.610083342,119230,-453.31214738720905,0,66,2,2,False,T60
2.650124073,119332,-555.870710529575,0,67,2,2,False,T60
2.690308094,119413,-599.8772015052821,0,68,2,2,False,T60
2.730083942,119484,-705.6489516925661,0,69,2,2,False,T60
2.774388552,119530,-778.3647573202577,0,70,2,2,False,T60
2.814814806,119185,-253.75386775856688,0,71,2,2,False,T60
2.851772547,117948,746.7414172782912,0,72,2,2,False,T60
2.892361879,117662,1175.407942846506,0,73,2,2,False,T60
2.930097103,118013,827.8367650980229,0,74,2,2,False,T60
2.970501423,118399,408.4192564680936,0,75,2,2,False,T60
3.010170221,118640,166.42475953528458,0,76,2,2,False,T60
3.050149441,118825,7.054549107744293,0,77,2,2,False,T60
3.090142727,118844,-17.377323858813696,0,78,2,2,False,T60
3.130894899,118760,56.51679681332881,0,79,2,2,False,T60
3.170154572,118774,55.07119025343794,0,80,2,2,False,T60
3.210080385,118906,-80.04171413735565,0,81,2,2,False,T60
3.250633717,119103,-276.67424275652155,0,82,2,2,False,T60
3.290159941,119279,-456.37851512391126,0,83,2,2,False,T60
3.330100298,119384,-558.17581033314,0,84,2,2,False,T60
3.370626926,119470,-626.8256483620618,0,85,2,2,False,T60
3.411167383,119555,-785.743776344234,0,86,2,2,False,T60
3.450747967,119581,-732.6081635208442,0,87,2,2,False,T60
3.5002141,118853,13.901012795312978,0,88,2,2,False,T60
3.540299654,117769,951.1049407008236,0,89,2,2,False,T60
3.58042264,117684,1179.324622071394,0,90,2,2,False,T60
3.620269775,117962,846.2033415494509,0,91,2,2,False,T60
3.660129309,118278,522.4880465717451,0,92,2,2,False,T60
3.700605154,118521,273.0271968118728,0,93,2,2,False,T60
3.740738392,118748,61.4019479800553,0,94,2,2,False,T60
3.780170202,118802,-2.872421342177532,0,95,2,2,False,T60
3.810862303,118754,38.8318583924312,0,96,2,2,False,T60
3.850810051,118792,-5.010346446294804,0,97,2,2,False,T60
3.900955915,118980,-185.08252392737387,0,98,2,2,False,T60
3.940322638,119170,-385.8072845395722,0,99,2,2,False,T60
3.980163336,119328,-547.4679068452223,0,100,2,2,False,T60
4.020831108,119438,-673.7656906990544,0,101,2,2,False,T60
4.060194969,119545,-741.5483199629883,0,102,2,2,False,T60
4.100777864,119589,-852.1687578371266,0,103,2,2,False,T60
4.140158176,119630,-912.893315439814,0,104,2,2,False,T60
4.181020498,119234,-347.22569877698425,0,105,2,2,False,T60
4.220612288,117911,706.2444608422966,0,106,2,2,False,T60
4.260104895,117573,1216.0688537612832,0,107,2,2,False,T60
4.302605391,117736,1022.3346025311972,0,108,2,2,False,T60
4.340883017,117973,747.6683960152058,0,109,2,2,False,T60
4.380099535,118191,538.2177891803768,0,110,2,2,False,T60
4.42018342,118420,314.18322629080404,0,111,2,2,False,T60
4.460122347,118554,181.62070691540276,0,112,2,2,False,T60
4.500333071,118561,159.0914035222063,0,113,2,2,False,T60
4.540852308,118616,115.57005292860492,0,114,2,2,False,T60
4.580073118,118748,-19.00452493326246,0,115,2,2,False,T60
4.620352983,118936,-209.3801671523104,0,116,2,2,False,T60
4.660105705,119130,-397.61290619974193,0,117,2,2,False,T60
4.700209141,119286,-556.0184410545867,0,118,2,2,False,T60
4.740159988,119387,-667.474353606621,0,119,2,2,False,T60
4.780099869,119476,-712.7438302562128,0,120,2,2,False,T60
4.820682287,119526,-819.9193494081048,0,121,2,2,False,T60
4.86117506,119591,-907.238532505046,0,122,2,2,False,T60
4.900340319,119233,-360.5256947606479,0,123,2,2,False,T60
4.940867901,117886,715.2773175500644,0,124,2,2,False,T60
4.980102777,117542,1235.054517450525,0,125,2,2,False,T60
5.020607471,117754,998.64667424317,0,126,2,2,False,T60
5.060959339,118031,702.8822368351005,0,127,2,2,False,T60
5.1007967,118200,526.9953961295957,0,128,2,2,False,T60
5.140831232,118433,313.7491448617421,0,129,2,2,False,T60
5.180105209,118599,156.0237287096657,0,130,2,2,False,T60
5.220161438,118602,135.6944742941064,0,131,2,2,False,T60
5.260854244,118633,119.78730287739226,0,132,2,2,False,T60
5.300652742,118763,-11.69043773849485,0,133,2,2,False,T60
5.340363741,118981,-229.5763225916837,0,134,2,2,False,T60
5.380095005,119197,-441.0713141152752,0,135,2,2,False,T60
5.420157433,119348,-595.9182763331418,0,136,2,2,False,T60
5.460177183,119437,-695.0432942741529,0,137,2,2,False,T60
5.500813961,119516,-744.4812250967499,0,138,2,2,False,T60
5.540169477,119585,-853.5135427690096,0,139,2,2,False,T60
5.580120087,119627,-944.8812472217307,0,140,2,2,False,T60
5.620941401,119312,-447.14996749234814,0,141,2,2,False,T60
5.660602093,118024,589.147851471519,0,142,2,2,False,T60
5.701038837,117625,1120.7063892123451,0,143,2,2,False,T60
5.740193129,117867,858.0783743156601,0,144,2,2,False,T60
5.78035903,118199,507.1422602810167,0,145,2,2,False,T60
5.820674658,118316,359.6727621207148,0,146,2,2,False,T60
5.860099316,118447,237.9091786299392,0,147,2,2,False,T60
5.900818825,118535,149.2321252778431,0,148,2,2,False,T60
5.950491667,118495,164.07158978592653,0,149,2,2,False,T60
5.990865231,118498,150.9414990822222,0,150,2,2,False,T60
6.020367622,118652,-3.757037234012479,0,151,2,2,False,T60
6.070395947,118865,-229.62958677949345,0,152,2,2,False,T60
6.100839376,119069,-448.1701326621853,0,153,2,2,False,T60
6.150889158,119233,-628.5541341060118,0,154,2,2,False,T60
6.190492868,119346,-719.563504777077,0,155,2,2,False,T60
6.230080605,119412,-829.2027174501787,0,156,2,2,False,T60
6.270318747,119485,-968.557898085702,0,157,2,2,False,T60
6.310257673,119296,-587.6383372145013,0,158,2,2,False,T60
6.350833893,118059,393.35559477015454,0,159,2,2,False,T60
6.390102148,117533,1043.9383172156663,0,160,2,2,False,T60
6.430203438,117564,1011.287209108896,0,161,2,2,False,T60
6.470730782,117717,811.3835960373458,0,162,2,2,False,T60
6.510088444,117900,636.5049997023035,0,163,2,2,False,T60
6.55090785,118124,405.9912411519013,0,164,2,2,False,T60
6.590286016,118297,249.2194671194453,0,165,2,2,False,T60
6.630994558,118251,272.4783915384733,0,166,2,2,False,T60
6.670497179,118211,326.73768261352865,0,167,2,2,False,T60
6.710134029,118319,209.3977509098616,0,168,2,2,False,T60
6.750923395,118624,-82.25376458430898,0,169,2,2,False,T60
6.790154934,118945,-400.4319428799608,0,170,2,2,False,T60
6.830107212,119187,-651.9835111730308,0,171,2,2,False,T60
6.870697498,119353,-801.7512309958477,0,172,2,2,False,T60
6.910103083,119444,-864.6614477729554,0,173,2,2,False,T60
6.951018095,119488,-980.6196817336552,0,174,2,2,False,T60
6.990864515,119531,-951.4003273047924,0,175,2,2,False,T60
7.030976534,118896,-257.90329534592024,0,176,2,2,False,T60
7.07106328,117734,743.9197637806594,0,177,2,2,False,T60
7.1102314,117505,1125.501614959688,0,178,2,2,False,T60
7.150419474,117670,922.5448831861808,0,179,2,2,False,T60
7.190176249,117881,717.8469211966715,0,180,2,2,False,T60
7.230096102,118004,588.4157043630453,0,181,2,2,False,T60
7.270963669,118200,426.6940827054213,0,182,2,2,False,T60
7.310092449,118326,303.7232589641812,0,183,2,2,False,T60
7.350713491,118407,218.47361738708776,0,184,2,2,False,T60
7.390312672,118575,72.51845571062479,0,185,2,2,False,T60
7.430092573,118789,-128.33724007041437,0,186,2,2,False,T60
7.470919371,118984,-332.60711272678225,0,187,2,2,False,T60
7.510096312,119210,-528.6205329789277,0,188,2,2,False,T60
7.550180912,119364,-694.0812503730513,0,189,2,2,False,T60
7.590967655,119468,-782.9335319226143,0,190,2,2,False,T60
7.630102158,119533,-816.9506277226423,0,191,2,2,False,T60
7.670686007,119586,-937.8823553858448,0,192,2,2,False,T60
7.710670471,119620,-918.4969038535356,0,193,2,2,False,T60
7.750809193,118981,-190.69081788871412,0,194,2,2,False,T60
7.790162802,117735,854.4689324270299,0,195,2,2,False,T60
7.830117226,117561,1189.3257672546188,0,196,2,2,False,T60
7.870260954,117826,900.3664496314913,0,197,2,2,False,T60
7.91075635,118031,661.4535558272003,0,198,2,2,False,T60
7.950828314,118204,494.4347994859436,0,199,2,2,False,T60
7.990316153,118456,264.92943471658987,0,200,2,2,False,T60
8.030457497,118581,126.5586140979716,0,201,2,2,False,T60
8.070159435,118579,129.86854926606065,0,202,2,2,False,T60
8.110187531,118597,105.797573344111,0,203,2,2,False,T60
8.15037179,118760,-50.75708549775099,0,204,2,2,False,T60
8.190158129,118970,-264.94527334660444,0,205,2,2,False,T60
8.231011629,119144,-442.3676944932761,0,206,2,2,False,T60
8.270174026,119280,-585.7523066500199,0,207,2,2,False,T60
8.310702801,119392,-702.041100557442,0,208,2,2,False,T60
8.350999594,119483,-774.0588654420723,0,209,2,2,False,T60
8.400909901,119584,-920.5215660975304,0,210,2,2,False,T60
8.430920124,119662,-1034.4085322720434,0,211,2,2,False,T60
8.480101585,119316,-514.9596476051033,0,212,2,2,False,T60
8.520688772,118005,531.1432921020617,0,213,2,2,False,T60
8.560102701,117615,1083.915041997097,0,214,2,2,False,T60
8.601019859,117721,947.2172868921642,0,215,2,2,False,T60
8.640334845,117904,733.6860939204691,0,216,2,2,False,T60
8.680096388,118033,603.8484912041504,0,217,2,2,False,T60
8.720476151,118193,452.3037854912018,0,218,2,2,False,T60
8.760161161,118280,367.09262748538697,0,219,2,2,False,T60
8.800265312,118262,375.8576198660601,0,220,2,2,False,T60
8.84058547,118311,325.8004291300534,0,221,2,2,False,T60
8.880546331,118517,137.11859057647754,0,222,2,2,False,T60
8.920369148,118759,-114.52290919428452,0,223,2,2,False,T60
8.960131884,119013,-357.6637912751535,0,224,2,2,False,T60
9.0003829,119223,-565.5047367977618,0,225,2,2,False,T60
9.040505409,119347,-685.6903984596514,0,226,2,2,False,T60
9.08008194,119419,-720.2513847297917,0,227,2,2,False,T60
9.120139837,119478,-837.0921027812905,0,228,2,2,False,T60
9.160874367,119576,-899.8261231046984,0,229,2,2,False,T60
9.200309515,119125,-334.73817661616505,0,230,2,2,False,T60
9.240164995,117944,655.8076733237291,0,231,2,2,False,T60
9.281381607,117652,1104.5887190420417,0,232,2,2,False,T60
9.320240736,117827,907.0956723694364,0,233,2,2,False,T60
9.360352993,118067,669.8400816307834,0,234,2,2,False,T60
9.400887966,118200,539.9093910573696,0,235,2,2,False,T60
9.44028306,118385,380.07966694438886,0,236,2,2,False,T60
9.480095863,118538,245.30903839195173,0,237,2,2,False,T60
9.520747423,118585,199.33384264627216,0,238,2,2,False,T60
9.56086731,118658,141.04272838961748,0,239,2,2,False,T60
9.60080266,118828,-10.18959036930694,0,240,2,2,False,T60
9.640267849,119037,-209.8850936875576,0,241,2,2,False,T60
9.680160999,119242,-407.9994835279483,0,242,2,2,False,T60
9.72013855,119438,-588.0435431226167,0,243,2,2,False,T60
9.760289907,119578,-723.4727002828424,0,244,2,2,False,T60
9.800636768,119655,-790.6400693895042,0,245,2,2,False,T60
9.840147018,119753,-862.4881526091157,0,246,2,2,False,T60
9.880298853,119843,-1021.7506189737773,0,247,2,2,False,T60
9.920494795,119828,-906.0790365257016,0,248,2,2,False,T60
9.960072517,118997,-82.1197988228593,0,249,2,2,False,T60
10.00088882,117920,883.8021664079574,0,250,2,2,False,T60
10.04067445,117791,1147.7942576324492,0,251,2,2,False,T60
10.08011341,117989,895.0903259056303,0,252,2,2,False,T60
10.12019086,118241,646.8177048950416,0,253,2,2,False,T60
10.16030145,118438,443.9303727226103,0,254,2,2,False,T60
10.20038128,118638,262.17939193001814,0,255,2,2,False,T60
10.24049807,118676,221.9283565895135,0,256,2,2,False,T60
10.28009462,118607,284.578416926878,0,257,2,2,False,T60
10.32100034,118643,249.23756286381547,0,258,2,2,False,T60
10.36009431,118851,56.431895430635045,0,259,2,2,False,T60
10.40030742,119077,-182.7956766223712,0,260,2,2,False,T60
10.44016671,119293,-390.0553570246253,0,261,2,2,False,T60
10.4800961,119469,-568.3312040349723,0,262,2,2,False,T60
10.52096295,119601,-709.2776806442024,0,263,2,2,False,T60
10.56015348,119695,-771.1020265720961,0,264,2,2,False,T60
10.60102105,119771,-875.1792399899317,0,265,2,2,False,T60
10.64064789,119850,-1026.8758612689574,0,266,2,2,False,T60
10.68008065,119679,-630.0222234889677,0,267,2,2,False,T60
10.72040224,118355,421.39322949187374,0,268,2,2,False,T60
10.76041293,117801,1126.480177726215,0,269,2,2,False,T60
10.80031133,117849,1066.3418997111055,0,270,2,2,False,T60
10.85066676,118073,821.8518557577245,0,271,2,2,False,T60
10.89113069,118214,684.2639977805042,0,272,2,2,False,T60
10.93009019,118375,524.3475099103605,0,273,2,2,False,T60
10.97069883,118566,347.9737488649528,0,274,2,2,False,T60
11.01014495,118640,275.3919463242929,0,275,2,2,False,T60
11.0509522,118649,262.58808788280254,0,276,2,2,False,T60
11.09067583,118775,146.30952578922165,0,277,2,2,False,T60
11.13024998,119029,-97.67426287011938,0,278,2,2,False,T60
11.17027068,119280,-349.6656517163783,0,279,2,2,False,T60
11.21019006,119471,-529.6808983349689,0,280,2,2,False,T60
11.25097322,119587,-651.3714202262603,0,281,2,2,False,T60
11.29070163,119673,-723.6492810390068,0,282,2,2,False,T60
11.33010864,119759,-785.8067799336741,0,283,2,2,False,T60
11.3706882,119848,-947.899540055392,0,284,2,2,False,T60
11.4101994,119907,-925.2433865202972,0,285,2,2,False,T60
11.45089507,119220,-207.3775205309324,0,286,2,2,False,T60
11.4901228,118092,771.0201075430887,0,287,2,2,False,T60
11.53013253,117908,1107.0107307380288,0,288,2,2,False,T60
11.5710206,118078,877.4725367695155,0,289,2,2,False,T60
11.61014056,118344,619.5910637912125,0,290,2,2,False,T60
11.65066314,118537,413.8271538781915,0,291,2,2,False,T60
11.69040918,118741,231.88579459093725,0,292,2,2,False,T60
11.7301054,118781,189.1191037086192,0,293,2,2,False,T60
11.77054286,118711,249.9663419187345,0,294,2,2,False,T60
11.8101418,118756,209.2577015590402,0,295,2,2,False,T60
11.85085297,118966,6.492511460224272,0,296,2,2,False,T60
11.89036131,119210,-238.92554250400428,0,297,2,2,False,T60
11.93011785,119424,-460.41541418251927,0,298,2,2,False,T60
11.97029901,119625,-658.7342538529876,0,299,2,2,False,T60
12.01054955,119744,-771.9082850413726,0,300,2,2,False,T60
12.05071878,119824,-837.0999009800162,0,301,2,2,False,T60
12.09013796,119876,-984.7820713152936,0,302,2,2,False,T60
12.13013935,119892,-856.0515085550544,0,303,2,2,False,T60
12.17038369,118974,-18.254054066000982,0,304,2,2,False,T60
12.21042109,117981,917.6421123832675,0,305,2,2,False,T60
12.25017619,117852,1145.1717068519597,0,306,2,2,False,T60
12.2903533,118048,897.459810502424,0,307,2,2,False,T60
12.33033013,118279,676.486854603738,0,308,2,2,False,T60
12.37037635,118436,496.0649235077883,0,309,2,2,False,T60
12.41017747,118661,302.9613377981194,0,310,2,2,False,T60
12.45029426,118739,207.05091084927452,0,311,2,2,False,T60
12.49111319,118728,217.381182399888,0,312,2,2,False,T60
12.53048015,118756,197.5933494245024,0,313,2,2,False,T60
12.57053804,118891,53.64628044521895,0,314,2,2,False,T60
12.61017966,119141,-189.3136845674289,0,315,2,2,False,T60
12.65041471,119384,-433.4312789674231,0,316,2,2,False,T60
12.69019508,119564,-617.7232059604576,0,317,2,2,False,T60
12.73013973,119675,-735.1116542062229,0,318,2,2,False,T60
12.77036238,119750,-784.0499409613216,0,319,2,2,False,T60
12.81039953,119841,-905.1844676821312,0,320,2,2,False,T60
12.85023093,119932,-1064.8881568074166,0,321,2,2,False,T60
12.89114285,119727,-640.4705898865634,0,322,2,2,False,T60
12.93014002,118390,414.3796082563065,0,323,2,2,False,T60
12.97102618,117896,1066.5799116693977,0,324,2,2,False,T60
13.01043916,117983,962.1249912902064,0,325,2,2,False,T60
13.05027962,118204,710.5460735245467,0,326,2,2,False,T60
13.09044433,118344,571.7091048070722,0,327,2,2,False,T60
13.13037586,118478,441.7093034447856,0,328,2,2,False,T60
13.17105317,118561,360.6552780522681,0,329,2,2,False,T60
13.2107389,118529,390.7317601827778,0,330,2,2,False,T60
13.25044346,118509,406.8452737969625,0,331,2,2,False,T60
13.29042387,118671,239.4842876418532,0,332,2,2,False,T60
13.34070849,118993,-63.06891410511501,0,333,2,2,False,T60
13.38030005,119244,-328.20563440548125,0,334,2,2,False,T60
13.42103076,119441,-525.2400224143549,0,335,2,2,False,T60
13.46014237,119603,-687.975587208811,0,336,2,2,False,T60
13.50028729,119693,-759.1642192567653,0,337,2,2,False,T60
13.5401659,119755,-829.2942125591451,0,338,2,2,False,T60
13.58017516,119825,-989.4479506574472,0,339,2,2,False,T60
13.62029362,119771,-731.5853020788688,0,340,2,2,False,T60
13.66077375,118629,210.2865103534765,0,341,2,2,False,T60
13.70046473,117931,962.2494854631872,0,342,2,2,False,T60
13.74026966,117999,943.5718940323554,0,343,2,2,False,T60
13.78010416,118250,647.3719124902533,0,344,2,2,False,T60
13.82051682,118445,443.94042529094224,0,345,2,2,False,T60
13.86065888,118624,269.70005688189605,0,346,2,2,False,T60
13.90105653,118731,175.5013240570322,0,347,2,2,False,T60
13.94041729,118656,222.5555579464659,0,348,2,2,False,T60
13.98011088,118608,275.61898581125484,0,349,2,2,False,T60
14.02098751,118665,222.5153619061105,0,350,2,2,False,T60
14.06101871,118803,69.23393278323988,0,351,2,2,False,T60
14.1006875,119044,-173.91427225236973,0,352,2,2,False,T60
14.14024663,119338,-470.5568433689453,0,353,2,2,False,T60
14.18018436,119560,-709.4432552530615,0,354,2,2,False,T60
14.22097588,119704,-826.8510529828674,0,355,2,2,False,T60
14.2601378,119783,-966.1161995540016,0,356,2,2,False,T60
14.3002367,119841,-1045.004585862612,0,357,2,2,False,T60
14.34046698,119451,-500.7046682561215,0,358,2,2,False,T60
14.38010931,118173,513.253845122805,0,359,2,2,False,T60
14.42063904,117849,1005.7462701381344,0,360,2,2,False,T60
14.46035218,117984,824.4351432540968,0,361,2,2,False,T60
14.50079417,118207,558.9700842955224,0,362,2,2,False,T60
14.54029393,118391,392.87311382176495,0,363,2,2,False,T60
14.58014011,118498,258.9497951907353,0,364,2,2,False,T60
14.62063265,118579,184.73531123700656,0,365,2,2,False,T60
14.66016054,118560,181.2371454111397,0,366,2,2,False,T60
14.70094538,118563,176.2210835576917,0,367,2,2,False,T60
14.74016547,118645,82.87181821485909,0,368,2,2,False,T60
14.7810483,118838,-118.1331382964411,0,369,2,2,False,T60
14.82019353,119068,-358.1535843440741,0,370,2,2,False,T60
14.86071277,119226,-518.6527053728057,0,371,2,2,False,T60
14.9008112,119335,-619.0079481349255,0,372,2,2,False,T60
14.94016576,119460,-822.3782374424545,0,373,2,2,False,T60
14.98011756,119589,-874.3169081922092,0,374,2,2,False,T60
15.02063632,118974,-259.88732702942104,0,375,2,2,False,T60
15.06044412,117941,655.532906963221,0,376,2,2,False,T60
15.10045505,117685,1016.5312376129966,0,377,2,2,False,T60
15.14054561,117835,822.5949008871356,0,378,2,2,False,T60
15.18059087,118089,564.5379147742701,0,379,2,2,False,T60
15.22112083,118269,371.4681132894619,0,380,2,2,False,T60
15.26071477,118444,205.3236403260779,0,381,2,2,False,T60
15.30035329,118512,130.92343375269564,0,382,2,2,False,T60
15.34049201,118476,160.93458210185906,0,383,2,2,False,T60
15.38064575,118464,167.85239859773787,0,384,2,2,False,T60
15.42061996,118595,36.63267827279266,0,385,2,2,False,T60
15.46107173,118840,-214.1401452006511,0,386,2,2,False,T60
15.50077033,119114,-489.69751277995,0,387,2,2,False,T60
15.54051304,119312,-702.6650030399271,0,388,2,2,False,T60
15.58022785,119431,-804.5193662806113,0,389,2,2,False,T60
15.62063384,119530,-916.4488119320332,0,390,2,2,False,T60
15.66048646,119608,-1085.0076437048906,0,391,2,2,False,T60
15.700845,119514,-792.4006995057288,0,392,2,2,False,T60
15.74041486,118346,157.04578306012195,0,393,2,2,False,T60
15.78011847,117684,895.7564219556846,0,394,2,2,False,T60
15.82069302,117678,928.6880877183208,0,395,2,2,False,T60
15.87104392,117821,740.4193563687364,0,396,2,2,False,T60
15.91014862,117931,631.2600207743028,0,397,2,2,False,T60
15.95080161,118058,496.1675478628812,0,398,2,2,False,T60
15.99089575,118202,368.8084331776376,0,399,2,2,False,T60
16.03024101,118193,358.12296317467445,0,400,2,2,False,T60
16.07068372,118155,393.2132569730297,0,401,2,2,False,T60
16.11011386,118215,345.6434398639849,0,402,2,2,False,T60
16.15085268,118377,170.92183854393934,0,403,2,2,False,T60
16.19031143,118667,-121.72608615539504,0,404,2,2,False,T60
16.2310822,119010,-448.49034023597807,0,405,2,2,False,T60
16.27031469,119238,-701.5783224692877,0,406,2,2,False,T60
16.31009078,119405,-847.3429366156811,0,407,2,2,False,T60
16.35088539,119559,-992.661171068837,0,408,2,2,False,T60
16.39088154,119636,-1175.2207927356435,0,409,2,2,False,T60
16.43042517,119582,-918.1503751803082,0,410,2,2,False,T60
16.47074747,118449,25.6980288941856,0,411,2,2,False,T60
16.51067495,117679,847.0179787600439,0,412,2,2,False,T60
16.55092096,117619,951.377380564774,0,413,2,2,False,T60
16.59108758,117784,746.025566417961,0,414,2,2,False,T60
16.63027406,117949,583.5591628347547,0,415,2,2,False,T60
16.67021823,118121,403.4948891796158,0,416,2,2,False,T60
16.71052599,118303,244.8119778266431,0,417,2,2,False,T60
16.75091815,118301,228.93020420500025,0,418,2,2,False,T60
16.79030657,118255,274.70069430576063,0,419,2,2,False,T60
16.83043718,118320,218.9450119651964,0,420,2,2,False,T60
16.87048578,118498,38.26234264277656,0,421,2,2,False,T60
16.91053843,118733,-197.7500643664532,0,422,2,2,False,T60
16.95093203,118975,-429.806046186893,0,423,2,2,False,T60
16.99092031,119142,-615.198608804332,0,424,2,2,False,T60
17.03026891,119280,-715.3381782804101,0,425,2,2,False,T60
17.0710144,119394,-846.7467054363083,0,426,2,2,False,T60
17.11086702,119499,-1036.230475069021,0,427,2,2,False,T60
17.15092397,119407,-711.4950616440125,0,428,2,2,False,T60
17.19110322,118137,304.9813509761914,0,429,2,2,False,T60
17.23028493,117515,1055.7320811737009,0,430,2,2,False,T60
17.27072692,117544,1034.8111188503829,0,431,2,2,False,T60
17.3100934,117787,768.0397215433662,0,432,2,2,False,T60
17.35085821,117975,588.3823484000098,0,433,2,2,False,T60
17.39051223,118158,407.39654866623925,0,434,2,2,False,T60
17.43017578,118341,240.8829843298828,0,435,2,2,False,T60
17.47066355,118386,203.4910115676376,0,436,2,2,False,T60
17.51009512,118353,227.11333612780896,0,437,2,2,False,T60
17.55031371,118466,131.78631432551043,0,438,2,2,False,T60
17.59016037,118697,-89.47221216199426,0,439,2,2,False,T60
17.63030624,118927,-318.52255382613635,0,440,2,2,False,T60
17.67052937,119131,-517.1059824945082,0,441,2,2,False,T60
17.71093011,119290,-674.7500095252608,0,442,2,2,False,T60
17.75045109,119407,-756.4419693595764,0,443,2,2,False,T60
17.79093313,119526,-908.0423425338377,0,444,2,2,False,T60
17.8303206,119672,-1103.3448392409573,0,445,2,2,False,T60
17.87052226,119473,-688.5466050832176,0,446,2,2,False,T60
17.91054988,118128,389.8565889121435,0,447,2,2,False,T60
17.95055652,117605,1062.73198075115,0,448,2,2,False,T60
17.99101543,117697,975.6645450745584,0,449,2,2,False,T60
18.03029943,117875,762.0079902044531,0,450,2,2,False,T60
18.07061362,118023,621.6808257979385,0,451,2,2,False,T60
18.11102915,118270,374.5071824078631,0,452,2,2,False,T60
18.15042067,118532,135.81815840389456,0,453,2,2,False,T60
18.19053602,118542,107.73161535155953,0,454,2,2,False,T60
18.23108745,118453,199.2482123873931,0,455,2,2,False,T60
