config_hash,experiment,setting,session,window_id,state,fs,n_samples,m,tau_s,tau_samples,theiler_multiplier,w_samples,w_seconds,target_rr,achieved_rr,rr_error,rr_exact,epsilon,zero_distance_fraction,DET,LAM,TT,n_diagonal_lines,n_vertical_lines,valid,qc_reason
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.03,sample_12,34,Awake,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.03,0.029999913495059125,8.650494087367178e-08,True,812.7136831641562,0.0,0.6471869793669102,0.4553056516724337,2.0843355822821943,5274,13636,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.01,sample_12,35,Drowsy,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.01,0.00999997116501971,2.8834980290645684e-08,True,561.113378257325,0.0,0.6820453671664745,0.1918973471741638,2.001503759398496,1799,1995,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.02,sample_12,35,Drowsy,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.02,0.01999994233003942,5.766996058129137e-08,True,715.1509845151063,0.0,0.6823817762399077,0.34520376778162243,2.048773531089561,3501,7012,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.03,sample_12,35,Drowsy,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.03,0.029999913495059125,8.650494087367178e-08,True,834.9280406872423,0.0,0.6939638600538255,0.46999551454568755,2.132349734719093,5203,13759,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.01,sample_12,36,Drowsy,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.01,0.00999997116501971,2.8834980290645684e-08,True,543.6515697797663,0.0,0.5775663206459054,0.1563341022683583,2.0006150061500616,1781,1626,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.02,sample_12,36,Drowsy,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.02,0.01999994233003942,5.766996058129137e-08,True,657.6423123715992,0.0,0.6274509803921569,0.3061082276047674,2.0083556676651426,3734,6343,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.03,sample_12,36,Drowsy,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.03,0.029999913495059125,8.650494087367178e-08,True,750.0211370519548,0.0,0.64279764193259,0.43124439318210944,2.0364626673727213,5442,13219,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.01,sample_12,37,Drowsy,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.01,0.00999997116501971,2.8834980290645684e-08,True,455.6759953319394,0.0,0.6390811226451365,0.04738562091503268,2.0,1990,493,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.02,sample_12,37,Drowsy,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.02,0.01999994233003942,5.766996058129137e-08,True,549.3524006088719,0.0,0.6709438677431757,0.15044694348327567,2.0003194888178912,3833,3130,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,rr,0.03,sample_12,37,Drowsy,24.9893795136852,1499,8,0.16,4,1.0,28,1.1204760000009628,0.03,0.029999913495059125,8.650494087367178e-08,True,623.7644195389004,0.0,0.6995066000256311,0.26686851211072665,2.0039696860339227,5687,8313,True,ok
