config_hash,experiment,setting,session,window_id,state,fs,n_samples,m,tau_s,tau_samples,theiler_multiplier,w_samples,w_seconds,target_rr,achieved_rr,rr_error,rr_exact,epsilon,zero_distance_fraction,DET,LAM,TT,n_diagonal_lines,n_vertical_lines,valid,qc_reason
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,9,Awake,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,111.80685747539769,0.0,0.9066888950190101,0.7374995502356765,2.4516276937184776,15962,50163,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,9,Awake,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,112.0311983980487,0.0,0.9065641274070486,0.7379375075693351,2.4521691886670958,15804,49696,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,10,Awake,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,94.67292890085596,0.0,0.9146780381769157,0.664324658201385,2.3574725483170695,15496,47447,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,10,Awake,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,94.32849690982711,0.0,0.9145927533972199,0.6619211533156626,2.3539773939006183,15353,46890,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,10,Awake,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,94.09233242034863,0.0,0.9143635703039845,0.6601550199830447,2.3504376697856926,15201,46382,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,11,Awake,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,102.91519958380805,0.0,0.9224939717533586,0.6506586527611151,2.3679671457905545,15402,46265,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,11,Awake,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,102.51331709527663,0.0,0.9220408505942886,0.6475107043908992,2.3641399544578734,15265,45672,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,11,Awake,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,102.42108319309183,0.0,0.9216664648177304,0.6454220661257115,2.3618374401701825,15137,45128,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,12,Awake,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,103.19086651724182,0.0,0.9178851841733284,0.6254112867782436,2.2923850574712645,16267,45936,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,12,Awake,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,102.83288699591628,0.0,0.9172793456228936,0.6227077011645897,2.290229378032642,16112,45340,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,12,Awake,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,103.15784788598276,0.0,0.9171611965604941,0.6211759719026281,2.29006116890655,16011,44794,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,13,Awake,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,129.18870143006262,0.0,0.9014931046361078,0.7815102094147552,2.6097459391920035,16513,50421,True,ok
