session,window_id,window_size_s,label,representation,dimension,fnn_percent,valid_count
sample_4.csv,42,60,Drowsy,Processed,4,2.15633423180593,1484
sample_4.csv,42,60,Drowsy,Processed,5,0.6081081081081081,1480
sample_4.csv,42,60,Drowsy,Processed,6,0.6775067750677507,1476
sample_4.csv,42,60,Drowsy,Processed,7,0.6114130434782609,1472
sample_4.csv,42,60,Drowsy,Processed,8,0.6811989100817438,1468
sample_4.csv,42,60,Drowsy,Processed,9,0.546448087431694,1464
sample_4.csv,42,60,Drowsy,Processed,10,0.8904109589041096,1460
sample_4.csv,43,60,Drowsy,Processed,1,96.52406417112299,1496
sample_4.csv,43,60,Drowsy,Processed,2,35.85790884718499,1492
sample_4.csv,43,60,Drowsy,Processed,3,8.333333333333332,1488
sample_4.csv,43,60,Drowsy,Processed,4,2.0889487870619945,1484
sample_4.csv,43,60,Drowsy,Processed,5,2.364864864864865,1480
sample_4.csv,43,60,Drowsy,Processed,6,1.8292682926829267,1476
sample_4.csv,43,60,Drowsy,Processed,7,1.0869565217391304,1472
sample_4.csv,43,60,Drowsy,Processed,8,1.2942779291553135,1468
sample_4.csv,43,60,Drowsy,Processed,9,1.092896174863388,1464
sample_4.csv,43,60,Drowsy,Processed,10,1.5753424657534247,1460
sample_4.csv,44,60,Drowsy,Processed,1,94.85294117647058,1496
sample_4.csv,44,60,Drowsy,Processed,2,32.57372654155496,1492
sample_4.csv,44,60,Drowsy,Processed,3,7.123655913978495,1488
sample_4.csv,44,60,Drowsy,Processed,4,2.7628032345013476,1484
sample_4.csv,44,60,Drowsy,Processed,5,1.4864864864864866,1480
sample_4.csv,44,60,Drowsy,Processed,6,0.9485094850948509,1476
sample_4.csv,44,60,Drowsy,Processed,7,0.8152173913043478,1472
sample_4.csv,44,60,Drowsy,Processed,8,0.6130790190735695,1468
sample_4.csv,44,60,Drowsy,Processed,9,1.092896174863388,1464
sample_4.csv,44,60,Drowsy,Processed,10,1.7123287671232876,1460
sample_4.csv,45,60,Drowsy,Processed,1,96.12299465240642,1496
sample_4.csv,45,60,Drowsy,Processed,2,31.16621983914209,1492
sample_4.csv,45,60,Drowsy,Processed,3,7.459677419354839,1488
sample_4.csv,45,60,Drowsy,Processed,4,2.4932614555256065,1484
sample_4.csv,45,60,Drowsy,Processed,5,1.0810810810810811,1480
sample_4.csv,45,60,Drowsy,Processed,6,1.151761517615176,1476
sample_4.csv,45,60,Drowsy,Processed,7,1.2228260869565217,1472
sample_4.csv,45,60,Drowsy,Processed,8,0.8174386920980926,1468
sample_4.csv,45,60,Drowsy,Processed,9,0.819672131147541,1464
sample_4.csv,45,60,Drowsy,Processed,10,1.2328767123287672,1460
sample_4.csv,46,60,Drowsy,Processed,1,96.72459893048129,1496
sample_4.csv,46,60,Drowsy,Processed,2,32.64075067024129,1492
sample_4.csv,46,60,Drowsy,Processed,3,6.25,1488
sample_4.csv,46,60,Drowsy,Processed,4,2.8301886792452833,1484
sample_4.csv,46,60,Drowsy,Processed,5,1.8243243243243243,1480
sample_4.csv,46,60,Drowsy,Processed,6,1.6260162601626018,1476
sample_4.csv,46,60,Drowsy,Processed,7,1.154891304347826,1472
sample_4.csv,46,60,Drowsy,Processed,8,0.9536784741144414,1468
sample_4.csv,46,60,Drowsy,Processed,9,1.2978142076502732,1464
sample_4.csv,46,60,Drowsy,Processed,10,1.8493150684931507,1460
sample_5.csv,3,60,Awake,Raw,1,89.03010033444816,1495
sample_5.csv,3,60,Awake,Raw,2,33.15436241610738,1490
sample_5.csv,3,60,Awake,Raw,3,12.390572390572391,1485
sample_5.csv,3,60,Awake,Raw,4,3.6486486486486487,1480
sample_5.csv,3,60,Awake,Raw,5,2.5084745762711864,1475
sample_5.csv,3,60,Awake,Raw,6,0.4761904761904762,1470
sample_5.csv,3,60,Awake,Raw,7,0.40955631399317405,1465
sample_5.csv,3,60,Awake,Raw,8,0.547945205479452,1460
sample_5.csv,3,60,Awake,Raw,9,0.6185567010309279,1455
sample_5.csv,3,60,Awake,Raw,10,0.41379310344827586,1450
sample_5.csv,4,60,Awake,Raw,1,91.9732441471572,1495
sample_5.csv,4,60,Awake,Raw,2,36.1744966442953,1490
sample_5.csv,4,60,Awake,Raw,3,12.659932659932661,1485
sample_5.csv,4,60,Awake,Raw,4,2.1621621621621623,1480
sample_5.csv,4,60,Awake,Raw,5,1.3559322033898304,1475
sample_5.csv,4,60,Awake,Raw,6,1.0204081632653061,1470
sample_5.csv,4,60,Awake,Raw,7,1.4334470989761092,1465
sample_5.csv,4,60,Awake,Raw,8,1.3013698630136987,1460
sample_5.csv,4,60,Awake,Raw,9,1.3745704467353952,1455
sample_5.csv,4,60,Awake,Raw,10,1.4482758620689655,1450
sample_5.csv,5,60,Awake,Raw,1,90.0334448160535,1495
sample_5.csv,5,60,Awake,Raw,2,39.93288590604027,1490
sample_5.csv,5,60,Awake,Raw,3,14.68013468013468,1485
sample_5.csv,5,60,Awake,Raw,4,3.6486486486486487,1480
sample_5.csv,5,60,Awake,Raw,5,2.2372881355932206,1475
sample_5.csv,5,60,Awake,Raw,6,1.0884353741496597,1470
sample_5.csv,5,60,Awake,Raw,7,1.5017064846416381,1465
sample_5.csv,5,60,Awake,Raw,8,1.3013698630136987,1460
sample_5.csv,5,60,Awake,Raw,9,0.9621993127147767,1455
sample_5.csv,5,60,Awake,Raw,10,0.8275862068965517,1450
sample_5.csv,8,60,Awake,Raw,1,91.03678929765886,1495
sample_5.csv,8,60,Awake,Raw,2,39.12751677852349,1490
sample_5.csv,8,60,Awake,Raw,3,15.084175084175083,1485
sample_5.csv,8,60,Awake,Raw,4,3.9189189189189193,1480
sample_5.csv,8,60,Awake,Raw,5,1.8305084745762712,1475
sample_5.csv,8,60,Awake,Raw,6,1.292517006802721,1470
sample_5.csv,8,60,Awake,Raw,7,0.8191126279863481,1465
sample_5.csv,8,60,Awake,Raw,8,0.9589041095890412,1460
sample_5.csv,8,60,Awake,Raw,9,1.168384879725086,1455
sample_5.csv,8,60,Awake,Raw,10,1.0344827586206897,1450
sample_5.csv,9,60,Awake,Raw,1,90.8361204013378,1495
sample_5.csv,9,60,Awake,Raw,2,38.59060402684564,1490
sample_5.csv,9,60,Awake,Raw,3,13.468013468013467,1485
sample_5.csv,9,60,Awake,Raw,4,1.8243243243243243,1480
sample_5.csv,9,60,Awake,Raw,5,0.0,1475
sample_5.csv,9,60,Awake,Raw,6,0.0,1470
sample_5.csv,9,60,Awake,Raw,7,0.0,1465
sample_5.csv,9,60,Awake,Raw,8,0.0,1460
sample_5.csv,9,60,Awake,Raw,9,0.0,1455
sample_5.csv,9,60,Awake,Raw,10,0.0,1450
sample_5.csv,10,60,Awake,Raw,1,91.03678929765886,1495
sample_5.csv,10,60,Awake,Raw,2,34.966442953020135,1490
sample_5.csv,10,60,Awake,Raw,3,16.969696969696972,1485
sample_5.csv,10,60,Awake,Raw,4,3.310810810810811,1480
sample_5.csv,10,60,Awake,Raw,5,2.440677966101695,1475
sample_5.csv,10,60,Awake,Raw,6,2.1088435374149657,1470
sample_5.csv,10,60,Awake,Raw,7,1.911262798634812,1465
sample_5.csv,10,60,Awake,Raw,8,1.4383561643835616,1460
sample_5.csv,10,60,Awake,Raw,9,1.0996563573883162,1455
sample_5.csv,10,60,Awake,Raw,10,1.1724137931034484,1450
sample_5.csv,11,60,Awake,Raw,1,91.83946488294315,1495
sample_5.csv,11,60,Awake,Raw,2,36.644295302013425,1490
sample_5.csv,11,60,Awake,Raw,3,9.225589225589225,1485
sample_5.csv,11,60,Awake,Raw,4,2.0945945945945947,1480
sample_5.csv,11,60,Awake,Raw,5,0.9491525423728813,1475
sample_5.csv,11,60,Awake,Raw,6,0.4761904761904762,1470
sample_5.csv,11,60,Awake,Raw,7,0.3412969283276451,1465
sample_5.csv,11,60,Awake,Raw,8,0.547945205479452,1460
sample_5.csv,11,60,Awake,Raw,9,0.5498281786941581,1455
sample_5.csv,11,60,Awake,Raw,10,0.41379310344827586,1450
sample_5.csv,12,60,Awake,Raw,1,92.04013377926421,1495
sample_5.csv,12,60,Awake,Raw,2,36.10738255033557,1490
sample_5.csv,12,60,Awake,Raw,3,10.909090909090908,1485
sample_5.csv,12,60,Awake,Raw,4,3.175675675675676,1480
sample_5.csv,12,60,Awake,Raw,5,2.1016949152542375,1475
sample_5.csv,12,60,Awake,Raw,6,1.4285714285714286,1470
sample_5.csv,12,60,Awake,Raw,7,2.457337883959044,1465
sample_5.csv,12,60,Awake,Raw,8,2.26027397260274,1460
sample_5.csv,12,60,Awake,Raw,9,2.268041237113402,1455
sample_5.csv,12,60,Awake,Raw,10,2.2758620689655173,1450
sample_5.csv,13,60,Awake,Raw,1,91.50501672240803,1495
sample_5.csv,13,60,Awake,Raw,2,40.46979865771812,1490
sample_5.csv,13,60,Awake,Raw,3,14.343434343434344,1485
sample_5.csv,13,60,Awake,Raw,4,5.472972972972974,1480
sample_5.csv,13,60,Awake,Raw,5,4.474576271186441,1475
sample_5.csv,13,60,Awake,Raw,6,4.353741496598639,1470
sample_5.csv,13,60,Awake,Raw,7,4.2320819112627985,1465
sample_5.csv,13,60,Awake,Raw,8,3.6301369863013697,1460
sample_5.csv,13,60,Awake,Raw,9,3.5051546391752577,1455
sample_5.csv,13,60,Awake,Raw,10,2.7586206896551726,1450
sample_5.csv,15,60,Awake,Raw,1,92.5752508361204,1495
sample_5.csv,15,60,Awake,Raw,2,36.1744966442953,1490
sample_5.csv,15,60,Awake,Raw,3,12.457912457912458,1485
sample_5.csv,15,60,Awake,Raw,4,4.324324324324325,1480
sample_5.csv,15,60,Awake,Raw,5,2.3728813559322033,1475
sample_5.csv,15,60,Awake,Raw,6,1.292517006802721,1470
sample_5.csv,15,60,Awake,Raw,7,1.228668941979522,1465
sample_5.csv,15,60,Awake,Raw,8,1.0273972602739725,1460
sample_5.csv,15,60,Awake,Raw,9,0.9621993127147767,1455
sample_5.csv,15,60,Awake,Raw,10,1.4482758620689655,1450
sample_5.csv,16,60,Awake,Raw,1,89.49832775919732,1495
sample_5.csv,16,60,Awake,Raw,2,34.16107382550336,1490
sample_5.csv,16,60,Awake,Raw,3,12.929292929292929,1485
sample_5.csv,16,60,Awake,Raw,4,2.7027027027027026,1480
sample_5.csv,16,60,Awake,Raw,5,1.6271186440677967,1475
sample_5.csv,16,60,Awake,Raw,6,1.4285714285714286,1470
sample_5.csv,16,60,Awake,Raw,7,1.228668941979522,1465
sample_5.csv,16,60,Awake,Raw,8,1.7123287671232876,1460
sample_5.csv,16,60,Awake,Raw,9,1.718213058419244,1455
sample_5.csv,16,60,Awake,Raw,10,1.862068965517241,1450
sample_5.csv,17,60,Awake,Raw,1,92.44147157190635,1495
sample_5.csv,17,60,Awake,Raw,2,37.852348993288594,1490
sample_5.csv,17,60,Awake,Raw,3,12.996632996632998,1485
sample_5.csv,17,60,Awake,Raw,4,4.121621621621622,1480
sample_5.csv,17,60,Awake,Raw,5,3.796610169491525,1475
sample_5.csv,17,60,Awake,Raw,6,3.6734693877551026,1470
sample_5.csv,17,60,Awake,Raw,7,3.4129692832764507,1465
sample_5.csv,17,60,Awake,Raw,8,3.356164383561644,1460
sample_5.csv,17,60,Awake,Raw,9,3.917525773195876,1455
sample_5.csv,17,60,Awake,Raw,10,3.1724137931034484,1450
sample_5.csv,18,60,Awake,Raw,1,91.03678929765886,1495
sample_5.csv,18,60,Awake,Raw,2,35.83892617449664,1490
sample_5.csv,18,60,Awake,Raw,3,5.589225589225589,1485
sample_5.csv,18,60,Awake,Raw,4,1.2162162162162162,1480
sample_5.csv,18,60,Awake,Raw,5,0.5423728813559322,1475
sample_5.csv,18,60,Awake,Raw,6,0.0,1470
sample_5.csv,18,60,Awake,Raw,7,0.20477815699658702,1465
sample_5.csv,18,60,Awake,Raw,8,0.136986301369863,1460
sample_5.csv,18,60,Awake,Raw,9,0.13745704467353953,1455
sample_5.csv,18,60,Awake,Raw,10,0.20689655172413793,1450
sample_5.csv,20,60,Awake,Raw,1,91.50501672240803,1495
sample_5.csv,20,60,Awake,Raw,2,38.25503355704698,1490
sample_5.csv,20,60,Awake,Raw,3,13.872053872053872,1485
sample_5.csv,20,60,Awake,Raw,4,3.2432432432432434,1480
sample_5.csv,20,60,Awake,Raw,5,1.694915254237288,1475
sample_5.csv,20,60,Awake,Raw,6,1.7687074829931975,1470
sample_5.csv,20,60,Awake,Raw,7,1.5017064846416381,1465
sample_5.csv,20,60,Awake,Raw,8,1.2328767123287672,1460
sample_5.csv,20,60,Awake,Raw,9,1.3058419243986255,1455
sample_5.csv,20,60,Awake,Raw,10,1.2413793103448276,1450
sample_5.csv,23,60,Awake,Raw,1,88.42809364548495,1495
sample_5.csv,23,60,Awake,Raw,2,31.342281879194633,1490
sample_5.csv,23,60,Awake,Raw,3,12.794612794612794,1485
sample_5.csv,23,60,Awake,Raw,4,2.4324324324324325,1480
sample_5.csv,23,60,Awake,Raw,5,1.0169491525423728,1475
sample_5.csv,23,60,Awake,Raw,6,0.7482993197278911,1470
sample_5.csv,23,60,Awake,Raw,7,0.20477815699658702,1465
sample_5.csv,23,60,Awake,Raw,8,0.2054794520547945,1460
sample_5.csv,23,60,Awake,Raw,9,0.27491408934707906,1455
sample_5.csv,23,60,Awake,Raw,10,0.27586206896551724,1450
sample_5.csv,24,60,Awake,Raw,1,90.43478260869566,1495
sample_5.csv,24,60,Awake,Raw,2,33.15436241610738,1490
sample_5.csv,24,60,Awake,Raw,3,9.225589225589225,1485
sample_5.csv,24,60,Awake,Raw,4,1.9594594594594597,1480
sample_5.csv,24,60,Awake,Raw,5,0.7457627118644068,1475
sample_5.csv,24,60,Awake,Raw,6,0.3401360544217687,1470
sample_5.csv,24,60,Awake,Raw,7,0.13651877133105803,1465
sample_5.csv,24,60,Awake,Raw,8,0.0,1460
sample_5.csv,24,60,Awake,Raw,9,0.0,1455
sample_5.csv,24,60,Awake,Raw,10,0.0,1450
sample_5.csv,25,60,Awake,Raw,1,83.4113712374582,1495
sample_5.csv,25,60,Awake,Raw,2,32.41610738255034,1490
sample_5.csv,25,60,Awake,Raw,3,15.95959595959596,1485
sample_5.csv,25,60,Awake,Raw,4,3.8513513513513518,1480
sample_5.csv,25,60,Awake,Raw,5,2.711864406779661,1475
sample_5.csv,25,60,Awake,Raw,6,1.9727891156462583,1470
sample_5.csv,25,60,Awake,Raw,7,0.8873720136518772,1465
sample_5.csv,25,60,Awake,Raw,8,0.6164383561643836,1460
sample_5.csv,25,60,Awake,Raw,9,0.2061855670103093,1455
sample_5.csv,25,60,Awake,Raw,10,0.41379310344827586,1450
sample_5.csv,32,60,Awake,Raw,1,94.11371237458194,1495
sample_5.csv,32,60,Awake,Raw,2,40.0,1490
sample_5.csv,32,60,Awake,Raw,3,7.6767676767676765,1485
sample_5.csv,32,60,Awake,Raw,4,1.7567567567567568,1480
sample_5.csv,32,60,Awake,Raw,5,0.8135593220338984,1475
sample_5.csv,32,60,Awake,Raw,6,0.8163265306122449,1470
sample_5.csv,32,60,Awake,Raw,7,0.5460750853242321,1465
sample_5.csv,32,60,Awake,Raw,8,0.684931506849315,1460
sample_5.csv,32,60,Awake,Raw,9,0.8934707903780068,1455
sample_5.csv,32,60,Awake,Raw,10,0.8275862068965517,1450
sample_5.csv,34,60,Awake,Raw,1,93.37792642140468,1495
sample_5.csv,34,60,Awake,Raw,2,38.053691275167786,1490
sample_5.csv,34,60,Awake,Raw,3,9.62962962962963,1485
sample_5.csv,34,60,Awake,Raw,4,2.0945945945945947,1480
sample_5.csv,34,60,Awake,Raw,5,1.423728813559322,1475
sample_5.csv,34,60,Awake,Raw,6,1.292517006802721,1470
sample_5.csv,34,60,Awake,Raw,7,1.5017064846416381,1465
sample_5.csv,34,60,Awake,Raw,8,1.643835616438356,1460
sample_5.csv,34,60,Awake,Raw,9,1.718213058419244,1455
sample_5.csv,34,60,Awake,Raw,10,1.9310344827586208,1450
sample_5.csv,35,60,Awake,Raw,1,93.11036789297658,1495
sample_5.csv,35,60,Awake,Raw,2,33.8255033557047,1490
sample_5.csv,35,60,Awake,Raw,3,7.0033670033670035,1485
sample_5.csv,35,60,Awake,Raw,4,2.4324324324324325,1480
sample_5.csv,35,60,Awake,Raw,5,1.8305084745762712,1475
sample_5.csv,35,60,Awake,Raw,6,2.0408163265306123,1470
sample_5.csv,35,60,Awake,Raw,7,2.04778156996587,1465
sample_5.csv,35,60,Awake,Raw,8,2.808219178082192,1460
sample_5.csv,35,60,Awake,Raw,9,2.6804123711340204,1455
sample_5.csv,35,60,Awake,Raw,10,2.8275862068965516,1450
sample_5.csv,36,60,Awake,Raw,1,93.91304347826087,1495
sample_5.csv,36,60,Awake,Raw,2,37.11409395973154,1490
sample_5.csv,36,60,Awake,Raw,3,10.774410774410773,1485
sample_5.csv,36,60,Awake,Raw,4,2.7702702702702706,1480
sample_5.csv,36,60,Awake,Raw,5,2.305084745762712,1475
sample_5.csv,36,60,Awake,Raw,6,2.0408163265306123,1470
sample_5.csv,36,60,Awake,Raw,7,1.911262798634812,1465
sample_5.csv,36,60,Awake,Raw,8,2.5342465753424657,1460
sample_5.csv,36,60,Awake,Raw,9,2.4742268041237114,1455
sample_5.csv,36,60,Awake,Raw,10,2.0,1450
sample_5.csv,37,60,Awake,Raw,1,92.44147157190635,1495
sample_5.csv,37,60,Awake,Raw,2,37.651006711409394,1490
sample_5.csv,37,60,Awake,Raw,3,6.801346801346801,1485
sample_5.csv,37,60,Awake,Raw,4,0.7432432432432433,1480
sample_5.csv,37,60,Awake,Raw,5,0.2033898305084746,1475
sample_5.csv,37,60,Awake,Raw,6,0.06802721088435373,1470
sample_5.csv,37,60,Awake,Raw,7,0.614334470989761,1465
sample_5.csv,37,60,Awake,Raw,8,0.684931506849315,1460
sample_5.csv,37,60,Awake,Raw,9,0.6185567010309279,1455
sample_5.csv,37,60,Awake,Raw,10,0.6896551724137931,1450
sample_5.csv,38,60,Awake,Raw,1,93.4448160535117,1495
sample_5.csv,38,60,Awake,Raw,2,36.308724832214764,1490
sample_5.csv,38,60,Awake,Raw,3,8.686868686868687,1485
sample_5.csv,38,60,Awake,Raw,4,2.0945945945945947,1480
sample_5.csv,38,60,Awake,Raw,5,1.423728813559322,1475
sample_5.csv,38,60,Awake,Raw,6,1.292517006802721,1470
sample_5.csv,38,60,Awake,Raw,7,2.3890784982935154,1465
sample_5.csv,38,60,Awake,Raw,8,2.191780821917808,1460
sample_5.csv,38,60,Awake,Raw,9,2.1993127147766325,1455
sample_5.csv,38,60,Awake,Raw,10,2.6206896551724137,1450
sample_5.csv,40,60,Awake,Raw,1,89.69899665551839,1495
sample_5.csv,40,60,Awake,Raw,2,33.15436241610738,1490
sample_5.csv,40,60,Awake,Raw,3,12.188552188552189,1485
sample_5.csv,40,60,Awake,Raw,4,3.9189189189189193,1480
sample_5.csv,40,60,Awake,Raw,5,1.423728813559322,1475
sample_5.csv,40,60,Awake,Raw,6,0.3401360544217687,1470
sample_5.csv,40,60,Awake,Raw,7,0.0,1465
sample_5.csv,40,60,Awake,Raw,8,0.0,1460
sample_5.csv,40,60,Awake,Raw,9,0.0,1455
sample_5.csv,40,60,Awake,Raw,10,0.0,1450
sample_5.csv,26,60,Drowsy,Raw,1,90.76923076923077,1495
sample_5.csv,26,60,Drowsy,Raw,2,40.53691275167785,1490
sample_5.csv,26,60,Drowsy,Raw,3,6.801346801346801,1485
sample_5.csv,26,60,Drowsy,Raw,4,1.2162162162162162,1480
sample_5.csv,26,60,Drowsy,Raw,5,0.4067796610169492,1475
sample_5.csv,26,60,Drowsy,Raw,6,0.13605442176870747,1470
sample_5.csv,26,60,Drowsy,Raw,7,0.0,1465
sample_5.csv,26,60,Drowsy,Raw,8,0.0,1460
sample_5.csv,26,60,Drowsy,Raw,9,0.0,1455
sample_5.csv,26,60,Drowsy,Raw,10,0.0,1450
sample_5.csv,27,60,Drowsy,Raw,1,92.90969899665552,1495
sample_5.csv,27,60,Drowsy,Raw,2,41.006711409395976,1490
sample_5.csv,27,60,Drowsy,Raw,3,7.07070707070707,1485
sample_5.csv,27,60,Drowsy,Raw,4,1.8243243243243243,1480
sample_5.csv,27,60,Drowsy,Raw,5,0.8135593220338984,1475
sample_5.csv,27,60,Drowsy,Raw,6,0.6802721088435374,1470
sample_5.csv,27,60,Drowsy,Raw,7,0.7508532423208191,1465
sample_5.csv,27,60,Drowsy,Raw,8,0.684931506849315,1460
sample_5.csv,27,60,Drowsy,Raw,9,0.7560137457044673,1455
sample_5.csv,27,60,Drowsy,Raw,10,0.7586206896551724,1450
sample_5.csv,29,60,Drowsy,Raw,1,93.51170568561872,1495
sample_5.csv,29,60,Drowsy,Raw,2,38.45637583892618,1490
sample_5.csv,29,60,Drowsy,Raw,3,7.474747474747474,1485
sample_5.csv,29,60,Drowsy,Raw,4,1.0135135135135136,1480
sample_5.csv,29,60,Drowsy,Raw,5,0.47457627118644063,1475
sample_5.csv,29,60,Drowsy,Raw,6,0.06802721088435373,1470
sample_5.csv,29,60,Drowsy,Raw,7,0.06825938566552901,1465
sample_5.csv,29,60,Drowsy,Raw,8,0.273972602739726,1460
sample_5.csv,29,60,Drowsy,Raw,9,0.3436426116838488,1455
sample_5.csv,29,60,Drowsy,Raw,10,0.27586206896551724,1450
sample_5.csv,31,60,Drowsy,Raw,1,93.7123745819398,1495
sample_5.csv,31,60,Drowsy,Raw,2,37.31543624161074,1490
sample_5.csv,31,60,Drowsy,Raw,3,11.245791245791246,1485
sample_5.csv,31,60,Drowsy,Raw,4,3.8513513513513518,1480
sample_5.csv,31,60,Drowsy,Raw,5,2.9152542372881354,1475
sample_5.csv,31,60,Drowsy,Raw,6,2.7891156462585034,1470
sample_5.csv,31,60,Drowsy,Raw,7,3.1399317406143346,1465
sample_5.csv,31,60,Drowsy,Raw,8,3.0821917808219177,1460
sample_5.csv,31,60,Drowsy,Raw,9,3.0240549828178693,1455
sample_5.csv,31,60,Drowsy,Raw,10,3.0344827586206895,1450
sample_5.csv,47,60,Drowsy,Raw,1,89.36454849498328,1495
sample_5.csv,47,60,Drowsy,Raw,2,34.56375838926174,1490
sample_5.csv,47,60,Drowsy,Raw,3,8.215488215488216,1485
sample_5.csv,47,60,Drowsy,Raw,4,1.1486486486486487,1480
sample_5.csv,47,60,Drowsy,Raw,5,0.5423728813559322,1475
sample_5.csv,47,60,Drowsy,Raw,6,0.13605442176870747,1470
sample_5.csv,47,60,Drowsy,Raw,7,0.40955631399317405,1465
sample_5.csv,47,60,Drowsy,Raw,8,0.410958904109589,1460
sample_5.csv,47,60,Drowsy,Raw,9,0.48109965635738833,1455
sample_5.csv,47,60,Drowsy,Raw,10,0.5517241379310345,1450
sample_5.csv,51,60,Drowsy,Raw,1,89.36454849498328,1495
sample_5.csv,51,60,Drowsy,Raw,2,35.90604026845637,1490
sample_5.csv,51,60,Drowsy,Raw,3,10.235690235690235,1485
sample_5.csv,51,60,Drowsy,Raw,4,2.1621621621621623,1480
sample_5.csv,51,60,Drowsy,Raw,5,0.6101694915254238,1475
sample_5.csv,51,60,Drowsy,Raw,6,0.13605442176870747,1470
sample_5.csv,51,60,Drowsy,Raw,7,0.0,1465
sample_5.csv,51,60,Drowsy,Raw,8,0.0,1460
sample_5.csv,51,60,Drowsy,Raw,9,0.0,1455
sample_5.csv,51,60,Drowsy,Raw,10,0.0,1450
sample_5.csv,52,60,Drowsy,Raw,1,87.4247491638796,1495
sample_5.csv,52,60,Drowsy,Raw,2,43.08724832214765,1490
sample_5.csv,52,60,Drowsy,Raw,3,13.804713804713806,1485
sample_5.csv,52,60,Drowsy,Raw,4,4.9324324324324325,1480
sample_5.csv,52,60,Drowsy,Raw,5,2.440677966101695,1475
sample_5.csv,52,60,Drowsy,Raw,6,1.6326530612244898,1470
sample_5.csv,52,60,Drowsy,Raw,7,1.5699658703071673,1465
sample_5.csv,52,60,Drowsy,Raw,8,0.7534246575342466,1460
sample_5.csv,52,60,Drowsy,Raw,9,1.0309278350515463,1455
sample_5.csv,52,60,Drowsy,Raw,10,1.3103448275862069,1450
sample_5.csv,54,60,Drowsy,Raw,1,89.96655518394648,1495
sample_5.csv,54,60,Drowsy,Raw,2,34.76510067114094,1490
sample_5.csv,54,60,Drowsy,Raw,3,9.62962962962963,1485
sample_5.csv,54,60,Drowsy,Raw,4,2.4324324324324325,1480
sample_5.csv,54,60,Drowsy,Raw,5,1.6271186440677967,1475
sample_5.csv,54,60,Drowsy,Raw,6,0.8843537414965987,1470
sample_5.csv,54,60,Drowsy,Raw,7,0.614334470989761,1465
sample_5.csv,54,60,Drowsy,Raw,8,0.4794520547945206,1460
sample_5.csv,54,60,Drowsy,Raw,9,0.4123711340206186,1455
sample_5.csv,54,60,Drowsy,Raw,10,0.3448275862068966,1450
sample_5.csv,2,60,Awake,Processed,1,95.92245989304813,1496
sample_5.csv,2,60,Awake,Processed,2,30.96514745308311,1492
sample_5.csv,2,60,Awake,Processed,3,5.64516129032258,1488
sample_5.csv,2,60,Awake,Processed,4,2.0889487870619945,1484
sample_5.csv,2,60,Awake,Processed,5,1.2837837837837838,1480
sample_5.csv,2,60,Awake,Processed,6,0.8807588075880758,1476
sample_5.csv,2,60,Awake,Processed,7,0.6793478260869565,1472
sample_5.csv,2,60,Awake,Processed,8,1.1580381471389645,1468
sample_5.csv,2,60,Awake,Processed,9,0.6830601092896175,1464
sample_5.csv,2,60,Awake,Processed,10,0.8904109589041096,1460
sample_5.csv,3,60,Awake,Processed,1,95.92245989304813,1496
sample_5.csv,3,60,Awake,Processed,2,29.691689008042893,1492
sample_5.csv,3,60,Awake,Processed,3,5.376344086021505,1488
sample_5.csv,3,60,Awake,Processed,4,2.358490566037736,1484
sample_5.csv,3,60,Awake,Processed,5,1.418918918918919,1480
sample_5.csv,3,60,Awake,Processed,6,0.8807588075880758,1476
sample_5.csv,3,60,Awake,Processed,7,0.6114130434782609,1472
sample_5.csv,3,60,Awake,Processed,8,0.3405994550408719,1468
sample_5.csv,3,60,Awake,Processed,9,1.639344262295082,1464
sample_5.csv,3,60,Awake,Processed,10,1.5068493150684932,1460
sample_5.csv,4,60,Awake,Processed,1,96.32352941176471,1496
sample_5.csv,4,60,Awake,Processed,2,27.34584450402145,1492
sample_5.csv,4,60,Awake,Processed,3,8.333333333333332,1488
sample_5.csv,4,60,Awake,Processed,4,3.3692722371967654,1484
sample_5.csv,4,60,Awake,Processed,5,1.6891891891891893,1480
sample_5.csv,4,60,Awake,Processed,6,1.084010840108401,1476
sample_5.csv,4,60,Awake,Processed,7,1.2228260869565217,1472
sample_5.csv,4,60,Awake,Processed,8,1.08991825613079,1468
sample_5.csv,4,60,Awake,Processed,9,1.2295081967213115,1464
sample_5.csv,4,60,Awake,Processed,10,1.36986301369863,1460
sample_5.csv,5,60,Awake,Processed,1,95.52139037433155,1496
sample_5.csv,5,60,Awake,Processed,2,33.310991957104555,1492
sample_5.csv,5,60,Awake,Processed,3,6.25,1488
sample_5.csv,5,60,Awake,Processed,4,2.223719676549865,1484
sample_5.csv,5,60,Awake,Processed,5,2.1621621621621623,1480
sample_5.csv,5,60,Awake,Processed,6,1.8292682926829267,1476
sample_5.csv,5,60,Awake,Processed,7,1.6983695652173911,1472
sample_5.csv,5,60,Awake,Processed,8,1.5667574931880108,1468
sample_5.csv,5,60,Awake,Processed,9,2.3224043715846996,1464
sample_5.csv,5,60,Awake,Processed,10,2.4657534246575343,1460
sample_5.csv,6,60,Awake,Processed,1,95.25401069518716,1496
sample_5.csv,6,60,Awake,Processed,2,31.702412868632706,1492
sample_5.csv,6,60,Awake,Processed,3,6.25,1488
sample_5.csv,6,60,Awake,Processed,4,2.358490566037736,1484
sample_5.csv,6,60,Awake,Processed,5,1.418918918918919,1480
