session,window_size_s,label,representation,window_id,factor,factor_value,selected_m,m_found
sample_21.csv,180,Awake,Raw,1,theiler_multiplier,2.0,,False
sample_21.csv,180,Drowsy,Processed,6,R_tol,10.0,7.0,True
sample_21.csv,180,Drowsy,Processed,6,R_tol,15.0,6.0,True
sample_21.csv,180,Drowsy,Processed,6,R_tol,20.0,6.0,True
sample_21.csv,180,Drowsy,Processed,6,A_tol,1.5,,False
sample_21.csv,180,Drowsy,Processed,6,A_tol,2.0,6.0,True
sample_21.csv,180,Drowsy,Processed,6,A_tol,2.5,5.0,True
sample_21.csv,180,Drowsy,Processed,6,fnn_threshold,0.5,9.0,True
sample_21.csv,180,Drowsy,Processed,6,fnn_threshold,1.0,6.0,True
sample_21.csv,180,Drowsy,Processed,6,fnn_threshold,2.0,5.0,True
sample_21.csv,180,Drowsy,Processed,6,theiler_multiplier,0.0,6.0,True
sample_21.csv,180,Drowsy,Processed,6,theiler_multiplier,1.0,6.0,True
sample_21.csv,180,Drowsy,Processed,6,theiler_multiplier,2.0,6.0,True
sample_21.csv,180,Drowsy,Raw,6,R_tol,10.0,,False
sample_21.csv,180,Drowsy,Raw,6,R_tol,15.0,,False
sample_21.csv,180,Drowsy,Raw,6,R_tol,20.0,,False
sample_21.csv,180,Drowsy,Raw,6,A_tol,1.5,,False
sample_21.csv,180,Drowsy,Raw,6,A_tol,2.0,,False
sample_21.csv,180,Drowsy,Raw,6,A_tol,2.5,5.0,True
sample_21.csv,180,Drowsy,Raw,6,fnn_threshold,0.5,,False
sample_21.csv,180,Drowsy,Raw,6,fnn_threshold,1.0,,False
sample_21.csv,180,Drowsy,Raw,6,fnn_threshold,2.0,5.0,True
sample_21.csv,180,Drowsy,Raw,6,theiler_multiplier,0.0,,False
sample_21.csv,180,Drowsy,Raw,6,theiler_multiplier,1.0,,False
sample_21.csv,180,Drowsy,Raw,6,theiler_multiplier,2.0,,False
sample_22.csv,60,Awake,Processed,1,R_tol,10.0,6.0,True
sample_22.csv,60,Awake,Processed,1,R_tol,15.0,5.0,True
sample_22.csv,60,Awake,Processed,1,R_tol,20.0,4.0,True
sample_22.csv,60,Awake,Processed,1,A_tol,1.5,7.0,True
sample_22.csv,60,Awake,Processed,1,A_tol,2.0,5.0,True
sample_22.csv,60,Awake,Processed,1,A_tol,2.5,4.0,True
sample_22.csv,60,Awake,Processed,1,fnn_threshold,0.5,6.0,True
sample_22.csv,60,Awake,Processed,1,fnn_threshold,1.0,5.0,True
sample_22.csv,60,Awake,Processed,1,fnn_threshold,2.0,4.0,True
sample_22.csv,60,Awake,Processed,1,theiler_multiplier,0.0,5.0,True
sample_22.csv,60,Awake,Processed,1,theiler_multiplier,1.0,5.0,True
sample_22.csv,60,Awake,Processed,1,theiler_multiplier,2.0,5.0,True
sample_22.csv,60,Awake,Raw,1,R_tol,10.0,,False
sample_22.csv,60,Awake,Raw,1,R_tol,15.0,,False
sample_22.csv,60,Awake,Raw,1,R_tol,20.0,,False
sample_22.csv,60,Awake,Raw,1,A_tol,1.5,,False
sample_22.csv,60,Awake,Raw,1,A_tol,2.0,,False
sample_22.csv,60,Awake,Raw,1,A_tol,2.5,,False
sample_22.csv,60,Awake,Raw,1,fnn_threshold,0.5,,False
sample_22.csv,60,Awake,Raw,1,fnn_threshold,1.0,,False
sample_22.csv,60,Awake,Raw,1,fnn_threshold,2.0,,False
sample_22.csv,60,Awake,Raw,1,theiler_multiplier,0.0,,False
sample_22.csv,60,Awake,Raw,1,theiler_multiplier,1.0,,False
sample_22.csv,60,Awake,Raw,1,theiler_multiplier,2.0,,False
sample_22.csv,60,Drowsy,Processed,23,R_tol,10.0,,False
sample_22.csv,60,Drowsy,Processed,23,R_tol,15.0,,False
sample_22.csv,60,Drowsy,Processed,23,R_tol,20.0,,False
sample_22.csv,60,Drowsy,Processed,23,A_tol,1.5,,False
sample_22.csv,60,Drowsy,Processed,23,A_tol,2.0,,False
sample_22.csv,60,Drowsy,Processed,23,A_tol,2.5,5.0,True
sample_22.csv,60,Drowsy,Processed,23,fnn_threshold,0.5,,False
sample_22.csv,60,Drowsy,Processed,23,fnn_threshold,1.0,,False
sample_22.csv,60,Drowsy,Processed,23,fnn_threshold,2.0,5.0,True
sample_22.csv,60,Drowsy,Processed,23,theiler_multiplier,0.0,,False
sample_22.csv,60,Drowsy,Processed,23,theiler_multiplier,1.0,,False
sample_22.csv,60,Drowsy,Processed,23,theiler_multiplier,2.0,,False
sample_22.csv,60,Drowsy,Raw,23,R_tol,10.0,,False
sample_22.csv,60,Drowsy,Raw,23,R_tol,15.0,,False
sample_22.csv,60,Drowsy,Raw,23,R_tol,20.0,,False
sample_22.csv,60,Drowsy,Raw,23,A_tol,1.5,,False
sample_22.csv,60,Drowsy,Raw,23,A_tol,2.0,,False
sample_22.csv,60,Drowsy,Raw,23,A_tol,2.5,,False
sample_22.csv,60,Drowsy,Raw,23,fnn_threshold,0.5,,False
sample_22.csv,60,Drowsy,Raw,23,fnn_threshold,1.0,,False
sample_22.csv,60,Drowsy,Raw,23,fnn_threshold,2.0,,False
sample_22.csv,60,Drowsy,Raw,23,theiler_multiplier,0.0,,False
sample_22.csv,60,Drowsy,Raw,23,theiler_multiplier,1.0,,False
sample_22.csv,60,Drowsy,Raw,23,theiler_multiplier,2.0,,False
sample_22.csv,120,Awake,Processed,1,R_tol,10.0,7.0,True
sample_22.csv,120,Awake,Processed,1,R_tol,15.0,6.0,True
sample_22.csv,120,Awake,Processed,1,R_tol,20.0,4.0,True
sample_22.csv,120,Awake,Processed,1,A_tol,1.5,9.0,True
sample_22.csv,120,Awake,Processed,1,A_tol,2.0,6.0,True
sample_22.csv,120,Awake,Processed,1,A_tol,2.5,6.0,True
sample_22.csv,120,Awake,Processed,1,fnn_threshold,0.5,7.0,True
sample_22.csv,120,Awake,Processed,1,fnn_threshold,1.0,6.0,True
sample_22.csv,120,Awake,Processed,1,fnn_threshold,2.0,4.0,True
sample_22.csv,120,Awake,Processed,1,theiler_multiplier,0.0,6.0,True
sample_22.csv,120,Awake,Processed,1,theiler_multiplier,1.0,6.0,True
sample_22.csv,120,Awake,Processed,1,theiler_multiplier,2.0,6.0,True
sample_22.csv,120,Awake,Raw,1,R_tol,10.0,,False
sample_22.csv,120,Awake,Raw,1,R_tol,15.0,,False
sample_22.csv,120,Awake,Raw,1,R_tol,20.0,,False
sample_22.csv,120,Awake,Raw,1,A_tol,1.5,,False
sample_22.csv,120,Awake,Raw,1,A_tol,2.0,,False
sample_22.csv,120,Awake,Raw,1,A_tol,2.5,8.0,True
sample_22.csv,120,Awake,Raw,1,fnn_threshold,0.5,,False
sample_22.csv,120,Awake,Raw,1,fnn_threshold,1.0,,False
sample_22.csv,120,Awake,Raw,1,fnn_threshold,2.0,,False
sample_22.csv,120,Awake,Raw,1,theiler_multiplier,0.0,,False
sample_22.csv,120,Awake,Raw,1,theiler_multiplier,1.0,,False
sample_22.csv,120,Awake,Raw,1,theiler_multiplier,2.0,,False
sample_22.csv,120,Drowsy,Processed,11,R_tol,10.0,,False
sample_22.csv,120,Drowsy,Processed,11,R_tol,15.0,,False
sample_22.csv,120,Drowsy,Processed,11,R_tol,20.0,,False
sample_22.csv,120,Drowsy,Processed,11,A_tol,1.5,,False
sample_22.csv,120,Drowsy,Processed,11,A_tol,2.0,,False
sample_22.csv,120,Drowsy,Processed,11,A_tol,2.5,6.0,True
sample_22.csv,120,Drowsy,Processed,11,fnn_threshold,0.5,,False
sample_22.csv,120,Drowsy,Processed,11,fnn_threshold,1.0,,False
sample_22.csv,120,Drowsy,Processed,11,fnn_threshold,2.0,5.0,True
sample_22.csv,120,Drowsy,Processed,11,theiler_multiplier,0.0,,False
sample_22.csv,120,Drowsy,Processed,11,theiler_multiplier,1.0,,False
sample_22.csv,120,Drowsy,Processed,11,theiler_multiplier,2.0,,False
sample_22.csv,120,Drowsy,Raw,11,R_tol,10.0,,False
sample_22.csv,120,Drowsy,Raw,11,R_tol,15.0,,False
sample_22.csv,120,Drowsy,Raw,11,R_tol,20.0,,False
sample_22.csv,120,Drowsy,Raw,11,A_tol,1.5,,False
sample_22.csv,120,Drowsy,Raw,11,A_tol,2.0,,False
sample_22.csv,120,Drowsy,Raw,11,A_tol,2.5,7.0,True
sample_22.csv,120,Drowsy,Raw,11,fnn_threshold,0.5,,False
sample_22.csv,120,Drowsy,Raw,11,fnn_threshold,1.0,,False
sample_22.csv,120,Drowsy,Raw,11,fnn_threshold,2.0,,False
sample_22.csv,120,Drowsy,Raw,11,theiler_multiplier,0.0,,False
sample_22.csv,120,Drowsy,Raw,11,theiler_multiplier,1.0,,False
sample_22.csv,120,Drowsy,Raw,11,theiler_multiplier,2.0,,False
sample_22.csv,180,Awake,Processed,1,R_tol,10.0,7.0,True
sample_22.csv,180,Awake,Processed,1,R_tol,15.0,6.0,True
sample_22.csv,180,Awake,Processed,1,R_tol,20.0,5.0,True
sample_22.csv,180,Awake,Processed,1,A_tol,1.5,,False
sample_22.csv,180,Awake,Processed,1,A_tol,2.0,6.0,True
sample_22.csv,180,Awake,Processed,1,A_tol,2.5,5.0,True
sample_22.csv,180,Awake,Processed,1,fnn_threshold,0.5,7.0,True
sample_22.csv,180,Awake,Processed,1,fnn_threshold,1.0,6.0,True
sample_22.csv,180,Awake,Processed,1,fnn_threshold,2.0,5.0,True
sample_22.csv,180,Awake,Processed,1,theiler_multiplier,0.0,6.0,True
sample_22.csv,180,Awake,Processed,1,theiler_multiplier,1.0,6.0,True
sample_22.csv,180,Awake,Processed,1,theiler_multiplier,2.0,6.0,True
sample_22.csv,180,Awake,Raw,1,R_tol,10.0,,False
sample_22.csv,180,Awake,Raw,1,R_tol,15.0,,False
sample_22.csv,180,Awake,Raw,1,R_tol,20.0,,False
sample_22.csv,180,Awake,Raw,1,A_tol,1.5,,False
sample_22.csv,180,Awake,Raw,1,A_tol,2.0,,False
sample_22.csv,180,Awake,Raw,1,A_tol,2.5,7.0,True
sample_22.csv,180,Awake,Raw,1,fnn_threshold,0.5,,False
sample_22.csv,180,Awake,Raw,1,fnn_threshold,1.0,,False
sample_22.csv,180,Awake,Raw,1,fnn_threshold,2.0,6.0,True
sample_22.csv,180,Awake,Raw,1,theiler_multiplier,0.0,,False
sample_22.csv,180,Awake,Raw,1,theiler_multiplier,1.0,,False
sample_22.csv,180,Awake,Raw,1,theiler_multiplier,2.0,,False
sample_22.csv,180,Drowsy,Processed,7,R_tol,10.0,,False
sample_22.csv,180,Drowsy,Processed,7,R_tol,15.0,,False
sample_22.csv,180,Drowsy,Processed,7,R_tol,20.0,,False
sample_22.csv,180,Drowsy,Processed,7,A_tol,1.5,,False
sample_22.csv,180,Drowsy,Processed,7,A_tol,2.0,,False
sample_22.csv,180,Drowsy,Processed,7,A_tol,2.5,6.0,True
sample_22.csv,180,Drowsy,Processed,7,fnn_threshold,0.5,,False
sample_22.csv,180,Drowsy,Processed,7,fnn_threshold,1.0,,False
sample_22.csv,180,Drowsy,Processed,7,fnn_threshold,2.0,6.0,True
sample_22.csv,180,Drowsy,Processed,7,theiler_multiplier,0.0,,False
sample_22.csv,180,Drowsy,Processed,7,theiler_multiplier,1.0,,False
sample_22.csv,180,Drowsy,Processed,7,theiler_multiplier,2.0,,False
sample_22.csv,180,Drowsy,Raw,7,R_tol,10.0,,False
sample_22.csv,180,Drowsy,Raw,7,R_tol,15.0,,False
sample_22.csv,180,Drowsy,Raw,7,R_tol,20.0,,False
sample_22.csv,180,Drowsy,Raw,7,A_tol,1.5,,False
sample_22.csv,180,Drowsy,Raw,7,A_tol,2.0,,False
sample_22.csv,180,Drowsy,Raw,7,A_tol,2.5,,False
sample_22.csv,180,Drowsy,Raw,7,fnn_threshold,0.5,,False
sample_22.csv,180,Drowsy,Raw,7,fnn_threshold,1.0,,False
sample_22.csv,180,Drowsy,Raw,7,fnn_threshold,2.0,,False
sample_22.csv,180,Drowsy,Raw,7,theiler_multiplier,0.0,,False
sample_22.csv,180,Drowsy,Raw,7,theiler_multiplier,1.0,,False
sample_22.csv,180,Drowsy,Raw,7,theiler_multiplier,2.0,,False
sample_23.csv,60,Awake,Processed,1,R_tol,10.0,7.0,True
sample_23.csv,60,Awake,Processed,1,R_tol,15.0,6.0,True
sample_23.csv,60,Awake,Processed,1,R_tol,20.0,5.0,True
sample_23.csv,60,Awake,Processed,1,A_tol,1.5,,False
sample_23.csv,60,Awake,Processed,1,A_tol,2.0,6.0,True
sample_23.csv,60,Awake,Processed,1,A_tol,2.5,5.0,True
sample_23.csv,60,Awake,Processed,1,fnn_threshold,0.5,,False
sample_23.csv,60,Awake,Processed,1,fnn_threshold,1.0,6.0,True
sample_23.csv,60,Awake,Processed,1,fnn_threshold,2.0,5.0,True
sample_23.csv,60,Awake,Processed,1,theiler_multiplier,0.0,6.0,True
sample_23.csv,60,Awake,Processed,1,theiler_multiplier,1.0,7.0,True
sample_23.csv,60,Awake,Processed,1,theiler_multiplier,2.0,7.0,True
sample_23.csv,60,Awake,Raw,1,R_tol,10.0,,False
sample_23.csv,60,Awake,Raw,1,R_tol,15.0,,False
sample_23.csv,60,Awake,Raw,1,R_tol,20.0,,False
sample_23.csv,60,Awake,Raw,1,A_tol,1.5,,False
sample_23.csv,60,Awake,Raw,1,A_tol,2.0,,False
sample_23.csv,60,Awake,Raw,1,A_tol,2.5,,False
sample_23.csv,60,Awake,Raw,1,fnn_threshold,0.5,,False
sample_23.csv,60,Awake,Raw,1,fnn_threshold,1.0,,False
sample_23.csv,60,Awake,Raw,1,fnn_threshold,2.0,,False
sample_23.csv,60,Awake,Raw,1,theiler_multiplier,0.0,,False
sample_23.csv,60,Awake,Raw,1,theiler_multiplier,1.0,,False
sample_23.csv,60,Awake,Raw,1,theiler_multiplier,2.0,,False
sample_23.csv,60,Drowsy,Processed,39,R_tol,10.0,,False
sample_23.csv,60,Drowsy,Processed,39,R_tol,15.0,,False
sample_23.csv,60,Drowsy,Processed,39,R_tol,20.0,,False
sample_23.csv,60,Drowsy,Processed,39,A_tol,1.5,,False
sample_23.csv,60,Drowsy,Processed,39,A_tol,2.0,,False
sample_23.csv,60,Drowsy,Processed,39,A_tol,2.5,,False
sample_23.csv,60,Drowsy,Processed,39,fnn_threshold,0.5,,False
sample_23.csv,60,Drowsy,Processed,39,fnn_threshold,1.0,,False
sample_23.csv,60,Drowsy,Processed,39,fnn_threshold,2.0,,False
sample_23.csv,60,Drowsy,Processed,39,theiler_multiplier,0.0,,False
sample_23.csv,60,Drowsy,Processed,39,theiler_multiplier,1.0,,False
sample_23.csv,60,Drowsy,Processed,39,theiler_multiplier,2.0,,False
sample_23.csv,60,Drowsy,Raw,40,R_tol,10.0,,False
sample_23.csv,60,Drowsy,Raw,40,R_tol,15.0,,False
sample_23.csv,60,Drowsy,Raw,40,R_tol,20.0,,False
sample_23.csv,60,Drowsy,Raw,40,A_tol,1.5,,False
sample_23.csv,60,Drowsy,Raw,40,A_tol,2.0,,False
sample_23.csv,60,Drowsy,Raw,40,A_tol,2.5,,False
sample_23.csv,60,Drowsy,Raw,40,fnn_threshold,0.5,,False
sample_23.csv,60,Drowsy,Raw,40,fnn_threshold,1.0,,False
sample_23.csv,60,Drowsy,Raw,40,fnn_threshold,2.0,,False
sample_23.csv,60,Drowsy,Raw,40,theiler_multiplier,0.0,,False
sample_23.csv,60,Drowsy,Raw,40,theiler_multiplier,1.0,,False
sample_23.csv,60,Drowsy,Raw,40,theiler_multiplier,2.0,,False
sample_23.csv,120,Awake,Processed,1,R_tol,10.0,8.0,True
sample_23.csv,120,Awake,Processed,1,R_tol,15.0,7.0,True
sample_23.csv,120,Awake,Processed,1,R_tol,20.0,5.0,True
sample_23.csv,120,Awake,Processed,1,A_tol,1.5,,False
sample_23.csv,120,Awake,Processed,1,A_tol,2.0,7.0,True
sample_23.csv,120,Awake,Processed,1,A_tol,2.5,6.0,True
sample_23.csv,120,Awake,Processed,1,fnn_threshold,0.5,,False
sample_23.csv,120,Awake,Processed,1,fnn_threshold,1.0,7.0,True
sample_23.csv,120,Awake,Processed,1,fnn_threshold,2.0,5.0,True
sample_23.csv,120,Awake,Processed,1,theiler_multiplier,0.0,7.0,True
sample_23.csv,120,Awake,Processed,1,theiler_multiplier,1.0,7.0,True
sample_23.csv,120,Awake,Processed,1,theiler_multiplier,2.0,7.0,True
sample_23.csv,120,Awake,Raw,1,R_tol,10.0,,False
sample_23.csv,120,Awake,Raw,1,R_tol,15.0,,False
sample_23.csv,120,Awake,Raw,1,R_tol,20.0,,False
sample_23.csv,120,Awake,Raw,1,A_tol,1.5,,False
sample_23.csv,120,Awake,Raw,1,A_tol,2.0,,False
sample_23.csv,120,Awake,Raw,1,A_tol,2.5,,False
sample_23.csv,120,Awake,Raw,1,fnn_threshold,0.5,,False
sample_23.csv,120,Awake,Raw,1,fnn_threshold,1.0,,False
sample_23.csv,120,Awake,Raw,1,fnn_threshold,2.0,,False
sample_23.csv,120,Awake,Raw,1,theiler_multiplier,0.0,,False
sample_23.csv,120,Awake,Raw,1,theiler_multiplier,1.0,,False
sample_23.csv,120,Awake,Raw,1,theiler_multiplier,2.0,,False
sample_23.csv,120,Drowsy,Processed,20,R_tol,10.0,,False
sample_23.csv,120,Drowsy,Processed,20,R_tol,15.0,6.0,True
sample_23.csv,120,Drowsy,Processed,20,R_tol,20.0,6.0,True
sample_23.csv,120,Drowsy,Processed,20,A_tol,1.5,,False
sample_23.csv,120,Drowsy,Processed,20,A_tol,2.0,6.0,True
sample_23.csv,120,Drowsy,Processed,20,A_tol,2.5,5.0,True
sample_23.csv,120,Drowsy,Processed,20,fnn_threshold,0.5,,False
sample_23.csv,120,Drowsy,Processed,20,fnn_threshold,1.0,6.0,True
sample_23.csv,120,Drowsy,Processed,20,fnn_threshold,2.0,5.0,True
sample_23.csv,120,Drowsy,Processed,20,theiler_multiplier,0.0,6.0,True
sample_23.csv,120,Drowsy,Processed,20,theiler_multiplier,1.0,6.0,True
sample_23.csv,120,Drowsy,Processed,20,theiler_multiplier,2.0,6.0,True
sample_23.csv,120,Drowsy,Raw,19,R_tol,10.0,7.0,True
sample_23.csv,120,Drowsy,Raw,19,R_tol,15.0,5.0,True
sample_23.csv,120,Drowsy,Raw,19,R_tol,20.0,5.0,True
sample_23.csv,120,Drowsy,Raw,19,A_tol,1.5,,False
sample_23.csv,120,Drowsy,Raw,19,A_tol,2.0,5.0,True
sample_23.csv,120,Drowsy,Raw,19,A_tol,2.5,5.0,True
sample_23.csv,120,Drowsy,Raw,19,fnn_threshold,0.5,,False
sample_23.csv,120,Drowsy,Raw,19,fnn_threshold,1.0,5.0,True
sample_23.csv,120,Drowsy,Raw,19,fnn_threshold,2.0,5.0,True
sample_23.csv,120,Drowsy,Raw,19,theiler_multiplier,0.0,5.0,True
sample_23.csv,120,Drowsy,Raw,19,theiler_multiplier,1.0,,False
sample_23.csv,120,Drowsy,Raw,19,theiler_multiplier,2.0,,False
sample_23.csv,180,Awake,Processed,1,R_tol,10.0,8.0,True
sample_23.csv,180,Awake,Processed,1,R_tol,15.0,6.0,True
sample_23.csv,180,Awake,Processed,1,R_tol,20.0,6.0,True
sample_23.csv,180,Awake,Processed,1,A_tol,1.5,,False
sample_23.csv,180,Awake,Processed,1,A_tol,2.0,6.0,True
sample_23.csv,180,Awake,Processed,1,A_tol,2.5,6.0,True
sample_23.csv,180,Awake,Processed,1,fnn_threshold,0.5,,False
sample_23.csv,180,Awake,Processed,1,fnn_threshold,1.0,6.0,True
sample_23.csv,180,Awake,Processed,1,fnn_threshold,2.0,5.0,True
sample_23.csv,180,Awake,Processed,1,theiler_multiplier,0.0,6.0,True
sample_23.csv,180,Awake,Processed,1,theiler_multiplier,1.0,6.0,True
sample_23.csv,180,Awake,Processed,1,theiler_multiplier,2.0,6.0,True
sample_23.csv,180,Awake,Raw,1,R_tol,10.0,,False
sample_23.csv,180,Awake,Raw,1,R_tol,15.0,,False
sample_23.csv,180,Awake,Raw,1,R_tol,20.0,,False
sample_23.csv,180,Awake,Raw,1,A_tol,1.5,,False
sample_23.csv,180,Awake,Raw,1,A_tol,2.0,,False
sample_23.csv,180,Awake,Raw,1,A_tol,2.5,6.0,True
sample_23.csv,180,Awake,Raw,1,fnn_threshold,0.5,,False
sample_23.csv,180,Awake,Raw,1,fnn_threshold,1.0,,False
sample_23.csv,180,Awake,Raw,1,fnn_threshold,2.0,7.0,True
sample_23.csv,180,Awake,Raw,1,theiler_multiplier,0.0,,False
sample_23.csv,180,Awake,Raw,1,theiler_multiplier,1.0,,False
sample_23.csv,180,Awake,Raw,1,theiler_multiplier,2.0,,False
sample_23.csv,180,Drowsy,Processed,18,R_tol,10.0,,False
sample_23.csv,180,Drowsy,Processed,18,R_tol,15.0,,False
sample_23.csv,180,Drowsy,Processed,18,R_tol,20.0,,False
sample_23.csv,180,Drowsy,Processed,18,A_tol,1.5,,False
sample_23.csv,180,Drowsy,Processed,18,A_tol,2.0,,False
sample_23.csv,180,Drowsy,Processed,18,A_tol,2.5,6.0,True
sample_23.csv,180,Drowsy,Processed,18,fnn_threshold,0.5,,False
sample_23.csv,180,Drowsy,Processed,18,fnn_threshold,1.0,,False
sample_23.csv,180,Drowsy,Processed,18,fnn_threshold,2.0,5.0,True
sample_23.csv,180,Drowsy,Processed,18,theiler_multiplier,0.0,,False
sample_23.csv,180,Drowsy,Processed,18,theiler_multiplier,1.0,,False
sample_23.csv,180,Drowsy,Processed,18,theiler_multiplier,2.0,,False
sample_23.csv,180,Drowsy,Raw,12,R_tol,10.0,,False
sample_23.csv,180,Drowsy,Raw,12,R_tol,15.0,,False
sample_23.csv,180,Drowsy,Raw,12,R_tol,20.0,,False
sample_23.csv,180,Drowsy,Raw,12,A_tol,1.5,,False
sample_23.csv,180,Drowsy,Raw,12,A_tol,2.0,,False
sample_23.csv,180,Drowsy,Raw,12,A_tol,2.5,6.0,True
sample_23.csv,180,Drowsy,Raw,12,fnn_threshold,0.5,,False
sample_23.csv,180,Drowsy,Raw,12,fnn_threshold,1.0,,False
sample_23.csv,180,Drowsy,Raw,12,fnn_threshold,2.0,6.0,True
sample_23.csv,180,Drowsy,Raw,12,theiler_multiplier,0.0,,False
sample_23.csv,180,Drowsy,Raw,12,theiler_multiplier,1.0,,False
sample_23.csv,180,Drowsy,Raw,12,theiler_multiplier,2.0,,False
sample_25.csv,60,Awake,Processed,1,R_tol,10.0,6.0,True
sample_25.csv,60,Awake,Processed,1,R_tol,15.0,5.0,True
sample_25.csv,60,Awake,Processed,1,R_tol,20.0,5.0,True
sample_25.csv,60,Awake,Processed,1,A_tol,1.5,8.0,True
sample_25.csv,60,Awake,Processed,1,A_tol,2.0,5.0,True
sample_25.csv,60,Awake,Processed,1,A_tol,2.5,5.0,True
sample_25.csv,60,Awake,Processed,1,fnn_threshold,0.5,7.0,True
sample_25.csv,60,Awake,Processed,1,fnn_threshold,1.0,5.0,True
sample_25.csv,60,Awake,Processed,1,fnn_threshold,2.0,4.0,True
sample_25.csv,60,Awake,Processed,1,theiler_multiplier,0.0,5.0,True
sample_25.csv,60,Awake,Processed,1,theiler_multiplier,1.0,5.0,True
sample_25.csv,60,Awake,Processed,1,theiler_multiplier,2.0,5.0,True
sample_25.csv,60,Awake,Raw,1,R_tol,10.0,6.0,True
sample_25.csv,60,Awake,Raw,1,R_tol,15.0,6.0,True
sample_25.csv,60,Awake,Raw,1,R_tol,20.0,4.0,True
sample_25.csv,60,Awake,Raw,1,A_tol,1.5,,False
sample_25.csv,60,Awake,Raw,1,A_tol,2.0,6.0,True
sample_25.csv,60,Awake,Raw,1,A_tol,2.5,5.0,True
sample_25.csv,60,Awake,Raw,1,fnn_threshold,0.5,6.0,True
sample_25.csv,60,Awake,Raw,1,fnn_threshold,1.0,6.0,True
sample_25.csv,60,Awake,Raw,1,fnn_threshold,2.0,4.0,True
sample_25.csv,60,Awake,Raw,1,theiler_multiplier,0.0,6.0,True
sample_25.csv,60,Awake,Raw,1,theiler_multiplier,1.0,6.0,True
sample_25.csv,60,Awake,Raw,1,theiler_multiplier,2.0,6.0,True
sample_25.csv,60,Drowsy,Processed,24,R_tol,10.0,,False
sample_25.csv,60,Drowsy,Processed,24,R_tol,15.0,,False
sample_25.csv,60,Drowsy,Processed,24,R_tol,20.0,,False
sample_25.csv,60,Drowsy,Processed,24,A_tol,1.5,,False
sample_25.csv,60,Drowsy,Processed,24,A_tol,2.0,,False
sample_25.csv,60,Drowsy,Processed,24,A_tol,2.5,5.0,True
sample_25.csv,60,Drowsy,Processed,24,fnn_threshold,0.5,,False
sample_25.csv,60,Drowsy,Processed,24,fnn_threshold,1.0,,False
sample_25.csv,60,Drowsy,Processed,24,fnn_threshold,2.0,5.0,True
sample_25.csv,60,Drowsy,Processed,24,theiler_multiplier,0.0,,False
sample_25.csv,60,Drowsy,Processed,24,theiler_multiplier,1.0,,False
sample_25.csv,60,Drowsy,Processed,24,theiler_multiplier,2.0,,False
sample_25.csv,60,Drowsy,Raw,24,R_tol,10.0,,False
sample_25.csv,60,Drowsy,Raw,24,R_tol,15.0,,False
sample_25.csv,60,Drowsy,Raw,24,R_tol,20.0,,False
sample_25.csv,60,Drowsy,Raw,24,A_tol,1.5,,False
sample_25.csv,60,Drowsy,Raw,24,A_tol,2.0,,False
sample_25.csv,60,Drowsy,Raw,24,A_tol,2.5,6.0,True
sample_25.csv,60,Drowsy,Raw,24,fnn_threshold,0.5,,False
sample_25.csv,60,Drowsy,Raw,24,fnn_threshold,1.0,,False
sample_25.csv,60,Drowsy,Raw,24,fnn_threshold,2.0,6.0,True
sample_25.csv,60,Drowsy,Raw,24,theiler_multiplier,0.0,,False
sample_25.csv,60,Drowsy,Raw,24,theiler_multiplier,1.0,,False
sample_25.csv,60,Drowsy,Raw,24,theiler_multiplier,2.0,,False
sample_25.csv,120,Awake,Processed,1,R_tol,10.0,6.0,True
sample_25.csv,120,Awake,Processed,1,R_tol,15.0,5.0,True
sample_25.csv,120,Awake,Processed,1,R_tol,20.0,5.0,True
sample_25.csv,120,Awake,Processed,1,A_tol,1.5,6.0,True
sample_25.csv,120,Awake,Processed,1,A_tol,2.0,5.0,True
sample_25.csv,120,Awake,Processed,1,A_tol,2.5,5.0,True
sample_25.csv,120,Awake,Processed,1,fnn_threshold,0.5,8.0,True
sample_25.csv,120,Awake,Processed,1,fnn_threshold,1.0,5.0,True
sample_25.csv,120,Awake,Processed,1,fnn_threshold,2.0,5.0,True
sample_25.csv,120,Awake,Processed,1,theiler_multiplier,0.0,5.0,True
sample_25.csv,120,Awake,Processed,1,theiler_multiplier,1.0,5.0,True
sample_25.csv,120,Awake,Processed,1,theiler_multiplier,2.0,5.0,True
sample_25.csv,120,Awake,Raw,1,R_tol,10.0,7.0,True
sample_25.csv,120,Awake,Raw,1,R_tol,15.0,6.0,True
sample_25.csv,120,Awake,Raw,1,R_tol,20.0,6.0,True
sample_25.csv,120,Awake,Raw,1,A_tol,1.5,,False
sample_25.csv,120,Awake,Raw,1,A_tol,2.0,6.0,True
sample_25.csv,120,Awake,Raw,1,A_tol,2.5,5.0,True
sample_25.csv,120,Awake,Raw,1,fnn_threshold,0.5,,False
sample_25.csv,120,Awake,Raw,1,fnn_threshold,1.0,6.0,True
sample_25.csv,120,Awake,Raw,1,fnn_threshold,2.0,4.0,True
sample_25.csv,120,Awake,Raw,1,theiler_multiplier,0.0,6.0,True
sample_25.csv,120,Awake,Raw,1,theiler_multiplier,1.0,,False
sample_25.csv,120,Awake,Raw,1,theiler_multiplier,2.0,,False
sample_25.csv,120,Drowsy,Processed,11,R_tol,10.0,6.0,True
sample_25.csv,120,Drowsy,Processed,11,R_tol,15.0,6.0,True
sample_25.csv,120,Drowsy,Processed,11,R_tol,20.0,6.0,True
