config_hash,experiment,setting,session,window_id,state,fs,n_samples,m,tau_s,tau_samples,fit_start_s,fit_end_s,theiler_multiplier,theiler_base_s,theiler_s,theiler_samples,lle,fit_r2,n_pairs_initial,n_pairs_fit_min,valid,qc_reason
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,2,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.49811601687272444,0.4981160168727244,12,0.8223601066733901,0.9940701458936156,1472,1395,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,3,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.4999479752483464,0.4999479752483464,12,0.7583936081539122,0.9894757221507028,1472,1420,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,4,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.47928658430526355,0.4792865843052634,12,0.7476497993684318,0.9893102390205494,1472,1421,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,5,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.4855232968709693,0.4855232968709693,12,0.7481104781040602,0.984761559197963,1472,1409,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,6,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.46822084972106953,0.4682208497210695,12,0.57166842720764,0.9334027224788582,1472,1396,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,7,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.4877507232003564,0.4877507232003564,12,0.8060379255091198,0.9935145367828504,1472,1402,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,8,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.4712548987665471,0.4712548987665471,12,0.8694943534170457,0.9866531479570106,1472,1433,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,9,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.4926470615689374,0.4926470615689374,12,0.8999674665142494,0.9976203403902666,1472,1421,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,10,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.47784754435097315,0.4778475443509731,12,0.7750643782399348,0.9959469586862838,1472,1431,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,11,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.48133108326296337,0.4813310832629633,12,0.7461885250538081,0.9872902336918908,1472,1416,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,12,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.49445378920570093,0.4944537892057009,12,0.6944335274302721,0.9816504994399394,1472,1439,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,14,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.48894647229246413,0.4889464722924641,12,0.7411576509664825,0.9510260291146388,1472,1395,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,15,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.5235122960648413,0.5235122960648413,13,0.8336346372296688,0.9962104108270574,1472,1415,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,16,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.4772224622757514,0.4772224622757514,12,0.7147471454251014,0.9708328092135756,1472,1395,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,17,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.5017432765577647,0.5017432765577647,13,0.8917904142266218,0.9870790256221852,1472,1432,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,18,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.5017400918119562,0.5017400918119562,13,0.7624182164129616,0.9841084485630428,1472,1432,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,19,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.4889741065728395,0.4889741065728394,12,0.8159764829909695,0.9858972895472312,1472,1413,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,20,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.48177648777123233,0.4817764877712323,12,0.7504517549863553,0.9886179696570756,1472,1384,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,21,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.5066248375438357,0.5066248375438357,13,0.8240065586107538,0.9860152429228246,1472,1404,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,22,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.4608681491029255,0.4608681491029255,12,0.6861816554229971,0.9424904912023704,1472,1389,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,23,Drowsy,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.4627705769832204,0.4627705769832202,12,0.6787061490464539,0.9773321988305936,1472,1418,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,24,Drowsy,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.4656347539755073,0.4656347539755073,12,0.6044092725282518,0.8985813932596566,1472,1422,False,low_fit_r2
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,25,Drowsy,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.5023797508037493,0.5023797508037493,13,0.7582522585072575,0.9928964444960924,1472,1410,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,26,Drowsy,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.4868977015949824,0.4868977015949824,12,0.7440134301786223,0.9844229747449592,1472,1423,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,27,Drowsy,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.4734971396106888,0.4734971396106888,12,0.712232413070062,0.977105858195015,1472,1410,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,28,Drowsy,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.4863242353396534,0.4863242353396535,12,0.6743120949305228,0.9885155162238712,1472,1419,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,29,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.49963853806970104,0.499638538069701,12,0.7076729054755908,0.9699416777232333,1472,1423,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,30,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.5108945476473837,0.5108945476473837,13,0.7554351178582512,0.9758091688438504,1472,1416,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,31,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.5233617020336492,0.5233617020336492,13,0.7422192473297924,0.989310900619619,1472,1397,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,32,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.5077590939835482,0.5077590939835481,13,0.6124872445237866,0.972868017059131,1472,1393,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,33,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.49965381719391383,0.499653817193914,12,0.6717423518787854,0.9924744225719424,1472,1416,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,34,Drowsy,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.4987198559559951,0.4987198559559952,12,0.7122812350508502,0.9621596418597348,1472,1398,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,35,Drowsy,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.5221461523270249,0.5221461523270248,13,0.7211525453885951,0.9806578142678324,1472,1422,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,36,Drowsy,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.4902062302886371,0.4902062302886372,12,0.6198453737680978,0.9522244255310583,1472,1429,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,37,Drowsy,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.5399349916599716,0.5399349916599716,13,0.8719802613646975,0.9751870116103112,1472,1434,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,38,Drowsy,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.5548918760790104,0.5548918760790104,14,0.7657310507602626,0.992661312884494,1472,1427,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,40,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.5271203292043116,0.5271203292043116,13,0.7450098500961634,0.9941446120487356,1472,1405,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,41,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.539114301255822,0.539114301255822,13,0.8588404573886923,0.993675950115254,1472,1421,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,43,Awake,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.5509379587114855,0.5509379587114855,14,0.7711030130231067,0.9899964986026496,1472,1418,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,44,Drowsy,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.5255394999859752,0.525539499985975,13,0.7215111259542013,0.9553680308922748,1472,1437,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),22,45,Drowsy,25.000625015646552,1500,8,0.16,4,0.8,1.3,1.0,0.5422367241468553,0.5422367241468553,14,0.748721337676712,0.951722946625598,1472,1422,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,1,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5795871375692101,0.57958713756921,14,0.9079642700372084,0.9891956978607828,1472,1418,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,2,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.577880541191738,0.577880541191738,14,0.9392097875105944,0.9779336344992764,1472,1425,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,3,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5743575131737516,0.5743575131737516,14,0.9683799532293894,0.9730064641863758,1472,1418,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,4,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5602338826098283,0.5602338826098285,14,0.888262385959851,0.9818959037013448,1472,1412,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,5,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5622596465904679,0.5622596465904679,14,0.8890732468856699,0.9873720882032094,1472,1410,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,6,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5857196637621856,0.5857196637621855,15,0.941050791184894,0.9892089104427676,1472,1438,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,7,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5796835976228205,0.5796835976228205,14,0.8076970842840383,0.9815097442313276,1472,1410,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,8,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5529106703166223,0.5529106703166222,14,0.9836619527434092,0.9776150238938488,1472,1410,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,9,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5801527899312364,0.5801527899312364,15,0.9200565254804942,0.9952405908060284,1472,1432,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,10,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5684869101155376,0.5684869101155378,14,0.9826395035419154,0.9887179464489414,1472,1398,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,11,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.524500877330789,0.524500877330789,13,0.8265944597916439,0.987780145612448,1472,1428,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,12,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.568451652221037,0.568451652221037,14,0.8961856570839817,0.9843707314220316,1472,1400,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,14,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5569868830733973,0.5569868830733973,14,0.8728898738619658,0.9655759982398212,1472,1420,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,15,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5854436116867187,0.5854436116867187,15,0.8307843436144989,0.9611754077064588,1472,1411,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,16,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5492767657308678,0.5492767657308677,14,0.780211574703376,0.9883171245926392,1472,1418,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,18,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5613238828923552,0.5613238828923552,14,0.8712686939249586,0.9898610934747744,1472,1403,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,19,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.531408269585443,0.5314082695854432,13,0.8031867452743291,0.987504876076733,1472,1412,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,20,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.567491202649714,0.567491202649714,14,0.8378105795575013,0.9834459143912504,1472,1409,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,21,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.6086510260890022,0.6086510260890026,15,0.9621312243459292,0.9688814791072085,1472,1413,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,22,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5726259272988057,0.5726259272988057,14,0.8322056528688465,0.9581080878461192,1472,1406,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,26,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5310165668835667,0.5310165668835666,13,0.8026276725176398,0.9708756080251536,1472,1409,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,27,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5844184737733593,0.5844184737733593,15,0.9189022286484136,0.987900573120078,1472,1419,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,28,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5355851855989768,0.5355851855989768,13,0.742046559214077,0.9275557830808026,1472,1433,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,29,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5489560265935347,0.5489560265935347,14,0.8326772299159139,0.9799067444910988,1472,1407,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,30,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.56602175584347,0.56602175584347,14,0.8298693820611187,0.985806484293183,1472,1387,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,31,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5637290445996699,0.5637290445996698,14,0.8578630714667408,0.9803628599468576,1472,1411,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,32,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5390262888955819,0.5390262888955819,13,0.805693798292005,0.973571368922981,1472,1418,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,33,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5232943756340174,0.5232943756340175,13,0.7255625208760792,0.9730043792747302,1472,1399,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,35,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5578600068238663,0.5578600068238664,14,0.8234108305037487,0.9902190438247104,1472,1417,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,36,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5483067997460922,0.5483067997460924,14,0.8257999617192123,0.9634039997519795,1472,1422,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,37,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5564131949224097,0.5564131949224097,14,0.7386615572080676,0.9790725189830244,1472,1406,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,38,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5728414989878365,0.5728414989878367,14,0.9117171192999768,0.9619886328967068,1472,1430,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,39,Drowsy,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.47798126062372354,0.4779812606237236,12,0.7687612150045389,0.9462411217775714,1472,1384,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,40,Drowsy,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5453761005529668,0.5453761005529668,14,0.8025402126496781,0.970261363505599,1472,1408,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,41,Drowsy,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5723819380355866,0.5723819380355866,14,1.0393012987645012,0.9961224617138416,1472,1429,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,42,Drowsy,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5201250618469375,0.5201250618469375,13,0.8399673380659687,0.9609736762896208,1472,1415,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,43,Drowsy,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5443956231161007,0.5443956231161008,14,0.845754214970027,0.9587438278456104,1472,1422,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,44,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5231468180729663,0.5231468180729664,13,0.7792367184856378,0.9807946327548004,1472,1422,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,45,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5277965194524733,0.5277965194524732,13,0.8094653131634879,0.9675356684809276,1472,1438,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,46,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5602620303450936,0.5602620303450936,14,0.8562690574170972,0.9955232623863532,1472,1407,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,47,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.49993584742411973,0.4999358474241198,12,0.8679674901103558,0.9851758206225304,1472,1415,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,48,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5462657470775807,0.5462657470775805,14,0.7528769445673238,0.9862760625197896,1472,1420,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,49,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5807110264491556,0.5807110264491555,15,0.860501542779006,0.953035729963466,1472,1426,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,50,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5619087117291848,0.5619087117291848,14,0.9278916532527816,0.975924833310244,1472,1435,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,51,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.6111603459328173,0.6111603459328173,15,1.0163311459228594,0.9969317118801893,1472,1438,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,52,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5842175400216562,0.5842175400216559,15,0.816670268459495,0.9880380221376396,1472,1389,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,53,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5578897691181549,0.5578897691181549,14,0.7819530456150112,0.9808375874858304,1472,1394,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,54,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5363850473823302,0.5363850473823303,13,0.8748446567189749,0.9890366349022492,1472,1398,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,55,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5899341522968649,0.5899341522968649,15,0.9013662319902356,0.9854541795873208,1472,1413,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,56,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5571915985452136,0.5571915985452136,14,0.7570742576651964,0.9552413836616556,1472,1408,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,57,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5496630553154651,0.5496630553154651,14,0.8438493388833312,0.9445267627011872,1472,1409,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,58,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5711130938082954,0.5711130938082954,14,0.8756868698539029,0.9955994570214782,1472,1430,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,59,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5844711789801667,0.5844711789801668,15,0.8769064916506767,0.988081933575946,1472,1417,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T2: 1.00× (nominal),23,60,Awake,24.997500250004045,1500,8,0.16,4,0.8,1.3,1.0,0.5155428282748479,0.5155428282748479,13,0.7509169518444708,0.9724312279102878,1472,1418,True,ok
