session,representation,state,window_size,window_id,fs,tau_samples,theiler_samples,epsilon,target_rr,achieved_rr,DET,Lmean,ENTR,Lmax,LAM,TT,Vmax,n_diagonal_lines,n_vertical_lines
sample_19,Raw,Awake,180,4,24.996219321763952,5,35,808.6259951300107,0.02,0.0200001917231485,0.7066154050112687,2.8903349601635173,1.0957597113885746,91,0.5682624746326191,2.119197931126281,4,47946,105178
sample_19,Raw,Awake,180,5,24.996219321763952,5,35,907.7712266860066,0.02,0.0200000897427503,0.7331235945889444,2.9973107632012344,1.159639972492815,124,0.6098094504810904,2.202832882061484,5,47969,108582
sample_19,Raw,Awake,180,6,24.996219321763952,5,35,795.7312360337867,0.02,0.0200000897427503,0.7504550854846852,3.1325585850201136,1.204457066042142,128,0.4721875207146754,2.083095264874592,4,46983,88910
sample_19,Raw,Awake,180,7,24.996219321763952,5,35,857.382586712327,0.02,0.0200000897427503,0.7606326835511454,3.060523994173283,1.1910191985466214,94,0.5649816181157167,2.153302757642303,4,48741,102914
sample_19,Raw,Awake,180,8,24.996219321763952,5,35,917.18046206694,0.02,0.0200000897427503,0.732006914239969,2.987575959377341,1.1629280035728573,94,0.6066174783420101,2.221064717578201,5,48052,107127
sample_19,Raw,Awake,180,9,24.996219321763952,5,35,1035.923356238248,0.02,0.0200000897427503,0.729176970889826,3.012767033244849,1.1570531151219776,123,0.6919874360713247,2.32941408697294,5,47466,116519
sample_19,Raw,Drowsy,60,13,24.996219321763952,5,35,978.5622923055164,0.02,0.0200002936182082,0.5892341570834353,2.8560246679316887,1.0681328271063764,77,0.6037680450207976,2.2038045905153165,4,4216,11197
sample_19,Raw,Drowsy,60,14,24.996219321763952,5,35,1275.9163293838185,0.02,0.0200002936182082,0.6125764619525325,3.1539430587049635,1.0954391673345902,142,0.6619035967702471,2.3897526501766784,5,3969,11320
sample_19,Raw,Drowsy,60,15,24.996219321763952,5,35,1057.8989175865493,0.02,0.0200002936182082,0.6740396378761928,3.0807425631849696,1.1623245040382515,94,0.6599706386102275,2.275626423690205,5,4471,11853
sample_19,Raw,Drowsy,60,16,24.996219321763952,5,35,1005.0731714646756,0.02,0.0200002936182082,0.7010031808172253,2.9068587662337664,1.1014421143638298,67,0.7169072669439687,2.3577693731391327,5,4928,12427
sample_19,Raw,Drowsy,60,39,24.996219321763952,5,35,1253.769851268576,0.02,0.0200002936182082,0.7050648397357475,2.966440189417336,1.0733943267967871,61,0.7401761683386346,2.5230191826522104,6,4857,11990
sample_19,Raw,Drowsy,60,40,24.996219321763952,5,35,1243.4753716548005,0.02,0.0200002936182082,0.770393931979447,3.2413012147416103,1.2014008932702578,117,0.8233178370442867,2.842456496029735,7,4857,11838
sample_19,Raw,Drowsy,60,41,24.996219321763952,5,35,857.3896196970097,0.02,0.0200002936182082,0.7212136041105945,2.8751463129145534,1.038942535841392,69,0.7090530951798385,2.433574067853544,5,5126,11908
sample_19,Raw,Drowsy,60,42,24.996219321763952,5,35,1052.1118191420182,0.02,0.0200002936182082,0.6551504771225838,3.13242863827796,1.058110525105988,89,0.7671152434548568,2.7057909726417537,7,4274,11587
sample_19,Raw,Drowsy,60,43,24.996219321763952,5,35,1520.085931562921,0.02,0.0200002936182082,0.7340836799608514,3.073975409836065,1.1749406084014262,92,0.7955223880597015,2.723031825795645,6,4880,11940
sample_19,Raw,Drowsy,60,44,24.996219321763952,5,35,1107.4282095839687,0.02,0.0200002936182082,0.7387815023244434,2.948057020113259,1.0938778381808325,158,0.7274773672620504,2.4221588594704686,5,5121,12275
sample_19,Raw,Drowsy,60,45,24.996219321763952,5,35,1014.621840881422,0.02,0.0200002936182082,0.6813799853193051,2.8021734755484,1.0395243455805236,61,0.6579153413261561,2.306682679934803,4,4969,11657
sample_19,Raw,Drowsy,120,6,24.996219321763952,5,35,1288.144060265522,0.02,0.0200000699140174,0.6423444418550455,3.023916620954471,1.1195485594219954,142,0.7217257049638779,2.446035068320038,5,18230,50644
sample_19,Raw,Drowsy,120,17,24.996219321763952,5,35,1316.0324768014657,0.02,0.0200000699140174,0.7350034956886506,2.9954411625035617,1.1318694943372845,174,0.8061349335819157,2.7579780342442546,10,21058,50169
sample_19,Raw,Drowsy,120,18,24.996219321763952,5,35,1001.5746402527088,0.02,0.0200000699140174,0.6831391284082964,2.919962147624265,1.043970176357156,116,0.7577953856909811,2.5840982238645847,6,20078,50334
sample_19,Raw,Drowsy,120,19,24.996219321763952,5,35,1369.495921862842,0.02,0.0200000699140174,0.7082614775110697,2.940354102167183,1.1104287828993595,195,0.7704148217198789,2.6548747189206554,6,20672,49808
sample_19,Raw,Drowsy,180,10,24.996219321763952,5,35,1226.3149269253252,0.02,0.0200000897427503,0.745886384148238,3.090269562278181,1.1332174062500968,155,0.811428891936956,2.7002239793667493,7,47336,117868
sample_19,Raw,Drowsy,180,11,24.996219321763952,5,35,1305.2663712812678,0.02,0.0200000897427503,0.6753519582698083,2.923926001147953,1.0798026363905189,188,0.7657954180412713,2.672268533757996,11,45298,112403
sample_21,Processed,Awake,60,1,25.000000000022737,4,28,368.5665435375383,0.02,0.0200000767867803,0.6206747612420214,3.726015557476232,1.1299412626411285,106,0.2232567068195997,2.0407984207062952,3,3471,4559
sample_21,Processed,Awake,60,2,25.000000000022737,4,28,331.091028027627,0.02,0.0200000767867803,0.6379517204971925,3.723529411764706,1.0565048896961622,78,0.1813840764025531,2.0157333333333334,3,3570,3750
sample_21,Processed,Awake,60,3,25.000000000022737,4,28,311.3368216845628,0.02,0.0200000767867803,0.675481115323703,3.654894832511036,1.0961080421787486,73,0.0517828862120266,2.0,2,3851,1079
sample_21,Processed,Awake,60,5,25.000000000022737,4,28,468.7435225266032,0.02,0.0200000767867803,0.6470701156596439,3.918337692531241,1.1850334005587673,102,0.2674089360272592,2.080268807168191,3,3441,5357
sample_21,Processed,Awake,60,6,25.000000000022737,4,28,451.2581779015805,0.02,0.0200000767867803,0.6604597590824015,3.7488422773086354,1.1268954819268264,105,0.3284301962854538,2.0104289071680377,3,3671,6808
sample_21,Processed,Awake,60,7,25.000000000022737,4,28,485.05396700976826,0.02,0.0200000767867803,0.6095887123866199,3.839782345828295,1.222265773895579,69,0.2306714018332773,2.028059071729958,5,3308,4740
sample_21,Processed,Awake,60,8,25.000000000022737,4,28,404.9868984276308,0.02,0.0200000767867803,0.6613715985986467,3.6768943436499466,1.055814760798127,96,0.2875413927148821,2.0072026800670018,3,3748,5970
sample_21,Processed,Awake,60,9,25.000000000022737,4,28,460.7772334134859,0.02,0.0200000767867803,0.5903920909919854,3.360284075389238,1.1268020302136823,77,0.3422517636895906,2.057262368383096,3,3661,6933
sample_21,Processed,Awake,60,10,25.000000000022737,4,28,463.1705051092089,0.02,0.0200000767867803,0.5763785573739022,3.523027280727486,1.101027350984911,67,0.2675289149109757,2.059290727742889,3,3409,5414
sample_21,Processed,Awake,60,11,25.000000000022737,4,28,442.5042198417265,0.02,0.0200000767867803,0.5594375389931372,3.6405371642723297,1.0975070058369334,82,0.3378605365455679,2.0590816028078387,3,3202,6838
sample_21,Processed,Awake,60,12,25.000000000022737,4,28,351.28631348441985,0.02,0.0200000767867803,0.5789221097086913,3.6323396567299007,1.0115330164597118,64,0.3706627633536498,2.0812449474535164,4,3321,7422
sample_21,Processed,Awake,60,13,25.000000000022737,4,28,482.3645071618123,0.02,0.0200000767867803,0.5610212602581945,3.706404565630945,1.2287738491490872,72,0.3568172001727696,2.14605282147496,5,3154,6929
sample_21,Processed,Awake,60,14,25.000000000022737,4,28,326.9087579041365,0.02,0.0200000767867803,0.6349762441810242,3.672217596447405,1.255022293712496,128,0.2393578730143494,2.0328102710413694,3,3603,4907
sample_21,Processed,Awake,60,15,25.000000000022737,4,28,311.99303416134444,0.02,0.0200000767867803,0.6248500263953544,3.332480163808549,0.9733123033071904,61,0.230647406056534,2.003334722801167,3,3907,4798
sample_21,Processed,Awake,60,16,25.000000000022737,4,28,360.51390540074766,0.02,0.0200000767867803,0.5728751739693814,3.374893977947413,1.0477271230991403,51,0.2437491001583721,2.007906700929037,3,3537,5059
sample_21,Processed,Awake,60,17,25.000000000022737,4,28,323.4260574209456,0.02,0.0200000767867803,0.683831645630369,3.565815815815816,1.0970000777613156,92,0.1264097518836685,2.0,2,3996,2634
sample_21,Processed,Awake,60,18,25.000000000022737,4,28,530.3050496791457,0.02,0.0200000767867803,0.57373902193214,3.567591763652641,1.2552356329707437,78,0.3841483898833805,2.086406881271993,6,3351,7673
sample_21,Processed,Awake,60,19,25.000000000022737,4,28,385.4701921751052,0.02,0.0200000767867803,0.6591159955847771,3.978563151796061,1.3009167348282156,108,0.1756250899841628,2.005205479452054,3,3452,3650
sample_21,Processed,Awake,60,20,25.000000000022737,4,28,406.0487779755365,0.02,0.0200000767867803,0.6759130393050823,3.721003963011889,1.268406918127441,120,0.168522340068148,2.00142490738102,3,3785,3509
sample_21,Processed,Awake,60,35,25.000000000022737,4,28,512.7948401645194,0.02,0.0200000767867803,0.61957095551183,3.536986301369863,1.1154794700452662,82,0.3740941594279406,2.0712103095522783,5,3650,7527
sample_21,Processed,Awake,60,36,25.000000000022737,4,28,463.4830725654399,0.02,0.0200000767867803,0.6855593415558862,3.4824475865431497,1.153181757269745,101,0.1901185391371118,2.000757575757576,3,4102,3960
sample_21,Processed,Awake,60,37,25.000000000022737,4,28,432.35152517303993,0.02,0.0200000767867803,0.6644430580217882,3.597972972972973,1.146850230188339,116,0.174497288477228,2.0,2,3848,3636
sample_21,Processed,Awake,60,38,25.000000000022737,4,28,529.1273815010856,0.02,0.0200000767867803,0.6130920957911408,3.7941787941787934,1.14278679592927,127,0.3302778710946873,2.057399103139013,3,3367,6690
sample_21,Processed,Awake,60,39,25.000000000022737,4,28,600.1750942736517,0.02,0.0200000767867803,0.6090608052982676,3.545962559374127,1.1126344406721544,136,0.3306857992993233,2.045872921615202,3,3579,6736
sample_21,Processed,Awake,60,40,25.000000000022737,4,28,635.303672807674,0.02,0.0200000767867803,0.6527811105245477,3.867500710833097,1.2310720759528817,130,0.4087920525987426,2.030512514898689,3,3517,8390
sample_21,Processed,Awake,120,1,25.000000000022737,4,28,338.371278950478,0.02,0.0200000184668114,0.6356270630871863,3.70980127989222,1.073797517809817,98,0.1164331386625424,2.008561473369836,4,14845,10045
sample_21,Processed,Awake,120,2,25.000000000022737,4,28,472.2803689712577,0.02,0.0200000184668114,0.6425521109854343,3.7583203942482952,1.1682214485445932,105,0.2991043604718266,2.0415156766976525,3,14813,25388
sample_21,Processed,Awake,120,3,25.000000000022737,4,28,451.25304427319,0.02,0.0200000184668114,0.6286327647099559,3.633731403028888,1.1128539109689393,107,0.2929468387156344,2.021866411757677,4,14989,25107
sample_21,Processed,Awake,120,4,25.000000000022737,4,28,469.2844558901881,0.02,0.0200000184668114,0.5792110062094596,3.45500860585198,1.1024480843481197,77,0.3327139262713234,2.067118425298484,4,14525,27891
sample_21,Processed,Awake,120,5,25.000000000022737,4,28,404.9570593130547,0.02,0.0200000184668114,0.5512684379400291,3.5831207801950486,1.0557274924013211,89,0.3706170217677338,2.0916492965085984,5,13330,30704
sample_21,Processed,Awake,120,6,25.000000000022737,4,28,401.5018055955303,0.02,0.0200000184668114,0.615648299900741,3.818800114547537,1.2799302028060335,167,0.3807968421781584,2.0880324030124675,6,13968,31602
sample_21,Processed,Awake,120,7,25.000000000022737,4,28,338.4151215866528,0.02,0.0200000184668114,0.6017635788647538,3.36895838718015,1.0034094232585105,113,0.2568442556727684,2.0081667644271985,3,15476,22163
sample_21,Processed,Awake,120,8,25.000000000022737,4,28,425.29734055327566,0.02,0.0200000184668114,0.6328801274208813,3.653407955226864,1.1443165396894672,101,0.3343643960204058,2.0144635282664627,3,15009,28762
sample_21,Processed,Awake,120,9,25.000000000022737,4,28,402.3219288117988,0.02,0.0200000184668114,0.6589183075182937,3.759878819810327,1.2781672792496137,120,0.1777140416887883,2.006842619745845,3,15184,15345
sample_21,Processed,Awake,120,17,25.000000000022737,4,28,502.211356010036,0.02,0.0200000184668114,0.6523164285219639,3.5736958583623144,1.1647329290410988,101,0.2909674291913852,2.030935309755901,5,15815,24826
sample_21,Processed,Awake,120,18,25.000000000022737,4,28,503.8202485425269,0.02,0.0200000184668114,0.6274439648207567,3.5563914693183305,1.09462914237488,132,0.3086724683179058,2.0179581981438166,3,15286,26506
sample_21,Processed,Awake,120,19,25.000000000022737,4,28,626.5759577109282,0.02,0.0200000184668114,0.6236351884767203,3.681725265739984,1.174004774932423,136,0.3668313289166917,2.048467661370887,4,14676,31031
sample_21,Processed,Awake,180,1,25.000000000022737,4,28,477.61491717490605,0.02,0.0200000081034437,0.6292574716252969,3.7458168772046174,1.1740106467008031,115,0.2744179450688033,2.038832759496529,4,33169,53151
sample_21,Processed,Awake,180,2,25.000000000022737,4,28,452.2869531603852,0.02,0.0200000081034437,0.5994114876397211,3.523010061320474,1.0961908014728452,107,0.3282247894371654,2.0402978261211766,4,33594,63527
sample_21,Processed,Awake,180,3,25.000000000022737,4,28,439.6808700246853,0.02,0.0200000081034437,0.5265007824884652,3.4833132287897066,1.057016066352626,94,0.3827761373938322,2.111854697869368,5,29844,71575
sample_21,Processed,Awake,180,4,25.000000000022737,4,28,347.20004944311694,0.02,0.0200000081034437,0.5818523451863031,3.4678076609616952,1.086599177622256,161,0.2761880403348746,2.024633833930461,3,33129,53869
sample_21,Processed,Awake,180,5,25.000000000022737,4,28,414.1556515288628,0.02,0.0200000081034437,0.6308528364573784,3.6413599555646505,1.1714612553105377,116,0.2893004198595066,2.013269891620407,6,34207,56745
sample_21,Processed,Awake,180,10,25.000000000022737,4,28,477.5821915160942,0.02,0.0200000081034437,0.6622232801713878,3.595007011080256,1.1526071690152644,132,0.2463344593739079,2.013078928852283,5,36371,48322
sample_21,Processed,Awake,180,11,25.000000000022737,4,28,614.8563229585918,0.02,0.0200000081034437,0.6086443450647515,3.653179717898833,1.1423891199837122,139,0.3601244891034049,2.067020348837209,4,32896,68800
sample_21,Processed,Drowsy,60,4,25.000000000022737,4,28,364.1318603315973,0.02,0.0200000767867803,0.634640303306618,3.6692563817980015,1.1231131577524138,78,0.1210107021164275,2.0027799841143765,3,3604,2518
sample_21,Processed,Drowsy,60,21,25.000000000022737,4,28,389.8440585415081,0.02,0.0200000767867803,0.5464318279982723,3.37563000296472,1.0383888282954203,51,0.2897969957287517,2.042103483260061,3,3373,5914
sample_21,Processed,Drowsy,60,22,25.000000000022737,4,28,464.5751847752329,0.02,0.0200000767867803,0.6231703220233239,3.656716417910448,1.1287910296394723,89,0.2082113548015549,2.018376366596883,3,3551,4299
sample_21,Processed,Drowsy,60,23,25.000000000022737,4,28,372.4695070020211,0.02,0.0200000767867803,0.6588760378173442,3.776891334250344,1.2701157489668318,74,0.1160915678840524,2.000827129859388,3,3635,2418
sample_21,Processed,Drowsy,60,24,25.000000000022737,4,28,478.282243087905,0.02,0.0200000767867803,0.6622354465614052,3.7764094143404487,1.2109847403224114,86,0.275663483226952,2.004886561954625,3,3654,5730
sample_21,Processed,Drowsy,60,25,25.000000000022737,4,28,391.6452001399052,0.02,0.0200000767867803,0.5892882852617939,3.5611948955916475,1.152894755993349,69,0.1656908384124394,2.0008693132425384,3,3448,3451
sample_21,Processed,Drowsy,60,26,25.000000000022737,4,28,536.2963212373501,0.02,0.0200000767867803,0.5941834237174257,3.734841628959276,1.206809012578478,98,0.3565052550751068,2.0523552976930515,3,3315,7239
sample_21,Processed,Drowsy,60,29,25.000000000022737,4,28,564.0238114189996,0.02,0.0200000767867803,0.5337620578778135,3.4529649177274138,1.107707690941441,83,0.3126649709651101,2.0992427903979376,4,3221,6207
sample_21,Processed,Drowsy,60,30,25.000000000022737,4,28,512.5418965387452,0.02,0.0200000767867803,0.5338100494313001,3.2599648300117234,1.0157525034550432,62,0.3013149685655324,2.0497877897486125,3,3412,6126
sample_21,Processed,Drowsy,60,31,25.000000000022737,4,28,499.5507652286075,0.02,0.0200000767867803,0.5530546623794212,3.470039144835893,1.1313807627344654,134,0.2972836780726592,2.0306507129978693,3,3321,6101
sample_21,Processed,Drowsy,60,32,25.000000000022737,4,28,501.39653227717855,0.02,0.0200000767867803,0.6133320535585737,3.4152859433458045,1.1177740381180663,82,0.2344867303354609,2.009872480460716,3,3742,4862
sample_21,Processed,Drowsy,60,33,25.000000000022737,4,28,655.9154491793756,0.02,0.0200000767867803,0.5589096319047847,3.416251100029334,1.109104897244412,62,0.4014493449152949,2.089160839160839,4,3409,8008
sample_21,Processed,Drowsy,60,34,25.000000000022737,4,28,597.7185426270466,0.02,0.0200000767867803,0.6080529826750491,3.597387847813742,1.0976204141545418,96,0.4345635168210395,2.063817663817664,4,3522,8775
sample_21,Processed,Drowsy,60,41,25.000000000022737,4,28,623.9727980992319,0.02,0.0200000767867803,0.5192686087248645,3.471286493423164,1.0932390034365471,62,0.3547055718193598,2.0802139037433154,4,3117,7106
sample_21,Processed,Drowsy,60,42,25.000000000022737,4,28,569.3213343171113,0.02,0.0200000767867803,0.5662043480347458,3.438647624599242,1.1170488897257669,64,0.2641935019436579,2.0668293598648395,4,3431,5327
sample_21,Processed,Drowsy,120,10,25.000000000022737,4,28,443.6740439267588,0.02,0.0200000184668114,0.562798642690612,3.373832422334464,1.0468609918818,96,0.285236952055585,2.063757828810021,3,14453,23950
sample_21,Processed,Drowsy,120,11,25.000000000022737,4,28,424.1458106988168,0.02,0.0200000184668114,0.6600147734355163,3.830977423460842,1.248340747383933,86,0.1934973800235451,2.0016715419974926,3,14927,16751
sample_21,Processed,Drowsy,120,12,25.000000000022737,4,28,455.1453107082004,0.02,0.0200000184668114,0.6195724937097482,3.6302833570027726,1.13853967447577,89,0.2804932942452852,2.009135251322751,3,14787,24192
sample_21,Processed,Drowsy,120,14,25.000000000022737,4,28,535.3633022626414,0.02,0.0200000184668114,0.5283811546363195,3.3496743981854102,1.050417799441183,83,0.3138027746358579,2.075537234245582,6,13667,26199
sample_21,Processed,Drowsy,120,15,25.000000000022737,4,28,520.3489955149372,0.02,0.0200000184668114,0.5525726552941991,3.385137523863395,1.096696697484165,150,0.2988850672883821,2.0238365050212965,3,14143,25591
sample_21,Processed,Drowsy,120,16,25.000000000022737,4,28,628.5932460438586,0.02,0.0200000184668114,0.5894947023383579,3.5579937304075235,1.1355028011247936,112,0.4060097874010295,2.0880572208701844,4,14355,33694
sample_21,Processed,Drowsy,120,20,25.000000000022737,4,28,593.8468576221609,0.02,0.0200000184668114,0.5453706054800213,3.471858927259368,1.0986762248563633,82,0.3059543870178435,2.076736260723099,4,13610,25529
sample_21,Processed,Drowsy,180,6,25.000000000022737,4,28,443.4760658384473,0.02,0.0200000081034437,0.5757139890704848,3.521577496204963,1.1200950180812512,121,0.2716197257998349,2.034888353474607,3,32279,52711
sample_21,Processed,Drowsy,180,7,25.000000000022737,4,28,469.54335178123694,0.02,0.0200000081034437,0.6134355042112567,3.606938653960691,1.1449592371311903,147,0.2866516077732252,2.010461068485365,3,33580,56304
sample_21,Processed,Drowsy,180,8,25.000000000022737,4,28,531.7705394869752,0.02,0.0200000081034437,0.5123298910593729,3.4231667287063043,1.0335409421356594,133,0.3765263589722811,2.1719594495895294,7,29551,68458
sample_21,Processed,Drowsy,180,9,25.000000000022737,4,28,519.8164289368837,0.02,0.0200000081034437,0.5487649850339584,3.4060103105746258,1.085020352582876,150,0.2959756289029461,2.033633184277835,3,31812,57473
sample_21,Raw,Awake,60,1,25.000000000022737,5,35,522.1569112501337,0.02,0.0200002936182082,0.5568876926841204,2.974385781495034,1.1546599456699311,68,0.5503303156349401,2.201860009789525,5,3826,10215
sample_21,Raw,Awake,60,2,25.000000000022737,5,35,450.2227448134952,0.02,0.0200002936182082,0.6542206997797896,3.0961093098656787,1.2006760916768573,70,0.5049914362613164,2.09171987432857,4,4318,9867
sample_21,Raw,Awake,60,3,25.000000000022737,5,35,474.15693601992496,0.02,0.0200002936182082,0.7055052605823342,3.169964819700968,1.2520859918835656,55,0.407389283092733,2.0332152888020514,3,4548,8189
sample_21,Raw,Awake,60,5,25.000000000022737,5,35,928.2341514761242,0.02,0.0200002936182082,0.7044776119402985,3.0390542537470973,1.1854807483184973,107,0.8217274284316124,2.79843346387801,6,4737,12001
sample_21,Raw,Awake,60,6,25.000000000022737,5,35,750.3792906971471,0.02,0.0200002936182082,0.7379985319305113,3.2300278432212464,1.2511881415132498,92,0.7107658429165647,2.4067108533554267,5,4669,12070
sample_21,Raw,Awake,60,7,25.000000000022737,5,35,762.4902360028132,0.02,0.0200002936182082,0.6493271348177148,3.0915657036346693,1.2262533076745092,65,0.6883043797406411,2.359587317564168,5,4292,11922
sample_21,Raw,Awake,60,8,25.000000000022737,5,35,722.2272218526397,0.02,0.0200002936182082,0.7348666503547835,3.303343598768148,1.2815503032546585,67,0.6830437974064105,2.341160684334116,5,4546,11924
sample_21,Raw,Awake,60,9,25.000000000022737,5,35,792.0981504129586,0.02,0.0200002936182082,0.7303156349400538,3.1412334245422016,1.2301175412273675,71,0.7395155370687546,2.476159265934786,5,4751,12206
sample_21,Raw,Awake,60,10,25.000000000022737,5,35,765.5542828123508,0.02,0.0200002936182082,0.639735747492048,2.810189165950129,1.0653763572228516,52,0.7230731587961831,2.4469653059534653,5,4652,12077
sample_21,Raw,Awake,60,11,25.000000000022737,5,35,838.2584088387374,0.02,0.0200002936182082,0.7260582334230486,3.3552691090004525,1.2771032169254393,76,0.7612919011499878,2.623661354245721,6,4422,11859
sample_21,Raw,Awake,60,12,25.000000000022737,5,35,575.6932516517575,0.02,0.0200002936182082,0.694054318571079,3.0586586154841493,1.1267006775799144,73,0.7363836554930266,2.492215965551507,5,4637,12076
sample_21,Raw,Awake,60,13,25.000000000022737,5,35,836.0261717914692,0.02,0.0200002936182082,0.6446782481037435,3.1569614186436614,1.213263877882322,81,0.7586983117200881,2.562432856788696,6,4173,12101
sample_21,Raw,Awake,60,14,25.000000000022737,5,35,564.6624832563875,0.02,0.0200002936182082,0.6900905309517984,3.401350699469368,1.341944864644793,93,0.6185955468558845,2.252293986636971,5,4146,11225
sample_21,Raw,Awake,60,15,25.000000000022737,5,35,497.5426413884345,0.02,0.0200002936182082,0.6968925862490825,3.120973044049967,1.2533562148819644,67,0.6035723024223146,2.188043285435515,5,4563,11274
sample_21,Raw,Awake,60,16,25.000000000022737,5,35,567.5774836636882,0.02,0.0200002936182082,0.6610227550770736,2.973365617433414,1.1720181988613168,56,0.5859554685588452,2.2045475467182176,5,4543,10863
sample_21,Raw,Awake,60,17,25.000000000022737,5,35,500.2556146609277,0.02,0.0200002936182082,0.7376070467335454,3.3259046778464256,1.3001667425579635,69,0.4002691460729141,2.034954596342829,3,4532,8039
sample_21,Raw,Awake,60,18,25.000000000022737,5,35,850.2284867728067,0.02,0.0200002936182082,0.6624908245656961,3.2004728132387705,1.2438539190686038,91,0.7073648152679227,2.484530766586456,5,4230,11636
sample_21,Raw,Awake,60,19,25.000000000022737,5,35,628.243583265166,0.02,0.0200002936182082,0.6901394666014191,3.577625570776256,1.3601858626123868,149,0.4714949840959139,2.106241119248005,4,3942,9149
sample_21,Raw,Awake,60,20,25.000000000022737,5,35,655.1176993269837,0.02,0.0200002936182082,0.6701247859065329,3.3109284332688587,1.3044990275625303,75,0.4946660141913384,2.11519146264909,4,4136,9558
sample_21,Raw,Awake,60,35,25.000000000022737,5,35,939.707656663787,0.02,0.0200002936182082,0.7265965255688769,3.1384485309659693,1.2119184647538197,76,0.7597748960117445,2.564161849710983,6,4731,12110
sample_21,Raw,Awake,60,36,25.000000000022737,5,35,806.0773908229269,0.02,0.0200002936182082,0.7656961096158551,3.333404345973584,1.297121065525331,71,0.5520675311964767,2.201912754952669,4,4694,10247
sample_21,Raw,Awake,60,37,25.000000000022737,5,35,751.0779187269002,0.02,0.0200002936182082,0.7617812576461952,3.239750260145682,1.234885099591152,94,0.5503058478101297,2.19638671875,4,4805,10240
sample_21,Raw,Awake,60,38,25.000000000022737,5,35,956.5711473799332,0.02,0.0200002936182082,0.6799119158306827,3.35199034981906,1.2535534922013412,134,0.7688769268412038,2.6650835382919174,6,4145,11791
sample_21,Raw,Awake,60,39,25.000000000022737,5,35,1022.0681189427625,0.02,0.0200002936182082,0.7243454856863225,3.1024942360092225,1.2117090293753368,64,0.7526302911671152,2.544672402382528,6,4771,12088
sample_21,Raw,Awake,60,40,25.000000000022737,5,35,1152.45978647383,0.02,0.0200002936182082,0.7939319794470272,3.443854807896413,1.3313070479583795,145,0.761830193295816,2.56601285643646,5,4711,12134
sample_21,Raw,Awake,120,1,25.000000000022737,5,35,486.5076361166083,0.02,0.0200000699140174,0.6791190864600326,3.154299940466526,1.2426777976076118,105,0.4950594267070612,2.098177687787051,5,18477,40498
sample_21,Raw,Awake,120,2,25.000000000022737,5,35,840.2846898520119,0.02,0.0200000699140174,0.7116406432067117,3.1148569388483707,1.2163422436926066,101,0.7751281752505244,2.600070355097813,6,19607,51169
sample_21,Raw,Awake,120,3,25.000000000022737,5,35,746.2915784008878,0.02,0.0200000699140174,0.6895129340480075,3.1213208144319022,1.2309304640137078,70,0.6847879282218597,2.3487670356900203,5,18958,50042
sample_21,Raw,Awake,120,4,25.000000000022737,5,35,776.4062853935148,0.02,0.0200000699140174,0.6843276625495223,2.975126646403242,1.1660206281394156,71,0.7404043346539269,2.483933388061452,5,19740,51162
sample_21,Raw,Awake,120,5,25.000000000022737,5,35,697.7017414326926,0.02,0.0200000699140174,0.7182707993474714,3.244828130757488,1.2374762535043624,86,0.7749359123747378,2.627721363941681,8,18997,50618
sample_21,Raw,Awake,120,6,25.000000000022737,5,35,688.0663921450752,0.02,0.0200000699140174,0.6820321603355861,3.386680553144709,1.3134790696353869,122,0.7208284782102075,2.418023335352864,6,17283,51167
sample_21,Raw,Awake,120,7,25.000000000022737,5,35,534.2814988346039,0.02,0.0200000699140174,0.6884059659752971,3.122568710359408,1.2397643368068778,94,0.6062223257981822,2.222905851438826,5,18920,46809
sample_21,Raw,Awake,120,8,25.000000000022737,5,35,666.4628121657483,0.02,0.0200000699140174,0.7236658121649965,3.4539235860074524,1.3474789809310337,91,0.6048357026334188,2.225714469480951,5,17981,46643
sample_21,Raw,Awake,120,9,25.000000000022737,5,35,639.582176111458,0.02,0.0200000699140174,0.6859706362153344,3.4558262400939244,1.3494420317093792,154,0.486221160568632,2.1143906764631364,4,17035,39470
sample_21,Raw,Awake,120,17,25.000000000022737,5,35,897.2640414040279,0.02,0.0200000699140174,0.754357958517828,3.302841691750421,1.2815462081061464,112,0.6717257049638778,2.366627665907178,6,19601,48717
sample_21,Raw,Awake,120,18,25.000000000022737,5,35,957.0657030722028,0.02,0.0200000699140174,0.7502097413190398,3.3850157728706622,1.2867210344848494,134,0.71710556979725,2.463700234192037,6,19020,49959
sample_21,Raw,Awake,120,19,25.000000000022737,5,35,1074.4675890789597,0.02,0.0200000699140174,0.7592169657422512,3.282087447108604,1.2752383800570255,128,0.7592460964810067,2.5582952158464045,6,19852,50939
sample_21,Raw,Awake,180,1,25.000000000022737,5,35,828.5443138420062,0.02,0.0200000305803072,0.6881476007237328,3.09008101798874,1.2080715886152091,112,0.7578960780815983,2.5550343642611684,6,43694,116400
sample_21,Raw,Awake,180,2,25.000000000022737,5,35,763.2197324490677,0.02,0.0200000305803072,0.6941821054509314,3.081214369740295,1.2089298769321786,79,0.7228460029051248,2.441025111443865,6,44204,116202
sample_21,Raw,Awake,180,3,25.000000000022737,5,35,750.0337859056106,0.02,0.0200000305803072,0.6771438036747279,3.09998133370666,1.1867787401058885,107,0.7662444891822329,2.6360121682870594,11,42858,114067
