session,representation,state,window_size,n_windows,DET_mean,DET_std,DET_median,Lmean_mean,Lmean_std,Lmean_median,ENTR_mean,ENTR_std,ENTR_median,Lmax_mean,Lmax_std,Lmax_median,LAM_mean,LAM_std,LAM_median,TT_mean,TT_std,TT_median,Vmax_mean,Vmax_std,Vmax_median
sample_12,Raw,Drowsy,180,10,0.713478194260069,0.03605208573270811,0.7201904829922257,3.2794339619542585,0.142255231949585,3.276532157235504,1.2686567352860272,0.06260208397228476,1.2708432888499668,133.6,29.989627836600064,122.5,0.6472682643572029,0.04776825438645716,0.6425286812194868,2.3174448865418116,0.09224650968116282,2.3090801150812523,5.2,0.4216370213557843,5.0
sample_13,Processed,Awake,60,25,0.7201881268896675,0.03127321531500072,0.7177616739453856,4.16891608346085,0.23012741867822237,4.181157394464635,1.4375830801299743,0.053924578184018225,1.4379467503246854,88.72,21.56872736162243,89.0,0.4492422133704468,0.10020917170007003,0.4587272640015357,2.1071117647395177,0.09099910786862538,2.11009924109749,4.68,1.676305461424021,4.0
sample_13,Processed,Awake,120,11,0.7146775340953684,0.01386371456976596,0.7127028461946862,4.163853774044434,0.08639178561942128,4.175965374991547,1.448238071973201,0.04662974702448494,1.445481478775234,106.72727272727273,13.130810402186984,101.0,0.4731979661344173,0.04167723359792861,0.4918861522125528,2.100725737034564,0.04002546640404752,2.095156246269904,5.636363636363637,1.5015143870590968,5.0
sample_13,Processed,Awake,180,7,0.706410906651984,0.01139068319774287,0.7068934954696704,4.124359975839501,0.09405284865903542,4.120678427658063,1.4406797248635104,0.03098380283327928,1.4424512033115393,116.85714285714286,15.137465347370975,115.0,0.4875398750767837,0.03419331546245098,0.48382857171798,2.1139536312187523,0.03628658835861578,2.120590912117916,6.428571428571429,1.618347187425374,7.0
sample_13,Processed,Drowsy,60,23,0.7131357055071351,0.039413423356406733,0.7217449728847722,4.12857250564745,0.214617380638682,4.152209492635024,1.4450973195982668,0.048919151456456804,1.452621996769787,97.26086956521739,18.43469404856049,93.0,0.3800764108995078,0.12059163346332182,0.367495320823535,2.0967237272969372,0.10541317472448637,2.051845493562232,4.434782608695652,1.753595966643756,4.0
sample_13,Processed,Drowsy,120,12,0.7155084524056847,0.02691283778022989,0.7160153274393481,4.142209845217827,0.11209749327027388,4.114406988653073,1.4563875770722055,0.03661583489835381,1.4629574962791656,128.25,30.83718239693468,124.5,0.40690042550572086,0.08041285078426604,0.41825558043443134,2.0938858312145427,0.06617302315592527,2.0704197341983988,5.5,1.834021909257456,5.0
sample_13,Processed,Drowsy,180,6,0.7172701197452144,0.01429655353920336,0.7114542130293193,4.196204794863554,0.048127154163431,4.205524263001026,1.4634842287222973,0.028658401972639674,1.4719203155791072,133.33333333333334,26.16613587572048,126.5,0.41712628367781396,0.06637237158849474,0.40631663180499067,2.0829830171608923,0.049923760099767865,2.0728601048599296,6.0,1.8973665961010275,6.0
sample_13,Raw,Awake,60,25,0.7867834597504282,0.029739843132858306,0.7839980425740152,3.074477722183031,0.27324065257181895,3.007833920877399,1.1563668107673792,0.09510164901969385,1.1528542301077451,84.84,24.434743024363215,82.0,0.8085559089796917,0.058874584050106454,0.8144849522877416,2.6775319178433556,0.22453336583158753,2.637488876304506,5.64,1.655294535724685,5.0
sample_13,Raw,Awake,120,11,0.785765132094659,0.022943188325781096,0.7867862969004894,3.057057757589206,0.14474779973233678,3.045329921403765,1.162666862480589,0.044486642326807484,1.164963905251171,108.54545454545455,22.540468656900796,110.0,0.8242436600919472,0.03629644747021287,0.8193486366814262,2.763883683023251,0.14949106711903418,2.7624377864772884,5.909090909090909,1.044465935734187,6.0
sample_13,Raw,Awake,180,7,0.7930793958214258,0.014190372922639232,0.7972885502408196,3.0393898163318163,0.060979227134102865,3.082829158701693,1.1615362182274802,0.024237857714762164,1.165083165568228,115.14285714285714,21.404271936761997,116.0,0.8373931056074733,0.027550622898311793,0.8283479014296272,2.8044510286363713,0.11238849377775029,2.78273500012892,6.428571428571429,1.2724180205607036,6.0
