session,window_id,window_size_s,label,representation,fs,tau_samples,tau_seconds,ami_at_tau,tau_found,max_lag_samples
sample_21.csv,18,120,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.6557558293509143,True,25
sample_21.csv,1,180,Awake,Raw,25.000000000022737,4,0.15999999999985448,0.5501523639648394,True,25
sample_21.csv,2,180,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.5787295206473235,True,25
sample_21.csv,4,180,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.5473690499806967,True,25
sample_21.csv,5,180,Awake,Raw,25.000000000022737,6,0.23999999999978172,0.5982198262284939,True,25
sample_21.csv,10,180,Awake,Raw,25.000000000022737,4,0.15999999999985448,0.6198520544996153,True,25
sample_21.csv,11,180,Awake,Raw,25.000000000022737,5,0.1999999999998181,0.6713343173805448,True,25
sample_21.csv,4,60,Drowsy,Raw,25.000000000022737,4,0.15999999999985448,0.5684046710663733,True,25
sample_21.csv,21,60,Drowsy,Raw,25.000000000022737,8,0.31999999999970896,0.4418549767724871,True,25
sample_21.csv,23,60,Drowsy,Raw,25.000000000022737,6,0.23999999999978172,0.5737296204607096,True,25
sample_21.csv,24,60,Drowsy,Raw,25.000000000022737,5,0.1999999999998181,0.4986315683004978,True,25
sample_21.csv,25,60,Drowsy,Raw,25.000000000022737,4,0.15999999999985448,0.44745975163455753,True,25
sample_21.csv,26,60,Drowsy,Raw,25.000000000022737,5,0.1999999999998181,0.5030221796261864,True,25
sample_21.csv,27,60,Drowsy,Raw,25.000000000022737,6,0.23999999999978172,0.5225482604837088,True,25
sample_21.csv,29,60,Drowsy,Raw,25.000000000022737,10,0.3999999999996362,0.452503045705134,True,25
sample_21.csv,30,60,Drowsy,Raw,25.000000000022737,5,0.1999999999998181,0.47771849429579927,True,25
sample_21.csv,31,60,Drowsy,Raw,25.000000000022737,5,0.1999999999998181,0.5142894924644592,True,25
sample_21.csv,32,60,Drowsy,Raw,25.000000000022737,4,0.15999999999985448,0.5408491564329792,True,25
sample_21.csv,33,60,Drowsy,Raw,25.000000000022737,6,0.23999999999978172,0.6397586526059573,True,25
sample_21.csv,34,60,Drowsy,Raw,25.000000000022737,5,0.1999999999998181,0.5054074237393786,True,25
sample_21.csv,42,60,Drowsy,Raw,25.000000000022737,6,0.23999999999978172,0.5361019390185229,True,25
sample_21.csv,10,120,Drowsy,Raw,25.000000000022737,10,0.3999999999996362,0.5016337197771392,True,25
sample_21.csv,11,120,Drowsy,Raw,25.000000000022737,5,0.1999999999998181,0.5185103839429726,True,25
sample_21.csv,12,120,Drowsy,Raw,25.000000000022737,4,0.15999999999985448,0.46612638024317476,True,25
sample_21.csv,13,120,Drowsy,Raw,25.000000000022737,6,0.23999999999978172,0.592481282763119,True,25
sample_21.csv,14,120,Drowsy,Raw,25.000000000022737,5,0.1999999999998181,0.5063289941663633,True,25
sample_21.csv,15,120,Drowsy,Raw,25.000000000022737,5,0.1999999999998181,0.5465679231459788,True,25
sample_21.csv,16,120,Drowsy,Raw,25.000000000022737,11,0.4399999999995998,0.4310566256475479,True,25
sample_21.csv,20,120,Drowsy,Raw,25.000000000022737,10,0.3999999999996362,0.4347120540150211,True,25
sample_21.csv,6,180,Drowsy,Raw,25.000000000022737,5,0.1999999999998181,0.5761169687056142,True,25
sample_21.csv,7,180,Drowsy,Raw,25.000000000022737,4,0.15999999999985448,0.47917554765639814,True,25
sample_21.csv,8,180,Drowsy,Raw,25.000000000022737,7,0.27999999999974534,0.5496481030341069,True,25
sample_21.csv,9,180,Drowsy,Raw,25.000000000022737,5,0.1999999999998181,0.5350484837836049,True,25
sample_21.csv,1,60,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.6104600147728654,True,25
sample_21.csv,2,60,Awake,Processed,25.000000000022737,2,0.07999999999992724,0.7697262516560377,True,25
sample_21.csv,3,60,Awake,Processed,25.000000000022737,4,0.15999999999985448,0.877473926526215,True,25
sample_21.csv,5,60,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.5900929191917594,True,25
sample_21.csv,6,60,Awake,Processed,25.000000000022737,4,0.15999999999985448,0.5824714676455898,True,25
sample_21.csv,7,60,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.5556235518923849,True,25
sample_21.csv,8,60,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.766699151769485,True,25
sample_21.csv,9,60,Awake,Processed,25.000000000022737,4,0.15999999999985448,0.7246939450477123,True,25
sample_21.csv,10,60,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.600316482333425,True,25
sample_21.csv,11,60,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.635807047488063,True,25
sample_21.csv,12,60,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.6609184535441432,True,25
sample_21.csv,13,60,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.49645073593396827,True,25
sample_21.csv,14,60,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.7322001623873238,True,25
sample_21.csv,15,60,Awake,Processed,25.000000000022737,4,0.15999999999985448,0.7099386327790738,True,25
sample_21.csv,16,60,Awake,Processed,25.000000000022737,4,0.15999999999985448,0.6702188060818255,True,25
sample_21.csv,17,60,Awake,Processed,25.000000000022737,4,0.15999999999985448,0.8285581173144454,True,25
sample_21.csv,18,60,Awake,Processed,25.000000000022737,4,0.15999999999985448,0.5715495589288553,True,25
sample_21.csv,19,60,Awake,Processed,25.000000000022737,4,0.15999999999985448,0.718798622421768,True,25
sample_21.csv,20,60,Awake,Processed,25.000000000022737,4,0.15999999999985448,0.765051753797386,True,25
sample_21.csv,35,60,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.5931612311442764,True,25
sample_21.csv,36,60,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.7329889465210506,True,25
sample_21.csv,37,60,Awake,Processed,25.000000000022737,4,0.15999999999985448,0.7544576125002296,True,25
sample_21.csv,38,60,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.41985449453238655,True,25
sample_21.csv,39,60,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.49082379734421444,True,25
sample_21.csv,40,60,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.57018500010017,True,25
sample_21.csv,1,120,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.7554512910013944,True,25
sample_21.csv,2,120,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.6043457291414196,True,25
