session,window_id,state,vector_index,x_t,x_t_plus_tau,x_t_plus_2tau
sample_1,7,Awake,2379,-48.12077285078031,-252.3301436899392,198.56620582231463
sample_1,7,Awake,2380,-68.81577181864616,-283.588136149335,205.74955712883613
sample_1,7,Awake,2381,-88.25687569747846,-291.0542585268999,203.5523286034084
sample_1,7,Awake,2382,-108.79007247744744,-250.87401012180723,202.2785125699187
sample_1,7,Awake,2383,-131.85880723664408,-155.72189689197864,201.97924455610783
sample_1,7,Awake,2384,-157.44894288186185,-29.24329533673963,196.49644612095568
sample_1,7,Awake,2385,-185.4437632610416,87.16281037070948,180.88491668101256
sample_1,7,Awake,2386,-217.0377497134461,164.08288385482288,157.15278560546494
sample_1,7,Awake,2387,-252.3301436899392,198.56620582231463,133.21989532219433
sample_1,7,Awake,2388,-283.588136149335,205.74955712883613,116.0313027184084
sample_1,7,Awake,2389,-291.0542585268999,203.5523286034084,106.4186028769871
sample_1,7,Awake,2390,-250.87401012180723,202.2785125699187,100.26591289839672
sample_1,7,Awake,2391,-155.72189689197864,201.97924455610783,92.60033901302351
sample_1,7,Awake,2392,-29.24329533673963,196.49644612095568,80.01616129638923
sample_1,7,Awake,2393,87.16281037070948,180.88491668101256,61.13670600756885
sample_1,7,Awake,2394,164.08288385482288,157.15278560546494,36.452539956144506
sample_1,7,Awake,2395,198.56620582231463,133.21989532219433,7.62863929007667
sample_1,7,Awake,2396,205.74955712883613,116.0313027184084,-23.25817758601655
sample_1,7,Awake,2397,203.5523286034084,106.4186028769871,-53.79634445617591
sample_1,7,Awake,2398,202.2785125699187,100.26591289839672,-81.70339692495521
sample_1,7,Awake,2399,201.97924455610783,92.60033901302351,-106.0418525666634
sample_1,7,Awake,2400,196.49644612095568,80.01616129638923,-127.458038195267
sample_1,7,Awake,2401,180.88491668101256,61.13670600756885,-147.21226852250447
sample_1,7,Awake,2402,157.15278560546494,36.452539956144506,-166.19527741391954
sample_1,7,Awake,2403,133.21989532219433,7.62863929007667,-184.94332905249084
sample_1,7,Awake,2404,116.0313027184084,-23.25817758601655,-205.1618079681593
sample_1,7,Awake,2405,106.4186028769871,-53.79634445617591,-230.2131328768753
sample_1,7,Awake,2406,100.26591289839672,-81.70339692495521,-261.21826121417024
sample_1,7,Awake,2407,92.60033901302351,-106.0418525666634,-290.18824610448587
sample_1,7,Awake,2408,80.01616129638923,-127.458038195267,-296.550489974998
sample_1,7,Awake,2409,61.13670600756885,-147.21226852250447,-255.73746253273907
sample_1,7,Awake,2410,36.452539956144506,-166.19527741391954,-160.38099146829515
sample_1,7,Awake,2411,7.62863929007667,-184.94332905249084,-34.33680198924678
sample_1,7,Awake,2412,-23.25817758601655,-205.1618079681593,81.38574796644733
sample_1,7,Awake,2413,-53.79634445617591,-230.2131328768753,158.40186098992586
sample_1,7,Awake,2414,-81.70339692495521,-261.21826121417024,194.66472785401623
sample_1,7,Awake,2415,-106.0418525666634,-290.18824610448587,204.7979326426712
sample_1,7,Awake,2416,-127.458038195267,-296.550489974998,204.84809684626103
sample_1,7,Awake,2417,-147.21226852250447,-255.73746253273907,203.782297169556
sample_1,7,Awake,2418,-166.19527741391954,-160.38099146829515,201.5471706873948
sample_1,7,Awake,2419,-184.94332905249084,-34.33680198924678,192.4556638101283
sample_1,7,Awake,2420,-205.1618079681593,81.38574796644733,172.53406421849033
sample_1,7,Awake,2421,-230.2131328768753,158.40186098992586,145.21625556929683
sample_1,7,Awake,2422,-261.21826121417024,194.66472785401623,119.82467884265364
sample_1,7,Awake,2423,-290.18824610448587,204.7979326426712,104.30948730256354
sample_1,7,Awake,2424,-296.550489974998,204.84809684626103,99.43387590840926
sample_1,7,Awake,2425,-255.73746253273907,203.782297169556,99.07023458128968
sample_1,7,Awake,2426,-160.38099146829515,201.5471706873948,95.34876171099462
sample_1,7,Awake,2427,-34.33680198924678,192.4556638101283,83.7043168503215
sample_1,7,Awake,2428,81.38574796644733,172.53406421849033,63.921791738223874
sample_1,7,Awake,2429,158.40186098992586,145.21625556929683,38.70712960355641
sample_1,7,Awake,2430,194.66472785401623,119.82467884265364,12.100438160077886
sample_1,7,Awake,2431,204.7979326426712,104.30948730256354,-12.78830912044985
sample_1,7,Awake,2432,204.84809684626103,99.43387590840926,-35.38804832843701
sample_1,7,Awake,2433,203.782297169556,99.07023458128968,-57.009678443591525
sample_1,7,Awake,2434,201.5471706873948,95.34876171099462,-79.44709068475446
sample_1,7,Awake,2435,192.4556638101283,83.7043168503215,-103.79673195033097
sample_1,7,Awake,2436,172.53406421849033,63.921791738223874,-129.53759507662423
sample_1,7,Awake,2437,145.21625556929683,38.70712960355641,-155.06775392720238
sample_1,7,Awake,2438,119.82467884265364,12.100438160077886,-179.9437708668767
sample_1,7,Awake,2439,104.30948730256354,-12.78830912044985,-206.42934160925967
sample_1,7,Awake,2440,99.43387590840926,-35.38804832843701,-237.34465504081
sample_1,7,Awake,2441,99.07023458128968,-57.009678443591525,-270.6837557724741
sample_1,7,Awake,2442,95.34876171099462,-79.44709068475446,-294.7928221759598
sample_1,7,Awake,2443,83.7043168503215,-103.79673195033097,-288.30037557959525
sample_1,7,Awake,2444,63.921791738223874,-129.53759507662423,-230.82389663649167
sample_1,7,Awake,2445,38.70712960355641,-155.06775392720238,-123.46217328725976
sample_1,7,Awake,2446,12.100438160077886,-179.9437708668767,2.659758839195444
sample_1,7,Awake,2447,-12.78830912044985,-206.42934160925967,106.78544088301754
sample_1,7,Awake,2448,-35.38804832843701,-237.34465504081,166.88560936843024
sample_1,7,Awake,2449,-57.009678443591525,-270.6837557724741,186.79156307147915
sample_1,7,Awake,2450,-79.44709068475446,-294.7928221759598,184.01002264556004
sample_1,7,Awake,2451,-103.79673195033097,-288.30037557959525,175.08045304813328
sample_1,7,Awake,2452,-129.53759507662423,-230.82389663649167,167.49568279718588
sample_1,7,Awake,2453,-155.06775392720238,-123.46217328725976,160.02518864039536
sample_1,7,Awake,2454,-179.9437708668767,2.659758839195444,148.38174227456216
sample_1,7,Awake,2455,-206.42934160925967,106.78544088301754,131.20123114807342
sample_1,7,Awake,2456,-237.34465504081,166.88560936843024,112.7161152137523
sample_1,7,Awake,2457,-270.6837557724741,186.79156307147915,100.00817430221127
sample_1,7,Awake,2458,-294.7928221759598,184.01002264556004,96.66842258375569
sample_1,7,Awake,2459,-288.30037557959525,175.08045304813328,99.20379235385444
sample_1,7,Awake,2460,-230.82389663649167,167.49568279718588,99.94727007632731
sample_1,7,Awake,2461,-123.46217328725976,160.02518864039536,92.76464631609298
sample_1,7,Awake,2462,2.659758839195444,148.38174227456216,76.19098536445739
sample_1,7,Awake,2463,106.78544088301754,131.20123114807342,52.90935759738617
sample_1,7,Awake,2464,166.88560936843024,112.7161152137523,27.04159162810592
sample_1,7,Awake,2465,186.79156307147915,100.00817430221127,1.5036801276146292
sample_1,7,Awake,2466,184.01002264556004,96.66842258375569,-22.592313615101705
sample_1,7,Awake,2467,175.08045304813328,99.20379235385444,-45.2107506324733
sample_1,7,Awake,2468,167.49568279718588,99.94727007632731,-67.03010374398363
sample_1,7,Awake,2469,160.02518864039536,92.76464631609298,-88.98771992694925
sample_1,7,Awake,2470,148.38174227456216,76.19098536445739,-111.42630124628882
sample_1,7,Awake,2471,131.20123114807342,52.90935759738617,-134.2128712382058
sample_1,7,Awake,2472,112.7161152137523,27.04159162810592,-157.81397792247603
sample_1,7,Awake,2473,100.00817430221127,1.5036801276146292,-183.9383826224096
sample_1,7,Awake,2474,96.66842258375569,-22.592313615101705,-214.6314875723964
sample_1,7,Awake,2475,99.20379235385444,-45.2107506324733,-248.6542784396158
sample_1,7,Awake,2476,99.94727007632731,-67.03010374398363,-275.9402162801137
sample_1,7,Awake,2477,92.76464631609298,-88.98771992694925,-275.77820913083025
sample_1,7,Awake,2478,76.19098536445739,-111.42630124628882,-226.95281109444232
sample_1,7,Awake,2479,52.90935759738617,-134.2128712382058,-127.96132043730834
sample_1,7,Awake,2480,27.04159162810592,-157.81397792247603,-6.071043949150104
sample_1,7,Awake,2481,1.5036801276146292,-183.9383826224096,100.6156641796202
sample_1,7,Awake,2482,-22.592313615101705,-214.6314875723964,169.6030207435846
sample_1,7,Awake,2483,-45.2107506324733,-248.6542784396158,201.7554679172217
sample_1,7,Awake,2484,-67.03010374398363,-275.9402162801137,210.8269870011784
sample_1,7,Awake,2485,-88.98771992694925,-275.77820913083025,210.67343221242376
sample_1,7,Awake,2486,-111.42630124628882,-226.95281109444232,208.5398295854138
sample_1,7,Awake,2487,-134.2128712382058,-127.96132043730834,204.3280946214805
sample_1,7,Awake,2488,-157.81397792247603,-6.071043949150104,193.7704110040952
sample_1,7,Awake,2489,-183.9383826224096,100.6156641796202,174.22189393943907
sample_1,7,Awake,2490,-214.6314875723964,169.6030207435846,149.25326002729133
sample_1,7,Awake,2491,-248.6542784396158,201.7554679172217,126.88920549752903
sample_1,7,Awake,2492,-275.9402162801137,210.8269870011784,113.1297303000493
sample_1,7,Awake,2493,-275.77820913083025,210.67343221242376,107.5509436483886
sample_1,7,Awake,2494,-226.95281109444232,208.5398295854138,104.2528487433946
sample_1,7,Awake,2495,-127.96132043730834,204.3280946214805,96.2366978798564
sample_1,7,Awake,2496,-6.071043949150104,193.7704110040952,79.61588445340621
sample_1,7,Awake,2497,100.6156641796202,174.22189393943907,54.88255365993385
sample_1,7,Awake,2498,169.6030207435846,149.25326002729133,25.06671031493217
sample_1,7,Awake,2499,201.7554679172217,126.88920549752903,-6.17655317594472
sample_1,7,Awake,2500,210.8269870011784,113.1297303000493,-35.26252266730998
sample_1,7,Awake,2501,210.67343221242376,107.5509436483886,-60.20158352805609
sample_1,7,Awake,2502,208.5398295854138,104.2528487433946,-81.76985766674858
sample_1,7,Awake,2503,204.3280946214805,96.2366978798564,-101.82405241895736
sample_1,7,Awake,2504,193.7704110040952,79.61588445340621,-121.31276760168392
sample_1,7,Awake,2505,174.22189393943907,54.88255365993385,-140.47099434324886
sample_1,7,Awake,2506,149.25326002729133,25.06671031493217,-159.68355961992697
sample_1,7,Awake,2507,126.88920549752903,-6.17655317594472,-180.0488872136606
sample_1,7,Awake,2508,113.1297303000493,-35.26252266730998,-203.502559472972
sample_1,7,Awake,2509,107.5509436483886,-60.20158352805609,-231.76282912896244
sample_1,7,Awake,2510,104.2528487433946,-81.76985766674858,-264.4566399989257
sample_1,7,Awake,2511,96.2366978798564,-101.82405241895736,-296.4255493803698
sample_1,7,Awake,2512,79.61588445340621,-121.31276760168392,-313.7710463249426
sample_1,7,Awake,2513,54.88255365993385,-140.47099434324886,-293.8529471255369
sample_1,7,Awake,2514,25.06671031493217,-159.68355961992697,-219.0514571199365
sample_1,7,Awake,2515,-6.17655317594472,-180.0488872136606,-98.2565534956841
sample_1,7,Awake,2516,-35.26252266730998,-203.502559472972,31.46922671296995
sample_1,7,Awake,2517,-60.20158352805609,-231.76282912896244,131.3855862801015
sample_1,7,Awake,2518,-81.76985766674858,-264.4566399989257,186.1563903818312
sample_1,7,Awake,2519,-101.82405241895736,-296.4255493803698,204.85610677070872
sample_1,7,Awake,2520,-121.31276760168392,-313.7710463249426,206.69237451931485
sample_1,7,Awake,2521,-140.47099434324886,-293.8529471255369,207.12475896675613
sample_1,7,Awake,2522,-159.68355961992697,-219.0514571199365,211.00177883318008
sample_1,7,Awake,2523,-180.0488872136606,-98.2565534956841,213.35956307878013
sample_1,7,Awake,2524,-203.502559472972,31.46922671296995,206.0574902676165
sample_1,7,Awake,2525,-231.76282912896244,131.3855862801015,186.32164964297948
sample_1,7,Awake,2526,-264.4566399989257,186.1563903818312,160.56061786271772
sample_1,7,Awake,2527,-296.4255493803698,204.85610677070872,139.27574975313425
sample_1,7,Awake,2528,-313.7710463249426,206.69237451931485,128.02024222028632
sample_1,7,Awake,2529,-293.8529471255369,207.12475896675613,123.74517042318286
sample_1,7,Awake,2530,-219.0514571199365,211.00177883318008,118.94091475108377
sample_1,7,Awake,2531,-98.2565534956841,213.35956307878013,108.1616962665196
sample_1,7,Awake,2532,31.46922671296995,206.0574902676165,91.10170202112974
sample_1,7,Awake,2533,131.3855862801015,186.32164964297948,70.40673193679226
sample_1,7,Awake,2534,186.1563903818312,160.56061786271772,47.71340294545608
sample_1,7,Awake,2535,204.85610677070872,139.27574975313425,22.85835425649926
sample_1,7,Awake,2536,206.69237451931485,128.02024222028632,-3.822614068341032
sample_1,7,Awake,2537,207.12475896675613,123.74517042318286,-30.329263996817616
sample_1,7,Awake,2538,211.00177883318008,118.94091475108377,-54.75976735716616
sample_1,7,Awake,2539,213.35956307878013,108.1616962665196,-77.19004825569527
sample_1,7,Awake,2540,206.0574902676165,91.10170202112974,-99.10964808085548
sample_1,7,Awake,2541,186.32164964297948,70.40673193679226,-121.51472628257176
sample_1,7,Awake,2542,160.56061786271772,47.71340294545608,-143.83088621353554
sample_1,7,Awake,2543,139.27574975313425,22.85835425649926,-164.64494239289948
sample_1,7,Awake,2544,128.02024222028632,-3.822614068341032,-183.70733570582172
sample_1,7,Awake,2545,123.74517042318286,-30.329263996817616,-202.86352689518287
sample_1,7,Awake,2546,118.94091475108377,-54.75976735716616,-225.13695138226788
sample_1,7,Awake,2547,108.1616962665196,-77.19004825569527,-253.63860802334293
sample_1,7,Awake,2548,91.10170202112974,-99.10964808085548,-289.05441597128646
sample_1,7,Awake,2549,70.40673193679226,-121.51472628257176,-324.0543591343607
sample_1,7,Awake,2550,47.71340294545608,-143.83088621353554,-338.75441110823607
sample_1,7,Awake,2551,22.85835425649926,-164.64494239289948,-306.014261729896
sample_1,7,Awake,2552,-3.822614068341032,-183.70733570582172,-211.9186395926779
sample_1,7,Awake,2553,-30.329263996817616,-202.86352689518287,-75.67912972711952
sample_1,7,Awake,2554,-54.75976735716616,-225.13695138226788,58.82212887114429
sample_1,7,Awake,2555,-77.19004825569527,-253.63860802334293,155.06813933340433
sample_1,7,Awake,2556,-99.10964808085548,-289.05441597128646,204.399199979548
sample_1,7,Awake,2557,-121.51472628257176,-324.0543591343607,220.42849088574064
sample_1,7,Awake,2558,-143.83088621353554,-338.75441110823607,222.7328411063144
sample_1,7,Awake,2559,-164.64494239289948,-306.014261729896,225.0658877280759
sample_1,7,Awake,2560,-183.70733570582172,-211.9186395926779,230.98186193443988
sample_1,7,Awake,2561,-202.86352689518287,-75.67912972711952,235.24890966203813
sample_1,7,Awake,2562,-225.13695138226788,58.82212887114429,230.0403424849204
sample_1,7,Awake,2563,-253.63860802334293,155.06813933340433,212.7176966485372
sample_1,7,Awake,2564,-289.05441597128646,204.399199979548,189.1393926859608
sample_1,7,Awake,2565,-324.0543591343607,220.42849088574064,169.13094601753087
sample_1,7,Awake,2566,-338.75441110823607,222.7328411063144,158.33135812433756
sample_1,7,Awake,2567,-306.014261729896,225.0658877280759,154.39034347901668
sample_1,7,Awake,2568,-211.9186395926779,230.98186193443988,150.39088265470656
sample_1,7,Awake,2569,-75.67912972711952,235.24890966203813,140.98074845690132
sample_1,7,Awake,2570,58.82212887114429,230.0403424849204,125.1920993280738
sample_1,7,Awake,2571,155.06813933340433,212.7176966485372,104.67169799054928
sample_1,7,Awake,2572,204.399199979548,189.1393926859608,80.98975711836587
sample_1,7,Awake,2573,220.42849088574064,169.13094601753087,55.33245433384922
sample_1,7,Awake,2574,222.7328411063144,158.33135812433756,29.439380059239205
sample_1,7,Awake,2575,225.0658877280759,154.39034347901668,5.216927004340718
sample_1,7,Awake,2576,230.98186193443988,150.39088265470656,-16.708718919800216
sample_1,7,Awake,2577,235.24890966203813,140.98074845690132,-37.71936098403865
sample_1,7,Awake,2578,230.0403424849204,125.1920993280738,-60.10839659716656
sample_1,7,Awake,2579,212.7176966485372,104.67169799054928,-84.76268768033381
sample_1,7,Awake,2580,189.1393926859608,80.98975711836587,-109.97747573135985
sample_1,7,Awake,2581,169.13094601753087,55.33245433384922,-133.0274317653286
sample_1,7,Awake,2582,158.33135812433756,29.439380059239205,-152.97919657893718
sample_1,7,Awake,2583,154.39034347901668,5.216927004340718,-171.51159580089268
sample_1,7,Awake,2584,150.39088265470656,-16.708718919800216,-191.1345537083444
sample_1,7,Awake,2585,140.98074845690132,-37.71936098403865,-213.44622591150983
sample_1,7,Awake,2586,125.1920993280738,-60.10839659716656,-239.365654186572
sample_1,7,Awake,2587,104.67169799054928,-84.76268768033381,-270.3180075720389
sample_1,7,Awake,2588,80.98975711836587,-109.97747573135985,-307.1124661125058
sample_1,7,Awake,2589,55.33245433384922,-133.0274317653286,-344.1570783000932
sample_1,7,Awake,2590,29.439380059239205,-152.97919657893718,-362.7826847828217
sample_1,7,Awake,2591,5.216927004340718,-171.51159580089268,-334.24065842083047
sample_1,7,Awake,2592,-16.708718919800216,-191.1345537083444,-239.91549391148249
sample_1,7,Awake,2593,-37.71936098403865,-213.44622591150983,-95.29921265021817
sample_1,7,Awake,2594,-60.10839659716656,-239.365654186572,53.20327925213358
sample_1,7,Awake,2595,-84.76268768033381,-270.3180075720389,162.2098798230679
sample_1,7,Awake,2596,-109.97747573135985,-307.1124661125058,218.66591149602635
sample_1,7,Awake,2597,-133.0274317653286,-344.1570783000932,236.47749864777603
sample_1,7,Awake,2598,-152.97919657893718,-362.7826847828217,237.3965566260522
sample_1,7,Awake,2599,-171.51159580089268,-334.24065842083047,236.82363303654927
sample_1,7,Awake,2600,-191.1345537083444,-239.91549391148249,239.328144872446
sample_1,7,Awake,2601,-213.44622591150983,-95.29921265021817,240.76436830661345
sample_1,7,Awake,2602,-239.365654186572,53.20327925213358,234.64092760345304
sample_1,7,Awake,2603,-270.3180075720389,162.2098798230679,218.99429349580805
sample_1,7,Awake,2604,-307.1124661125058,218.66591149602635,198.33553129682943
sample_1,7,Awake,2605,-344.1570783000932,236.47749864777603,179.85134509825934
sample_1,7,Awake,2606,-362.7826847828217,237.3965566260522,168.02760613510443
sample_1,7,Awake,2607,-334.24065842083047,236.82363303654927,161.8063878584739
sample_1,7,Awake,2608,-239.91549391148249,239.328144872446,155.90832099413691
sample_1,7,Awake,2609,-95.29921265021817,240.76436830661345,145.0904954362603
sample_1,7,Awake,2610,53.20327925213358,234.64092760345304,127.63490861919362
sample_1,7,Awake,2611,162.2098798230679,218.99429349580805,105.15822715262756
sample_1,7,Awake,2612,218.66591149602635,198.33553129682943,79.96683198438137
sample_1,7,Awake,2613,236.47749864777603,179.85134509825934,53.25776566713649
sample_1,7,Awake,2614,237.3965566260522,168.02760613510443,25.41758437520557
sample_1,7,Awake,2615,236.82363303654927,161.8063878584739,-2.8558497827616325
sample_1,7,Awake,2616,239.328144872446,155.90832099413691,-30.363346928531968
sample_1,7,Awake,2617,240.76436830661345,145.0904954362603,-56.25238790173921
sample_1,7,Awake,2618,234.64092760345304,127.63490861919362,-80.41424143573452
sample_1,7,Awake,2619,218.99429349580805,105.15822715262756,-103.12519789778128
sample_1,7,Awake,2620,198.33553129682943,79.96683198438137,-124.69461950697
sample_1,7,Awake,2621,179.85134509825934,53.25776566713649,-145.35296548999577
sample_1,7,Awake,2622,168.02760613510443,25.41758437520557,-165.45960798461567
sample_1,7,Awake,2623,161.8063878584739,-2.8558497827616325,-185.56947903680748
sample_1,7,Awake,2624,155.90832099413691,-30.363346928531968,-206.37499192625413
sample_1,7,Awake,2625,145.0904954362603,-56.25238790173921,-229.1872711882692
sample_1,7,Awake,2626,127.63490861919362,-80.41424143573452,-256.24434572302124
sample_1,7,Awake,2627,105.15822715262756,-103.12519789778128,-289.6197587540367
sample_1,7,Awake,2628,79.96683198438137,-124.69461950697,-328.0433834369785
sample_1,7,Awake,2629,53.25776566713649,-145.35296548999577,-361.5566822746416
sample_1,7,Awake,2630,25.41758437520557,-165.45960798461567,-367.7593548225048
sample_1,7,Awake,2631,-2.8558497827616325,-185.56947903680748,-319.1663586986057
sample_1,7,Awake,2632,-30.363346928531968,-206.37499192625413,-205.73174688711143
sample_1,7,Awake,2633,-56.25238790173921,-229.1872711882692,-53.38112475683848
sample_1,7,Awake,2634,-80.41424143573452,-256.24434572302124,88.70463544910602
sample_1,7,Awake,2635,-103.12519789778128,-289.6197587540367,183.3979444833336
sample_1,7,Awake,2636,-124.69461950697,-328.0433834369785,225.39026085020308
sample_1,7,Awake,2637,-145.35296548999577,-361.5566822746416,232.3110628843201
sample_1,7,Awake,2638,-165.45960798461567,-367.7593548225048,226.3214926444414
sample_1,7,Awake,2639,-185.56947903680748,-319.1663586986057,221.77409642631665
sample_1,7,Awake,2640,-206.37499192625413,-205.73174688711143,221.0946904821307
sample_1,7,Awake,2641,-229.1872711882692,-53.38112475683848,217.9727218045328
sample_1,7,Awake,2642,-256.24434572302124,88.70463544910602,205.6644118889037
sample_1,7,Awake,2643,-289.6197587540367,183.3979444833336,184.65881002066087
sample_1,7,Awake,2644,-328.0433834369785,225.39026085020308,163.0570973518603
sample_1,7,Awake,2645,-361.5566822746416,232.3110628843201,149.2084989648877
sample_1,7,Awake,2646,-367.7593548225048,226.3214926444414,144.5659233409447
sample_1,7,Awake,2647,-319.1663586986057,221.77409642631665,143.91862662743128
sample_1,7,Awake,2648,-205.73174688711143,221.0946904821307,140.8908955182006
sample_1,7,Awake,2649,-53.38112475683848,217.9727218045328,131.97222473332462
sample_1,7,Awake,2650,88.70463544910602,205.6644118889037,116.617243122722
sample_1,7,Awake,2651,183.3979444833336,184.65881002066087,95.64311699173057
sample_1,7,Awake,2652,225.39026085020308,163.0570973518603,70.2082883066092
sample_1,7,Awake,2653,232.3110628843201,149.2084989648877,42.12346299279611
sample_1,7,Awake,2654,226.3214926444414,144.5659233409447,14.31593756319682
sample_1,7,Awake,2655,221.77409642631665,143.91862662743128,-10.836445672942116
sample_1,7,Awake,2656,221.0946904821307,140.8908955182006,-33.90190050386201
sample_1,7,Awake,2657,217.9727218045328,131.97222473332462,-57.42019173484333
sample_1,7,Awake,2658,205.6644118889037,116.617243122722,-82.46061447925634
sample_1,7,Awake,2659,184.65881002066087,95.64311699173057,-107.42801379173126
sample_1,7,Awake,2660,163.0570973518603,70.2082883066092,-130.04782512376093
sample_1,7,Awake,2661,149.2084989648877,42.12346299279611,-149.6996308851564
sample_1,7,Awake,2662,144.5659233409447,14.31593756319682,-167.9590098324537
sample_1,7,Awake,2663,143.91862662743128,-10.836445672942116,-187.38095273415988
sample_1,7,Awake,2664,140.8908955182006,-33.90190050386201,-210.2714084994912
sample_1,7,Awake,2665,131.97222473332462,-57.42019173484333,-238.5651390152565
sample_1,7,Awake,2666,116.617243122722,-82.46061447925634,-273.004567692331
sample_1,7,Awake,2667,95.64311699173057,-107.42801379173126,-309.2067241787423
sample_1,7,Awake,2668,70.2082883066092,-130.04782512376093,-331.85776557825045
sample_1,7,Awake,2669,42.12346299279611,-149.6996308851564,-314.4280238507356
sample_1,7,Awake,2670,14.31593756319682,-167.9590098324537,-234.4427944221652
sample_1,7,Awake,2671,-10.836445672942116,-187.38095273415988,-98.7508191159432
sample_1,7,Awake,2672,-33.90190050386201,-210.2714084994912,50.7747005255819
sample_1,7,Awake,2673,-57.42019173484333,-238.5651390152565,165.9379266249924
sample_1,7,Awake,2674,-82.46061447925634,-273.004567692331,224.94232951275052
sample_1,7,Awake,2675,-107.42801379173126,-309.2067241787423,236.73982549211712
sample_1,7,Awake,2676,-130.04782512376093,-331.85776557825045,224.0012222322504
sample_1,7,Awake,2677,-149.6996308851564,-314.4280238507356,206.26356661713007
sample_1,7,Awake,2678,-167.9590098324537,-234.4427944221652,191.83633803976107
sample_1,7,Awake,2679,-187.38095273415988,-98.7508191159432,178.61397055766173
sample_1,7,Awake,2680,-210.2714084994912,50.7747005255819,161.17129653589967
sample_1,7,Awake,2681,-238.5651390152565,165.9379266249924,138.56327394504655
sample_1,7,Awake,2682,-273.004567692331,224.94232951275052,116.7401945448004
sample_1,7,Awake,2683,-309.2067241787423,236.73982549211712,103.80133498500736
sample_1,7,Awake,2684,-331.85776557825045,224.0012222322504,102.88034454252256
sample_1,7,Awake,2685,-314.4280238507356,206.26356661713007,109.23438533212568
sample_1,7,Awake,2686,-234.4427944221652,191.83633803976107,113.73374687476952
sample_1,7,Awake,2687,-98.7508191159432,178.61397055766173,109.32848473769398
sample_1,7,Awake,2688,50.7747005255819,161.17129653589967,94.8589457302946
sample_1,7,Awake,2689,165.9379266249924,138.56327394504655,73.97590387848432
sample_1,7,Awake,2690,224.94232951275052,116.7401945448004,51.31223518921688
sample_1,7,Awake,2691,236.73982549211712,103.80133498500736,29.1390758419723
sample_1,7,Awake,2692,224.0012222322504,102.88034454252256,7.1170008271759935
sample_1,7,Awake,2693,206.26356661713007,109.23438533212568,-15.623596537448131
sample_1,7,Awake,2694,191.83633803976107,113.73374687476952,-39.50394622353534
sample_1,7,Awake,2695,178.61397055766173,109.32848473769398,-64.83426114661144
sample_1,7,Awake,2696,161.17129653589967,94.8589457302946,-91.50353871443622
sample_1,7,Awake,2697,138.56327394504655,73.97590387848432,-118.30544858352334
sample_1,7,Awake,2698,116.7401945448004,51.31223518921688,-143.33643446330683
sample_1,7,Awake,2699,103.80133498500736,29.1390758419723,-165.57797565832723
sample_1,7,Awake,2700,102.88034454252256,7.1170008271759935,-186.3329410965328
sample_1,7,Awake,2701,109.23438533212568,-15.623596537448131,-209.38973037883025
sample_1,7,Awake,2702,113.73374687476952,-39.50394622353534,-238.9279178353655
sample_1,7,Awake,2703,109.32848473769398,-64.83426114661144,-274.2649356943564
sample_1,7,Awake,2704,94.8589457302946,-91.50353871443622,-303.4786839705777
sample_1,7,Awake,2705,73.97590387848432,-118.30544858352334,-301.8640901522358
sample_1,7,Awake,2706,51.31223518921688,-143.33643446330683,-243.08269421169044
sample_1,7,Awake,2707,29.1390758419723,-165.57797565832723,-122.97686559909248
sample_1,7,Awake,2708,7.1170008271759935,-186.3329410965328,26.086221131898643
sample_1,7,Awake,2709,-15.623596537448131,-209.38973037883025,154.31292276927226
sample_1,7,Awake,2710,-39.50394622353534,-238.9279178353655,230.2658771037224
sample_1,7,Awake,2711,-64.83426114661144,-274.2649356943564,255.02469312102568
sample_1,7,Awake,2712,-91.50353871443622,-303.4786839705777,249.14506703009704
sample_1,7,Awake,2713,-118.30544858352334,-301.8640901522358,233.8356957169165
sample_1,7,Awake,2714,-143.33643446330683,-243.08269421169044,219.99486544799544
sample_1,7,Awake,2715,-165.57797565832723,-122.97686559909248,206.7642949406865
sample_1,7,Awake,2716,-186.3329410965328,26.086221131898643,188.27682475790948
sample_1,7,Awake,2717,-209.38973037883025,154.31292276927226,163.6278514500513
sample_1,7,Awake,2718,-238.9279178353655,230.2658771037224,140.32238560348708
sample_1,7,Awake,2719,-274.2649356943564,255.02469312102568,127.20155620844665
sample_1,7,Awake,2720,-303.4786839705777,249.14506703009704,125.3945221547727
sample_1,7,Awake,2721,-301.8640901522358,233.8356957169165,127.59426893088082
sample_1,7,Awake,2722,-243.08269421169044,219.99486544799544,125.16916792407643
sample_1,7,Awake,2723,-122.97686559909248,206.7642949406865,114.15555823517464
sample_1,7,Awake,2724,26.086221131898643,188.27682475790948,95.2233539826669
sample_1,7,Awake,2725,154.31292276927226,163.6278514500513,70.91262057988543
sample_1,7,Awake,2726,230.2658771037224,140.32238560348708,43.81250823732479
sample_1,7,Awake,2727,255.02469312102568,127.20155620844665,15.886185879969034
sample_1,7,Awake,2728,249.14506703009704,125.3945221547727,-11.455956176905929
sample_1,7,Awake,2729,233.8356957169165,127.59426893088082,-37.10308989726415
sample_1,7,Awake,2730,219.99486544799544,125.16916792407643,-60.82684502073416
sample_1,7,Awake,2731,206.7642949406865,114.15555823517464,-83.88777793658933
sample_1,7,Awake,2732,188.27682475790948,95.2233539826669,-108.11171179300644
sample_1,7,Awake,2733,163.6278514500513,70.91262057988543,-134.21856194808754
