session,threshold_pct,window_size_s,label,representation,n_windows,n_m_found,m_found_rate_pct,median_m,iqr_m,mode_m,q10_m,q25_m,q50_m,q75_m,q90_m,min_m,max_m,median_min_fnn_pct
sample_18.csv,4.0,120,Drowsy,Raw,9,9,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,1.6863406408094437
sample_18.csv,4.0,180,Awake,Processed,5,5,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.4476275738585497
sample_18.csv,4.0,180,Awake,Raw,5,5,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.3811659192825112
sample_18.csv,4.0,180,Drowsy,Processed,6,6,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.5,4.0,5.0,0.6493708345767433
sample_18.csv,4.0,180,Drowsy,Raw,7,7,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0325476992143658
sample_18.csv,5.0,60,Awake,Processed,19,19,100.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,0.3396739130434782
sample_18.csv,5.0,60,Awake,Raw,19,19,100.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,0.6164383561643836
sample_18.csv,5.0,60,Drowsy,Processed,21,21,100.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,0.6164383561643836
sample_18.csv,5.0,60,Drowsy,Raw,21,21,100.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,1.2881355932203389
sample_18.csv,5.0,120,Awake,Processed,8,8,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.4723355430902601
sample_18.csv,5.0,120,Awake,Raw,8,8,100.0,4.0,0.25,4.0,3.0,3.75,4.0,4.0,4.0,3.0,4.0,0.793918918918919
sample_18.csv,5.0,120,Drowsy,Processed,10,10,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.7764799212167633
sample_18.csv,5.0,120,Drowsy,Raw,9,9,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.2,4.0,5.0,1.6863406408094437
sample_18.csv,5.0,180,Awake,Processed,5,5,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.4476275738585497
sample_18.csv,5.0,180,Awake,Raw,5,5,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.3811659192825112
sample_18.csv,5.0,180,Drowsy,Processed,6,6,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.6493708345767433
sample_18.csv,5.0,180,Drowsy,Raw,7,7,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.4,4.0,5.0,1.0325476992143658
sample_19.csv,1.0,60,Awake,Processed,34,34,100.0,5.0,0.0,5.0,4.0,5.0,5.0,5.0,6.0,4.0,7.0,0.1358695652173913
sample_19.csv,1.0,60,Awake,Raw,34,14,41.17647058823529,6.0,1.0,6.0,5.0,6.0,6.0,7.0,8.0,5.0,8.0,1.1299554304480413
sample_19.csv,1.0,60,Drowsy,Processed,10,10,100.0,5.5,1.0,5.0,4.0,5.0,5.5,6.0,7.1,4.0,8.0,0.4065040650406504
sample_19.csv,1.0,60,Drowsy,Raw,11,6,54.54545454545454,5.5,1.0,5.0,4.5,5.0,5.5,6.0,6.5,4.0,7.0,0.6164383561643836
sample_19.csv,1.0,120,Awake,Processed,15,15,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,0.2018842530282638
sample_19.csv,1.0,120,Awake,Raw,15,5,33.33333333333333,6.0,1.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,1.281618887015177
sample_19.csv,1.0,120,Drowsy,Processed,4,4,100.0,5.5,1.0,5.0,5.0,5.0,5.5,6.0,6.0,5.0,6.0,0.38746630727762804
sample_19.csv,1.0,120,Drowsy,Raw,4,3,75.0,7.0,1.0,7.0,5.4,6.0,7.0,7.0,7.0,5.0,7.0,0.7438720446334659
sample_19.csv,1.0,180,Awake,Processed,9,9,100.0,6.0,1.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,0.1567047235280949
sample_19.csv,1.0,180,Awake,Raw,9,2,22.22222222222222,6.5,0.5,6.0,6.1,6.25,6.5,6.75,6.9,6.0,7.0,1.3036637446617216
sample_19.csv,1.0,180,Drowsy,Processed,2,2,100.0,5.5,0.5,5.0,5.1,5.25,5.5,5.75,5.9,5.0,6.0,0.49279148741378814
sample_19.csv,1.0,180,Drowsy,Raw,2,2,100.0,5.5,0.5,5.0,5.1,5.25,5.5,5.75,5.9,5.0,6.0,0.359177309041224
sample_19.csv,2.0,60,Awake,Processed,34,34,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.1358695652173913
sample_19.csv,2.0,60,Awake,Raw,34,31,91.17647058823529,5.0,1.5,6.0,4.0,4.5,5.0,6.0,6.0,4.0,10.0,1.1299554304480413
sample_19.csv,2.0,60,Drowsy,Processed,10,10,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,0.4065040650406504
sample_19.csv,2.0,60,Drowsy,Raw,11,10,90.9090909090909,5.0,1.0,4.0,4.0,4.0,5.0,5.0,6.199999999999999,4.0,8.0,0.6164383561643836
sample_19.csv,2.0,120,Awake,Processed,15,15,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0.2018842530282638
sample_19.csv,2.0,120,Awake,Raw,15,14,93.33333333333333,6.0,1.0,6.0,5.0,5.0,6.0,6.0,6.0,4.0,7.0,1.281618887015177
sample_19.csv,2.0,120,Drowsy,Processed,4,4,100.0,4.0,0.25,4.0,4.0,4.0,4.0,4.25,4.7,4.0,5.0,0.38746630727762804
sample_19.csv,2.0,120,Drowsy,Raw,4,4,100.0,5.0,0.5,5.0,4.3,4.75,5.0,5.25,5.7,4.0,6.0,0.7438720446334659
sample_19.csv,2.0,180,Awake,Processed,9,9,100.0,5.0,0.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,0.1567047235280949
sample_19.csv,2.0,180,Awake,Raw,9,8,88.88888888888889,6.0,1.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,1.3036637446617216
sample_19.csv,2.0,180,Drowsy,Processed,2,2,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.49279148741378814
sample_19.csv,2.0,180,Drowsy,Raw,2,2,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.359177309041224
sample_19.csv,3.0,60,Awake,Processed,34,34,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.1358695652173913
sample_19.csv,3.0,60,Awake,Raw,34,33,97.05882352941177,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,6.0,1.1299554304480413
sample_19.csv,3.0,60,Drowsy,Processed,10,10,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.4065040650406504
sample_19.csv,3.0,60,Drowsy,Raw,11,11,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,6.0,0.6164383561643836
sample_19.csv,3.0,120,Awake,Processed,15,15,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.2018842530282638
sample_19.csv,3.0,120,Awake,Raw,15,15,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,1.281618887015177
sample_19.csv,3.0,120,Drowsy,Processed,4,4,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.38746630727762804
sample_19.csv,3.0,120,Drowsy,Raw,4,4,100.0,4.0,0.25,4.0,4.0,4.0,4.0,4.25,4.7,4.0,5.0,0.7438720446334659
sample_19.csv,3.0,180,Awake,Processed,9,9,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.1567047235280949
sample_19.csv,3.0,180,Awake,Raw,9,9,100.0,5.0,0.0,5.0,4.0,5.0,5.0,5.0,5.2,4.0,6.0,1.3036637446617216
sample_19.csv,3.0,180,Drowsy,Processed,2,2,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.49279148741378814
sample_19.csv,3.0,180,Drowsy,Raw,2,2,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.359177309041224
sample_19.csv,4.0,60,Awake,Processed,34,34,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.1358695652173913
sample_19.csv,4.0,60,Awake,Raw,34,34,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,1.1299554304480413
sample_19.csv,4.0,60,Drowsy,Processed,10,10,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.4065040650406504
sample_19.csv,4.0,60,Drowsy,Raw,11,11,100.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,0.6164383561643836
sample_19.csv,4.0,120,Awake,Processed,15,15,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.2018842530282638
sample_19.csv,4.0,120,Awake,Raw,15,15,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,1.281618887015177
sample_19.csv,4.0,120,Drowsy,Processed,4,4,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.38746630727762804
sample_19.csv,4.0,120,Drowsy,Raw,4,4,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.7438720446334659
sample_19.csv,4.0,180,Awake,Processed,9,9,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.1567047235280949
sample_19.csv,4.0,180,Awake,Raw,9,9,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,1.3036637446617216
sample_19.csv,4.0,180,Drowsy,Processed,2,2,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.49279148741378814
sample_19.csv,4.0,180,Drowsy,Raw,2,2,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.359177309041224
sample_19.csv,5.0,60,Awake,Processed,34,34,100.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,0.1358695652173913
sample_19.csv,5.0,60,Awake,Raw,34,34,100.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,1.1299554304480413
sample_19.csv,5.0,60,Drowsy,Processed,10,10,100.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,0.4065040650406504
sample_19.csv,5.0,60,Drowsy,Raw,11,11,100.0,4.0,0.5,4.0,3.0,3.5,4.0,4.0,4.0,3.0,4.0,0.6164383561643836
sample_19.csv,5.0,120,Awake,Processed,15,15,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.2018842530282638
sample_19.csv,5.0,120,Awake,Raw,15,15,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.281618887015177
sample_19.csv,5.0,120,Drowsy,Processed,4,4,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.38746630727762804
sample_19.csv,5.0,120,Drowsy,Raw,4,4,100.0,4.0,0.25,4.0,3.3,3.75,4.0,4.0,4.0,3.0,4.0,0.7438720446334659
sample_19.csv,5.0,180,Awake,Processed,9,9,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.1567047235280949
sample_19.csv,5.0,180,Awake,Raw,9,9,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.2,4.0,5.0,1.3036637446617216
sample_19.csv,5.0,180,Drowsy,Processed,2,2,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.49279148741378814
sample_19.csv,5.0,180,Drowsy,Raw,2,2,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.359177309041224
sample_21.csv,1.0,60,Awake,Processed,25,16,64.0,7.0,3.0,5.0,5.0,5.0,7.0,8.0,8.0,5.0,10.0,0.9510869565217392
sample_21.csv,1.0,60,Awake,Raw,23,4,17.391304347826086,6.5,1.5,6.0,6.0,6.0,6.5,7.5,8.4,6.0,9.0,2.5517241379310347
sample_21.csv,1.0,60,Drowsy,Processed,15,7,46.666666666666664,6.0,1.0,5.0,5.0,5.0,6.0,6.0,6.800000000000001,5.0,8.0,1.024590163934426
sample_21.csv,1.0,60,Drowsy,Raw,14,3,21.428571428571427,7.0,1.5,5.0,5.4,6.0,7.0,7.5,7.8,5.0,8.0,1.6413810837346299
sample_21.csv,1.0,120,Awake,Processed,12,9,75.0,7.0,1.0,7.0,6.0,7.0,7.0,8.0,8.2,6.0,9.0,0.9414933645928306
sample_21.csv,1.0,120,Awake,Raw,11,1,9.090909090909092,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.3011844331641287
sample_21.csv,1.0,120,Drowsy,Processed,7,5,71.42857142857143,7.0,1.0,6.0,6.0,6.0,7.0,7.0,7.6,6.0,8.0,0.8097165991902834
sample_21.csv,1.0,120,Drowsy,Raw,8,2,25.0,6.5,0.5,6.0,6.1,6.25,6.5,6.75,6.9,6.0,7.0,1.4044319743472287
sample_21.csv,1.0,180,Awake,Processed,7,3,42.857142857142854,7.0,1.0,6.0,6.2,6.5,7.0,7.5,7.8,6.0,8.0,1.0089686098654709
sample_21.csv,1.0,180,Awake,Raw,6,1,16.666666666666664,7.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.7779284266980016
sample_21.csv,1.0,180,Drowsy,Processed,4,2,50.0,7.0,1.0,6.0,6.2,6.5,7.0,7.5,7.8,6.0,8.0,0.9178987140714119
sample_21.csv,1.0,180,Drowsy,Raw,4,1,25.0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.3437849944008957
sample_21.csv,2.0,60,Awake,Processed,25,24,96.0,5.0,0.5,5.0,4.0,4.75,5.0,5.25,6.0,4.0,6.0,0.9510869565217392
sample_21.csv,2.0,60,Awake,Raw,23,8,34.78260869565217,5.0,1.25,5.0,4.0,4.75,5.0,6.0,6.0,4.0,6.0,2.5517241379310347
sample_21.csv,2.0,60,Drowsy,Processed,15,14,93.33333333333333,4.5,1.0,4.0,4.0,4.0,4.5,5.0,6.0,4.0,7.0,1.024590163934426
sample_21.csv,2.0,60,Drowsy,Raw,14,9,64.28571428571429,5.0,2.0,4.0,4.0,4.0,5.0,6.0,6.800000000000001,4.0,10.0,1.6413810837346299
sample_21.csv,2.0,120,Awake,Processed,12,12,100.0,5.0,1.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,7.0,0.9414933645928306
sample_21.csv,2.0,120,Awake,Raw,11,4,36.36363636363637,5.5,1.0,5.0,5.0,5.0,5.5,6.0,6.0,5.0,6.0,2.3011844331641287
sample_21.csv,2.0,120,Drowsy,Processed,7,7,100.0,5.0,0.5,5.0,4.6,5.0,5.0,5.5,6.4,4.0,7.0,0.8097165991902834
sample_21.csv,2.0,120,Drowsy,Raw,8,5,62.5,5.0,1.0,5.0,4.4,5.0,5.0,6.0,6.6,4.0,7.0,1.4044319743472287
sample_21.csv,2.0,180,Awake,Processed,7,7,100.0,6.0,1.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,1.0089686098654709
sample_21.csv,2.0,180,Awake,Raw,6,1,16.666666666666664,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.7779284266980016
sample_21.csv,2.0,180,Drowsy,Processed,4,4,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.9178987140714119
sample_21.csv,2.0,180,Drowsy,Raw,4,3,75.0,6.0,1.0,5.0,5.2,5.5,6.0,6.5,6.8,5.0,7.0,1.3437849944008957
sample_21.csv,3.0,60,Awake,Processed,25,25,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,0.9510869565217392
sample_21.csv,3.0,60,Awake,Raw,23,13,56.52173913043478,5.0,1.0,4.0,4.0,4.0,5.0,5.0,7.600000000000001,4.0,10.0,2.5517241379310347
sample_21.csv,3.0,60,Drowsy,Processed,15,15,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,1.024590163934426
sample_21.csv,3.0,60,Drowsy,Raw,14,14,100.0,5.0,1.75,4.0,4.0,4.0,5.0,5.75,6.0,4.0,8.0,1.6413810837346299
sample_21.csv,3.0,120,Awake,Processed,12,12,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0.9414933645928306
sample_21.csv,3.0,120,Awake,Raw,11,7,63.63636363636363,5.0,2.0,4.0,4.0,4.5,5.0,6.5,7.4,4.0,8.0,2.3011844331641287
sample_21.csv,3.0,120,Drowsy,Processed,7,7,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0.8097165991902834
sample_21.csv,3.0,120,Drowsy,Raw,8,8,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.3,4.0,6.0,1.4044319743472287
sample_21.csv,3.0,180,Awake,Processed,7,7,100.0,5.0,0.5,5.0,4.0,4.5,5.0,5.0,5.0,4.0,5.0,1.0089686098654709
sample_21.csv,3.0,180,Awake,Raw,6,3,50.0,5.0,1.0,4.0,4.2,4.5,5.0,5.5,5.8,4.0,6.0,2.7779284266980016
sample_21.csv,3.0,180,Drowsy,Processed,4,4,100.0,4.5,1.0,4.0,4.0,4.0,4.5,5.0,5.0,4.0,5.0,0.9178987140714119
sample_21.csv,3.0,180,Drowsy,Raw,4,4,100.0,4.5,1.0,4.0,4.0,4.0,4.5,5.0,5.0,4.0,5.0,1.3437849944008957
sample_21.csv,4.0,60,Awake,Processed,25,25,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.9510869565217392
sample_21.csv,4.0,60,Awake,Raw,23,20,86.95652173913044,4.5,1.0,4.0,4.0,4.0,4.5,5.0,6.100000000000001,4.0,9.0,2.5517241379310347
sample_21.csv,4.0,60,Drowsy,Processed,15,15,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.024590163934426
sample_21.csv,4.0,60,Drowsy,Raw,14,14,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.700000000000001,3.0,5.0,1.6413810837346299
sample_21.csv,4.0,120,Awake,Processed,12,12,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.9,4.0,5.0,0.9414933645928306
sample_21.csv,4.0,120,Awake,Raw,11,11,100.0,5.0,1.0,4.0,4.0,4.0,5.0,5.0,8.0,4.0,10.0,2.3011844331641287
sample_21.csv,4.0,120,Drowsy,Processed,7,7,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.8097165991902834
sample_21.csv,4.0,120,Drowsy,Raw,8,8,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,1.4044319743472287
sample_21.csv,4.0,180,Awake,Processed,7,7,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.4,4.0,5.0,1.0089686098654709
sample_21.csv,4.0,180,Awake,Raw,6,6,100.0,5.5,1.0,5.0,4.5,5.0,5.5,6.0,6.5,4.0,7.0,2.7779284266980016
sample_21.csv,4.0,180,Drowsy,Processed,4,4,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.9178987140714119
sample_21.csv,4.0,180,Drowsy,Raw,4,4,100.0,4.0,0.25,4.0,4.0,4.0,4.0,4.25,4.7,4.0,5.0,1.3437849944008957
sample_21.csv,5.0,60,Awake,Processed,25,25,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.9510869565217392
sample_21.csv,5.0,60,Awake,Raw,23,23,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.800000000000001,3.0,6.0,2.5517241379310347
sample_21.csv,5.0,60,Drowsy,Processed,15,15,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.024590163934426
sample_21.csv,5.0,60,Drowsy,Raw,14,14,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.6413810837346299
sample_21.csv,5.0,120,Awake,Processed,12,12,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.9414933645928306
sample_21.csv,5.0,120,Awake,Raw,11,11,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,2.3011844331641287
sample_21.csv,5.0,120,Drowsy,Processed,7,7,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.8097165991902834
sample_21.csv,5.0,120,Drowsy,Raw,8,8,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.4044319743472287
sample_21.csv,5.0,180,Awake,Processed,7,7,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0089686098654709
sample_21.csv,5.0,180,Awake,Raw,6,6,100.0,4.5,1.0,4.0,4.0,4.0,4.5,5.0,5.0,4.0,5.0,2.7779284266980016
sample_21.csv,5.0,180,Drowsy,Processed,4,4,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.9178987140714119
sample_21.csv,5.0,180,Drowsy,Raw,4,4,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.3437849944008957
sample_22.csv,1.0,60,Awake,Processed,29,27,93.10344827586206,6.0,1.0,6.0,5.0,5.0,6.0,6.0,7.0,4.0,7.0,0.5420054200542005
sample_22.csv,1.0,60,Awake,Raw,29,3,10.344827586206897,6.0,0.5,6.0,6.0,6.0,6.0,6.5,6.8,6.0,7.0,2.305084745762712
sample_22.csv,1.0,60,Drowsy,Processed,13,7,53.84615384615385,5.0,1.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,0.8807588075880758
sample_22.csv,1.0,60,Drowsy,Raw,13,1,7.6923076923076925,7.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.862068965517241
sample_22.csv,1.0,120,Awake,Processed,13,12,92.3076923076923,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.9,5.0,8.0,0.5383580080753702
sample_22.csv,1.0,120,Awake,Raw,13,0,0.0,,,,,,,,,,,2.2222222222222223
sample_22.csv,1.0,120,Drowsy,Processed,6,4,66.66666666666666,6.5,1.5,5.0,5.3,5.75,6.5,7.25,7.7,5.0,8.0,0.8249275357061232
sample_22.csv,1.0,120,Drowsy,Raw,6,2,33.33333333333333,7.5,0.5,7.0,7.1,7.25,7.5,7.75,7.9,7.0,8.0,1.7421613742247122
sample_22.csv,1.0,180,Awake,Processed,8,7,87.5,6.0,0.5,6.0,6.0,6.0,6.0,6.5,7.4,6.0,8.0,0.5488351254480287
sample_22.csv,1.0,180,Awake,Raw,8,1,12.5,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.3344838010782487
sample_22.csv,1.0,180,Drowsy,Processed,3,2,66.66666666666666,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.7847533632286996
sample_22.csv,1.0,180,Drowsy,Raw,3,1,33.33333333333333,8.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.6816143497757847
sample_22.csv,2.0,60,Awake,Processed,29,28,96.55172413793103,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0.5420054200542005
sample_22.csv,2.0,60,Awake,Raw,29,8,27.586206896551722,6.0,2.5,4.0,4.0,4.75,6.0,7.25,8.3,4.0,9.0,2.305084745762712
sample_22.csv,2.0,60,Drowsy,Processed,13,13,100.0,5.0,0.0,5.0,4.0,5.0,5.0,5.0,6.0,4.0,6.0,0.8807588075880758
sample_22.csv,2.0,60,Drowsy,Raw,13,7,53.84615384615385,5.0,1.5,5.0,5.0,5.0,5.0,6.5,8.200000000000001,5.0,10.0,1.862068965517241
sample_22.csv,2.0,120,Awake,Processed,13,13,100.0,5.0,0.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,6.0,0.5383580080753702
sample_22.csv,2.0,120,Awake,Raw,13,5,38.46153846153847,7.0,1.0,7.0,6.4,7.0,7.0,8.0,9.2,6.0,10.0,2.2222222222222223
sample_22.csv,2.0,120,Drowsy,Processed,6,6,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.5,5.0,6.0,0.8249275357061232
sample_22.csv,2.0,120,Drowsy,Raw,6,3,50.0,6.0,1.0,5.0,5.2,5.5,6.0,6.5,6.8,5.0,7.0,1.7421613742247122
sample_22.csv,2.0,180,Awake,Processed,8,8,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.3,5.0,6.0,0.5488351254480287
sample_22.csv,2.0,180,Awake,Raw,8,3,37.5,6.0,1.0,5.0,5.2,5.5,6.0,6.5,6.8,5.0,7.0,2.3344838010782487
sample_22.csv,2.0,180,Drowsy,Processed,3,3,100.0,5.0,0.5,5.0,5.0,5.0,5.0,5.5,5.8,5.0,6.0,0.7847533632286996
sample_22.csv,2.0,180,Drowsy,Raw,3,2,66.66666666666666,7.0,1.0,6.0,6.2,6.5,7.0,7.5,7.8,6.0,8.0,1.6816143497757847
sample_22.csv,3.0,60,Awake,Processed,29,29,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.5420054200542005
sample_22.csv,3.0,60,Awake,Raw,29,22,75.86206896551724,6.0,1.0,6.0,4.0,5.0,6.0,6.0,6.0,4.0,7.0,2.305084745762712
sample_22.csv,3.0,60,Drowsy,Processed,13,13,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.8807588075880758
sample_22.csv,3.0,60,Drowsy,Raw,13,11,84.61538461538461,5.0,1.5,5.0,4.0,4.5,5.0,6.0,7.0,4.0,8.0,1.862068965517241
sample_22.csv,3.0,120,Awake,Processed,13,13,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0.5383580080753702
sample_22.csv,3.0,120,Awake,Raw,13,10,76.92307692307693,6.0,0.75,6.0,5.0,5.25,6.0,6.0,7.1,5.0,8.0,2.2222222222222223
sample_22.csv,3.0,120,Drowsy,Processed,6,6,100.0,4.5,1.0,4.0,4.0,4.0,4.5,5.0,5.0,4.0,5.0,0.8249275357061232
sample_22.csv,3.0,120,Drowsy,Raw,6,5,83.33333333333334,5.0,0.0,5.0,4.4,5.0,5.0,5.0,5.6,4.0,6.0,1.7421613742247122
sample_22.csv,3.0,180,Awake,Processed,8,8,100.0,5.0,0.25,5.0,4.0,4.75,5.0,5.0,5.0,4.0,5.0,0.5488351254480287
sample_22.csv,3.0,180,Awake,Raw,8,7,87.5,6.0,1.0,5.0,5.0,5.0,6.0,6.0,6.4,5.0,7.0,2.3344838010782487
